context,mode,scores_per_cycle,requested_admission_lanes,effective_admission_lanes,candidate_sram_banks,frequency_mhz,memory_bandwidth_gbps,mean_heap_admissions,mean_candidate_admissions_per_cycle,admission_source,score_compute_cycles,k_memory_cycles,heap_update_cycles,drain_cycles,total_cycles,latency_us,speedup_vs_gpu,selector_latency_us,topk_speedup_vs_gpu,stall_percentage,sustained_scores_per_cycle,threshold_comparators,heap_pipeline_comparators,total_comparator_units,full64_bf16_mac_lanes,dsp58_fraction_if_1_bf16_mac_per_dsp,onchip_sram_bytes,required_fifo_entries_p99,pipeline_depth_cycles,offchip_indexer_k_bytes,offchip_dense_score_bytes,exact,model_limit
16384,cold,16,4,2,4,500,512,2883.8436679790025,2.8162535820107446,TRACE-MEASURED ADMISSION/FIFO,1024,4096,1442,1133,5229,10.458,6.07075914526833,5.15,11.324271993729669,0.10205078125,4.0,16,22,38,131072,9.132664437012263,51072,2244,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,cold,16,4,2,4,500,1024,2883.8436679790025,2.8162535820107446,TRACE-MEASURED ADMISSION/FIFO,1024,2048,1442,1133,3181,6.362,9.979251672621219,5.15,11.324271993729669,0.2041015625,8.0,16,22,38,131072,9.132664437012263,51072,2244,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,cold,16,4,2,4,500,2048,2883.8436679790025,2.8162535820107446,TRACE-MEASURED ADMISSION/FIFO,1024,1024,1442,1133,2575,5.15,12.327766823537123,5.15,11.324271993729669,0.289875173370319,16.0,16,22,38,131072,9.132664437012263,51072,2244,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,cold,16,4,2,4,1000,256,2883.8436679790025,2.8162535820107446,TRACE-MEASURED ADMISSION/FIFO,1024,16384,1442,1133,17517,17.517,3.6243648536402464,2.575,22.648543987459338,0.0255126953125,1.0,16,22,38,131072,9.132664437012263,51072,2244,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,cold,16,4,2,4,1000,512,2883.8436679790025,2.8162535820107446,TRACE-MEASURED ADMISSION/FIFO,1024,8192,1442,1133,9325,9.325,6.808364519165276,2.575,22.648543987459338,0.051025390625,2.0,16,22,38,131072,9.132664437012263,51072,2244,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,cold,16,4,2,4,1000,1024,2883.8436679790025,2.8162535820107446,TRACE-MEASURED ADMISSION/FIFO,1024,4096,1442,1133,5229,5.229,12.14151829053666,2.575,22.648543987459338,0.10205078125,4.0,16,22,38,131072,9.132664437012263,51072,2244,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,cold,16,4,2,4,1000,2048,2883.8436679790025,2.8162535820107446,TRACE-MEASURED ADMISSION/FIFO,1024,2048,1442,1133,3181,3.181,19.958503345242438,2.575,22.648543987459338,0.2041015625,8.0,16,22,38,131072,9.132664437012263,51072,2244,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,cold,16,4,4,8,250,256,2883.8436679790025,2.8162535820107446,TRACE-MEASURED ADMISSION/FIFO,1024,4096,721,123,4219,16.876,3.762028865917053,4.588,12.711421265847383,0.0,4.0,16,44,60,131072,9.132664437012263,37056,448,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,cold,16,4,4,8,250,512,2883.8436679790025,2.8162535820107446,TRACE-MEASURED ADMISSION/FIFO,1024,2048,721,123,2171,8.684,7.310916529389244,4.588,12.711421265847383,0.0,8.0,16,44,60,131072,9.132664437012263,37056,448,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,cold,16,4,4,8,250,1024,2883.8436679790025,2.8162535820107446,TRACE-MEASURED ADMISSION/FIFO,1024,1024,721,123,1147,4.588,13.83783765065741,4.588,12.711421265847383,0.0,16.0,16,44,60,131072,9.132664437012263,37056,448,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,cold,16,4,4,8,250,2048,2883.8436679790025,2.8162535820107446,TRACE-MEASURED ADMISSION/FIFO,1024,512,721,123,1147,4.588,13.83783765065741,4.588,12.711421265847383,0.0,16.0,16,44,60,131072,9.132664437012263,37056,448,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,cold,16,4,4,8,400,256,2883.8436679790025,2.8162535820107446,TRACE-MEASURED ADMISSION/FIFO,1024,6554,721,123,6677,16.6925,3.803384702184586,2.8675,20.338274025355812,0.0,2.4998474214220323,16,44,60,131072,9.132664437012263,37056,448,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,cold,16,4,4,8,400,512,2883.8436679790025,2.8162535820107446,TRACE-MEASURED ADMISSION/FIFO,1024,3277,721,123,3400,8.5,7.469176369554846,2.8675,20.338274025355812,0.0,4.999694842844065,16,44,60,131072,9.132664437012263,37056,448,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,cold,16,4,4,8,400,1024,2883.8436679790025,2.8162535820107446,TRACE-MEASURED ADMISSION/FIFO,1024,1639,721,123,1762,4.405,14.412712631377115,2.8675,20.338274025355812,0.0,9.99633923123856,16,44,60,131072,9.132664437012263,37056,448,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,cold,16,4,4,8,400,2048,2883.8436679790025,2.8162535820107446,TRACE-MEASURED ADMISSION/FIFO,1024,820,721,123,1147,2.8675,22.140540241051852,2.8675,20.338274025355812,0.0,16.0,16,44,60,131072,9.132664437012263,37056,448,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,cold,16,4,4,8,500,256,2883.8436679790025,2.8162535820107446,TRACE-MEASURED ADMISSION/FIFO,1024,8192,721,123,8315,16.63,3.8176788419252072,2.294,25.422842531694766,0.0,2.0,16,44,60,131072,9.132664437012263,37056,448,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,cold,16,4,4,8,500,512,2883.8436679790025,2.8162535820107446,TRACE-MEASURED ADMISSION/FIFO,1024,4096,721,123,4219,8.438,7.524057731834106,2.294,25.422842531694766,0.0,4.0,16,44,60,131072,9.132664437012263,37056,448,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,cold,16,4,4,8,500,1024,2883.8436679790025,2.8162535820107446,TRACE-MEASURED ADMISSION/FIFO,1024,2048,721,123,2171,4.342,14.621833058778488,2.294,25.422842531694766,0.0,8.0,16,44,60,131072,9.132664437012263,37056,448,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,cold,16,4,4,8,500,2048,2883.8436679790025,2.8162535820107446,TRACE-MEASURED ADMISSION/FIFO,1024,1024,721,123,1147,2.294,27.67567530131482,2.294,25.422842531694766,0.0,16.0,16,44,60,131072,9.132664437012263,37056,448,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,cold,16,4,4,8,1000,256,2883.8436679790025,2.8162535820107446,TRACE-MEASURED ADMISSION/FIFO,1024,16384,721,123,16507,16.507,3.8461258339623305,1.147,50.84568506338953,0.0,1.0,16,44,60,131072,9.132664437012263,37056,448,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,cold,16,4,4,8,1000,512,2883.8436679790025,2.8162535820107446,TRACE-MEASURED ADMISSION/FIFO,1024,8192,721,123,8315,8.315,7.6353576838504145,1.147,50.84568506338953,0.0,2.0,16,44,60,131072,9.132664437012263,37056,448,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,cold,16,4,4,8,1000,1024,2883.8436679790025,2.8162535820107446,TRACE-MEASURED ADMISSION/FIFO,1024,4096,721,123,4219,4.219,15.048115463668212,1.147,50.84568506338953,0.0,4.0,16,44,60,131072,9.132664437012263,37056,448,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,cold,16,4,4,8,1000,2048,2883.8436679790025,2.8162535820107446,TRACE-MEASURED ADMISSION/FIFO,1024,2048,721,123,2171,2.171,29.243666117556977,1.147,50.84568506338953,0.0,8.0,16,44,60,131072,9.132664437012263,37056,448,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,2,250,256,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,4096,948,11,16395,65.58,0.9681000174018938,65.58,0.8892955286323239,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,2,250,512,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,2048,948,11,16395,65.58,0.9681000174018938,65.58,0.8892955286323239,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,2,250,1024,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,1024,948,11,16395,65.58,0.9681000174018938,65.58,0.8892955286323239,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,2,250,2048,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,512,948,11,16395,65.58,0.9681000174018938,65.58,0.8892955286323239,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,2,400,256,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,6554,948,11,16395,40.9875,1.5489600278430302,40.9875,1.4228728458117181,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,2,400,512,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,3277,948,11,16395,40.9875,1.5489600278430302,40.9875,1.4228728458117181,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,2,400,1024,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,1639,948,11,16395,40.9875,1.5489600278430302,40.9875,1.4228728458117181,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,2,400,2048,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,820,948,11,16395,40.9875,1.5489600278430302,40.9875,1.4228728458117181,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,2,500,256,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,8192,948,11,16395,32.79,1.9362000348037876,32.79,1.7785910572646477,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,2,500,512,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,4096,948,11,16395,32.79,1.9362000348037876,32.79,1.7785910572646477,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,2,500,1024,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,2048,948,11,16395,32.79,1.9362000348037876,32.79,1.7785910572646477,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,2,500,2048,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,1024,948,11,16395,32.79,1.9362000348037876,32.79,1.7785910572646477,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,2,1000,256,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,16384,948,11,16395,16.395,3.872400069607575,16.395,3.5571821145292954,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,2,1000,512,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,8192,948,11,16395,16.395,3.872400069607575,16.395,3.5571821145292954,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,2,1000,1024,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,4096,948,11,16395,16.395,3.872400069607575,16.395,3.5571821145292954,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,2,1000,2048,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,2048,948,11,16395,16.395,3.872400069607575,16.395,3.5571821145292954,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,4,250,256,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,4096,948,11,16395,65.58,0.9681000174018938,65.58,0.8892955286323239,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,4,250,512,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,2048,948,11,16395,65.58,0.9681000174018938,65.58,0.8892955286323239,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,4,250,1024,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,1024,948,11,16395,65.58,0.9681000174018938,65.58,0.8892955286323239,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,4,250,2048,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,512,948,11,16395,65.58,0.9681000174018938,65.58,0.8892955286323239,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,4,400,256,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,6554,948,11,16395,40.9875,1.5489600278430302,40.9875,1.4228728458117181,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,4,400,512,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,3277,948,11,16395,40.9875,1.5489600278430302,40.9875,1.4228728458117181,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,4,400,1024,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,1639,948,11,16395,40.9875,1.5489600278430302,40.9875,1.4228728458117181,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,4,400,2048,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,820,948,11,16395,40.9875,1.5489600278430302,40.9875,1.4228728458117181,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,4,500,256,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,8192,948,11,16395,32.79,1.9362000348037876,32.79,1.7785910572646477,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,4,500,512,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,4096,948,11,16395,32.79,1.9362000348037876,32.79,1.7785910572646477,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,4,500,1024,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,2048,948,11,16395,32.79,1.9362000348037876,32.79,1.7785910572646477,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,4,500,2048,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,1024,948,11,16395,32.79,1.9362000348037876,32.79,1.7785910572646477,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,4,1000,256,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,16384,948,11,16395,16.395,3.872400069607575,16.395,3.5571821145292954,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,4,1000,512,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,8192,948,11,16395,16.395,3.872400069607575,16.395,3.5571821145292954,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,4,1000,1024,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,4096,948,11,16395,16.395,3.872400069607575,16.395,3.5571821145292954,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,4,1000,2048,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,2048,948,11,16395,16.395,3.872400069607575,16.395,3.5571821145292954,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,8,250,256,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,4096,948,11,16395,65.58,0.9681000174018938,65.58,0.8892955286323239,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,8,250,512,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,2048,948,11,16395,65.58,0.9681000174018938,65.58,0.8892955286323239,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,8,250,1024,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,1024,948,11,16395,65.58,0.9681000174018938,65.58,0.8892955286323239,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,8,250,2048,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,512,948,11,16395,65.58,0.9681000174018938,65.58,0.8892955286323239,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,8,400,256,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,6554,948,11,16395,40.9875,1.5489600278430302,40.9875,1.4228728458117181,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,8,400,512,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,3277,948,11,16395,40.9875,1.5489600278430302,40.9875,1.4228728458117181,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,8,400,1024,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,1639,948,11,16395,40.9875,1.5489600278430302,40.9875,1.4228728458117181,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,8,400,2048,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,820,948,11,16395,40.9875,1.5489600278430302,40.9875,1.4228728458117181,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,8,500,256,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,8192,948,11,16395,32.79,1.9362000348037876,32.79,1.7785910572646477,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,8,500,512,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,4096,948,11,16395,32.79,1.9362000348037876,32.79,1.7785910572646477,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,8,500,1024,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,2048,948,11,16395,32.79,1.9362000348037876,32.79,1.7785910572646477,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,8,500,2048,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,1024,948,11,16395,32.79,1.9362000348037876,32.79,1.7785910572646477,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,8,1000,256,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,16384,948,11,16395,16.395,3.872400069607575,16.395,3.5571821145292954,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,8,1000,512,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,8192,948,11,16395,16.395,3.872400069607575,16.395,3.5571821145292954,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,8,1000,1024,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,4096,948,11,16395,16.395,3.872400069607575,16.395,3.5571821145292954,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,1,1,8,1000,2048,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,2048,948,11,16395,16.395,3.872400069607575,16.395,3.5571821145292954,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,2,1,2,250,256,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,4096,948,11,16395,65.58,0.9681000174018938,65.58,0.8892955286323239,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,2,1,2,250,512,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,2048,948,11,16395,65.58,0.9681000174018938,65.58,0.8892955286323239,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,2,1,2,250,1024,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,1024,948,11,16395,65.58,0.9681000174018938,65.58,0.8892955286323239,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,2,1,2,250,2048,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,512,948,11,16395,65.58,0.9681000174018938,65.58,0.8892955286323239,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,2,1,2,400,256,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,6554,948,11,16395,40.9875,1.5489600278430302,40.9875,1.4228728458117181,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,2,1,2,400,512,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,3277,948,11,16395,40.9875,1.5489600278430302,40.9875,1.4228728458117181,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
16384,warm,1,2,1,2,400,1024,947.873687664042,0.0578536186318385,TRACE-MEASURED ADMISSION/FIFO,16384,1639,948,11,16395,40.9875,1.5489600278430302,40.9875,1.4228728458117181,0.0,1.0,1,11,12,8192,0.5707915273132664,43184,0,11,4194304,0,True,one-admission/cycle/lane pipelined heap and SRAM hazard handling require RTL-level validation
