policy,policy_role,rescue,rescue_blocks,missed_blocks,step,layer,prompt_id,workload,base_context_length,context_length,output_cosine,output_relative_l2,output_max_abs,top128_recall,top512_recall,top2048_recall
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,36,13,25,text_heldout_27454,long-text,32768,32782,0.9973611235618591,0.07286004722118378,0.15625,0.9921875,0.99609375,0.96142578125
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,36,13,25,text_heldout_27454,long-text,32768,32782,0.998668909072876,0.05187241733074188,0.0733642578125,0.9921875,0.99609375,0.9619140625
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,36,13,25,text_heldout_27454,long-text,32768,32782,0.9998636841773987,0.016512610018253326,0.0390625,1.0,1.0,0.966796875
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,36,13,25,text_heldout_27454,long-text,32768,32782,0.999891459941864,0.01473305094987154,0.02734375,1.0,1.0,0.9697265625
streak2_bucket8_m-0.75_refresh8,Balanced,all,36,36,13,25,text_heldout_27454,long-text,32768,32782,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,29,13,25,text_heldout_27454,long-text,32768,32782,0.9985068440437317,0.05462879315018654,0.1171875,1.0,1.0,0.9736328125
streak2_bucket8_m0,Aggressive,best1,1,29,13,25,text_heldout_27454,long-text,32768,32782,0.9998706579208374,0.01608322001993656,0.0390625,1.0,1.0,0.97412109375
streak2_bucket8_m0,Aggressive,best2,2,29,13,25,text_heldout_27454,long-text,32768,32782,0.9998762011528015,0.015899479389190674,0.0625,1.0,1.0,0.974609375
streak2_bucket8_m0,Aggressive,best4,4,29,13,25,text_heldout_27454,long-text,32768,32782,0.9999148845672607,0.013050734996795654,0.0390625,1.0,1.0,0.9775390625
streak2_bucket8_m0,Aggressive,best8,8,29,13,25,text_heldout_27454,long-text,32768,32782,0.9999349117279053,0.011442012153565884,0.03125,1.0,1.0,0.9794921875
streak2_bucket8_m0,Aggressive,all,29,29,13,25,text_heldout_27454,long-text,32768,32782,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,74,14,25,text_heldout_27454,long-text,32768,32783,0.9992250800132751,0.03945703059434891,0.140625,1.0,0.9765625,0.92529296875
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,74,14,25,text_heldout_27454,long-text,32768,32783,0.999355673789978,0.03601018711924553,0.1171875,1.0,0.9765625,0.92578125
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,74,14,25,text_heldout_27454,long-text,32768,32783,0.9995291829109192,0.030867690220475197,0.0703125,1.0,0.9765625,0.9267578125
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,74,14,25,text_heldout_27454,long-text,32768,32783,0.9996368885040283,0.02697211131453514,0.0703125,1.0,0.98046875,0.927734375
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,74,14,25,text_heldout_27454,long-text,32768,32783,0.9997912645339966,0.02055387571454048,0.0625,1.0,0.982421875,0.93115234375
streak2_bucket8_m-0.75_refresh8,Balanced,all,74,74,14,25,text_heldout_27454,long-text,32768,32783,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,58,14,25,text_heldout_27454,long-text,32768,32783,0.9993003010749817,0.037586286664009094,0.1015625,1.0,0.98046875,0.9501953125
streak2_bucket8_m0,Aggressive,best1,1,58,14,25,text_heldout_27454,long-text,32768,32783,0.9994779825210571,0.0325043611228466,0.09375,1.0,0.98046875,0.95068359375
streak2_bucket8_m0,Aggressive,best2,2,58,14,25,text_heldout_27454,long-text,32768,32783,0.9996505975723267,0.026794470846652985,0.046875,1.0,0.98046875,0.95166015625
streak2_bucket8_m0,Aggressive,best4,4,58,14,25,text_heldout_27454,long-text,32768,32783,0.9997736215591431,0.021363522857427597,0.0546875,1.0,0.984375,0.95263671875
streak2_bucket8_m0,Aggressive,best8,8,58,14,25,text_heldout_27454,long-text,32768,32783,0.9998517036437988,0.01722833327949047,0.046875,1.0,0.984375,0.95556640625
streak2_bucket8_m0,Aggressive,all,58,58,14,25,text_heldout_27454,long-text,32768,32783,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,82,15,25,text_heldout_27454,long-text,32768,32784,0.9972318410873413,0.07461603730916977,0.14453125,0.9921875,0.9765625,0.9267578125
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,82,15,25,text_heldout_27454,long-text,32768,32784,0.9974444508552551,0.07163167744874954,0.12890625,1.0,0.978515625,0.927734375
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,82,15,25,text_heldout_27454,long-text,32768,32784,0.9976180791854858,0.06922154873609543,0.1259765625,1.0,0.978515625,0.9287109375
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,82,15,25,text_heldout_27454,long-text,32768,32784,0.9978010654449463,0.06638024002313614,0.1220703125,1.0,0.978515625,0.9296875
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,82,15,25,text_heldout_27454,long-text,32768,32784,0.9979584813117981,0.06390459090471268,0.125,1.0,0.978515625,0.93212890625
streak2_bucket8_m-0.75_refresh8,Balanced,all,82,82,15,25,text_heldout_27454,long-text,32768,32784,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,67,15,25,text_heldout_27454,long-text,32768,32784,0.9971872568130493,0.07527723908424377,0.13671875,0.9921875,0.984375,0.94580078125
streak2_bucket8_m0,Aggressive,best1,1,67,15,25,text_heldout_27454,long-text,32768,32784,0.9974104762077332,0.07216209918260574,0.130859375,1.0,0.986328125,0.94677734375
streak2_bucket8_m0,Aggressive,best2,2,67,15,25,text_heldout_27454,long-text,32768,32784,0.9975944757461548,0.0696256086230278,0.125,1.0,0.986328125,0.94775390625
streak2_bucket8_m0,Aggressive,best4,4,67,15,25,text_heldout_27454,long-text,32768,32784,0.9977734088897705,0.06683599203824997,0.123046875,1.0,0.986328125,0.94873046875
streak2_bucket8_m0,Aggressive,best8,8,67,15,25,text_heldout_27454,long-text,32768,32784,0.9979628920555115,0.06384197622537613,0.125,1.0,0.986328125,0.951171875
streak2_bucket8_m0,Aggressive,all,67,67,15,25,text_heldout_27454,long-text,32768,32784,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,0,16,25,text_heldout_27454,long-text,32768,32785,0.9999998807907104,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best1,0,0,16,25,text_heldout_27454,long-text,32768,32785,0.9999998807907104,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best2,0,0,16,25,text_heldout_27454,long-text,32768,32785,0.9999998807907104,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best4,0,0,16,25,text_heldout_27454,long-text,32768,32785,0.9999998807907104,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best8,0,0,16,25,text_heldout_27454,long-text,32768,32785,0.9999998807907104,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,all,0,0,16,25,text_heldout_27454,long-text,32768,32785,0.9999998807907104,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,50,16,25,text_heldout_27454,long-text,32768,32785,0.999805212020874,0.019910158589482307,0.09375,1.0,0.986328125,0.9521484375
streak2_bucket8_m0,Aggressive,best1,1,50,16,25,text_heldout_27454,long-text,32768,32785,0.9999366402626038,0.011276111006736755,0.0625,1.0,0.986328125,0.953125
streak2_bucket8_m0,Aggressive,best2,2,50,16,25,text_heldout_27454,long-text,32768,32785,0.9999542236328125,0.009719792753458023,0.015625,1.0,0.98828125,0.9541015625
streak2_bucket8_m0,Aggressive,best4,4,50,16,25,text_heldout_27454,long-text,32768,32785,0.9999731183052063,0.007387757301330566,0.0625,1.0,0.98828125,0.955078125
streak2_bucket8_m0,Aggressive,best8,8,50,16,25,text_heldout_27454,long-text,32768,32785,0.9999774694442749,0.006897856015712023,0.0625,1.0,0.990234375,0.95703125
streak2_bucket8_m0,Aggressive,all,50,50,16,25,text_heldout_27454,long-text,32768,32785,0.9999998807907104,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,42,17,25,text_heldout_27454,long-text,32768,32786,0.9996617436408997,0.026494987308979034,0.0625,1.0,0.994140625,0.974609375
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,42,17,25,text_heldout_27454,long-text,32768,32786,0.9998986721038818,0.014399798586964607,0.029296875,1.0,0.994140625,0.97509765625
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,42,17,25,text_heldout_27454,long-text,32768,32786,0.99991375207901,0.013269154354929924,0.03125,1.0,0.994140625,0.9755859375
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,42,17,25,text_heldout_27454,long-text,32768,32786,0.999932587146759,0.011844704858958721,0.03125,1.0,0.994140625,0.9765625
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,42,17,25,text_heldout_27454,long-text,32768,32786,0.9999421834945679,0.01095677725970745,0.03125,1.0,0.99609375,0.97900390625
streak2_bucket8_m-0.75_refresh8,Balanced,all,42,42,17,25,text_heldout_27454,long-text,32768,32786,1.0000001192092896,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,50,17,25,text_heldout_27454,long-text,32768,32786,0.9964528679847717,0.08499564230442047,0.328125,1.0,0.98828125,0.958984375
streak2_bucket8_m0,Aggressive,best1,1,50,17,25,text_heldout_27454,long-text,32768,32786,0.9994884133338928,0.03290407359600067,0.0625,1.0,0.98828125,0.9599609375
streak2_bucket8_m0,Aggressive,best2,2,50,17,25,text_heldout_27454,long-text,32768,32786,0.9997724890708923,0.022161569446325302,0.052734375,1.0,0.98828125,0.96044921875
streak2_bucket8_m0,Aggressive,best4,4,50,17,25,text_heldout_27454,long-text,32768,32786,0.9998537302017212,0.01782003790140152,0.041015625,1.0,0.98828125,0.96240234375
streak2_bucket8_m0,Aggressive,best8,8,50,17,25,text_heldout_27454,long-text,32768,32786,0.9999113082885742,0.013751817867159843,0.0234375,1.0,0.98828125,0.96533203125
streak2_bucket8_m0,Aggressive,all,50,50,17,25,text_heldout_27454,long-text,32768,32786,1.0000001192092896,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,18,18,25,text_heldout_27454,long-text,32768,32787,0.9911493062973022,0.13298723101615906,0.34375,1.0,0.994140625,0.98583984375
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,18,18,25,text_heldout_27454,long-text,32768,32787,0.9999786615371704,0.006570779252797365,0.0087890625,1.0,0.994140625,0.986328125
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,18,18,25,text_heldout_27454,long-text,32768,32787,0.9999829530715942,0.005897511262446642,0.0078125,1.0,0.99609375,0.98681640625
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,18,18,25,text_heldout_27454,long-text,32768,32787,0.9999920725822449,0.0040139565244317055,0.0078125,1.0,0.99609375,0.98779296875
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,18,18,25,text_heldout_27454,long-text,32768,32787,0.9999917149543762,0.004107634071260691,0.0078125,1.0,0.99609375,0.98974609375
streak2_bucket8_m-0.75_refresh8,Balanced,all,18,18,18,25,text_heldout_27454,long-text,32768,32787,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,27,18,25,text_heldout_27454,long-text,32768,32787,0.9892103672027588,0.146670863032341,0.25,1.0,0.998046875,0.978515625
streak2_bucket8_m0,Aggressive,best1,1,27,18,25,text_heldout_27454,long-text,32768,32787,0.9977833032608032,0.06654646247625351,0.1328125,1.0,0.998046875,0.97900390625
streak2_bucket8_m0,Aggressive,best2,2,27,18,25,text_heldout_27454,long-text,32768,32787,0.9999821186065674,0.0060364846140146255,0.0087890625,1.0,0.998046875,0.9794921875
streak2_bucket8_m0,Aggressive,best4,4,27,18,25,text_heldout_27454,long-text,32768,32787,0.999993085861206,0.003732874058187008,0.00390625,1.0,0.998046875,0.98046875
streak2_bucket8_m0,Aggressive,best8,8,27,18,25,text_heldout_27454,long-text,32768,32787,0.9999932050704956,0.003698523622006178,0.0078125,1.0,0.998046875,0.984375
streak2_bucket8_m0,Aggressive,all,27,27,18,25,text_heldout_27454,long-text,32768,32787,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,78,19,25,text_heldout_27454,long-text,32768,32788,0.9953746795654297,0.09657616168260574,0.173828125,0.90625,0.904296875,0.89599609375
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,78,19,25,text_heldout_27454,long-text,32768,32788,0.9977779388427734,0.06700330972671509,0.13671875,0.9140625,0.91015625,0.89794921875
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,78,19,25,text_heldout_27454,long-text,32768,32788,0.9994955658912659,0.03222939744591713,0.06396484375,0.9296875,0.91796875,0.90283203125
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,78,19,25,text_heldout_27454,long-text,32768,32788,0.9997846484184265,0.020948821678757668,0.0625,0.9375,0.927734375,0.90869140625
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,78,19,25,text_heldout_27454,long-text,32768,32788,0.9998568892478943,0.01696375198662281,0.0625,0.9375,0.9296875,0.91259765625
streak2_bucket8_m-0.75_refresh8,Balanced,all,78,78,19,25,text_heldout_27454,long-text,32768,32788,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,82,19,25,text_heldout_27454,long-text,32768,32788,0.9958759546279907,0.09096724539995193,0.169921875,0.9140625,0.919921875,0.904296875
streak2_bucket8_m0,Aggressive,best1,1,82,19,25,text_heldout_27454,long-text,32768,32788,0.9981012940406799,0.06173255294561386,0.142578125,0.9296875,0.927734375,0.9091796875
streak2_bucket8_m0,Aggressive,best2,2,82,19,25,text_heldout_27454,long-text,32768,32788,0.9996780157089233,0.025568213313817978,0.048828125,0.9375,0.93359375,0.9111328125
streak2_bucket8_m0,Aggressive,best4,4,82,19,25,text_heldout_27454,long-text,32768,32788,0.9998227953910828,0.01887304149568081,0.0625,0.9375,0.939453125,0.91455078125
streak2_bucket8_m0,Aggressive,best8,8,82,19,25,text_heldout_27454,long-text,32768,32788,0.9999019503593445,0.014010455459356308,0.04296875,0.953125,0.943359375,0.9169921875
streak2_bucket8_m0,Aggressive,all,82,82,19,25,text_heldout_27454,long-text,32768,32788,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,34,20,25,text_heldout_27454,long-text,32768,32789,0.9969762563705444,0.07800863683223724,0.1241455078125,1.0,0.9921875,0.96728515625
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,34,20,25,text_heldout_27454,long-text,32768,32789,0.9997909069061279,0.020450642332434654,0.046875,1.0,0.994140625,0.9677734375
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,34,20,25,text_heldout_27454,long-text,32768,32789,0.9999675750732422,0.008046885021030903,0.015625,1.0,0.994140625,0.96826171875
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,34,20,25,text_heldout_27454,long-text,32768,32789,0.9999831318855286,0.0058687408454716206,0.009765625,1.0,0.994140625,0.96923828125
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,34,20,25,text_heldout_27454,long-text,32768,32789,0.9999900460243225,0.004498228430747986,0.0078125,1.0,0.994140625,0.9716796875
streak2_bucket8_m-0.75_refresh8,Balanced,all,34,34,20,25,text_heldout_27454,long-text,32768,32789,0.9999998807907104,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,29,20,25,text_heldout_27454,long-text,32768,32789,0.9998025894165039,0.01987568847835064,0.046875,1.0,0.99609375,0.96826171875
streak2_bucket8_m0,Aggressive,best1,1,29,20,25,text_heldout_27454,long-text,32768,32789,0.9999743103981018,0.007171439938247204,0.015625,1.0,0.99609375,0.96875
streak2_bucket8_m0,Aggressive,best2,2,29,20,25,text_heldout_27454,long-text,32768,32789,0.9999831914901733,0.005783249158412218,0.0078125,1.0,0.99609375,0.96923828125
streak2_bucket8_m0,Aggressive,best4,4,29,20,25,text_heldout_27454,long-text,32768,32789,0.9999896883964539,0.004563816357403994,0.0078125,1.0,0.99609375,0.97021484375
streak2_bucket8_m0,Aggressive,best8,8,29,20,25,text_heldout_27454,long-text,32768,32789,0.999997615814209,0.002180979121476412,0.0078125,1.0,0.998046875,0.97509765625
streak2_bucket8_m0,Aggressive,all,29,29,20,25,text_heldout_27454,long-text,32768,32789,0.9999998807907104,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,53,21,25,text_heldout_27454,long-text,32768,32790,0.9986182451248169,0.052594780921936035,0.08203125,1.0,0.994140625,0.9521484375
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,53,21,25,text_heldout_27454,long-text,32768,32790,0.9989488124847412,0.04583851993083954,0.08203125,1.0,0.994140625,0.95263671875
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,53,21,25,text_heldout_27454,long-text,32768,32790,0.999085009098053,0.04277490824460983,0.08203125,1.0,0.994140625,0.953125
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,53,21,25,text_heldout_27454,long-text,32768,32790,0.9991071820259094,0.04228988289833069,0.08203125,1.0,0.994140625,0.9560546875
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,53,21,25,text_heldout_27454,long-text,32768,32790,0.9991379976272583,0.041573867201805115,0.078125,1.0,0.99609375,0.9580078125
streak2_bucket8_m-0.75_refresh8,Balanced,all,53,53,21,25,text_heldout_27454,long-text,32768,32790,0.9999999403953552,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,33,21,25,text_heldout_27454,long-text,32768,32790,0.999519944190979,0.03120863437652588,0.0625,0.9921875,0.998046875,0.9736328125
streak2_bucket8_m0,Aggressive,best1,1,33,21,25,text_heldout_27454,long-text,32768,32790,0.9998068809509277,0.01971173845231533,0.0546875,0.9921875,0.998046875,0.97412109375
streak2_bucket8_m0,Aggressive,best2,2,33,21,25,text_heldout_27454,long-text,32768,32790,0.999944806098938,0.0107838474214077,0.0166015625,0.9921875,0.998046875,0.974609375
streak2_bucket8_m0,Aggressive,best4,4,33,21,25,text_heldout_27454,long-text,32768,32790,0.9999772310256958,0.006850603502243757,0.013671875,0.9921875,0.998046875,0.97607421875
streak2_bucket8_m0,Aggressive,best8,8,33,21,25,text_heldout_27454,long-text,32768,32790,0.9999819993972778,0.006116542033851147,0.01318359375,1.0,1.0,0.98291015625
streak2_bucket8_m0,Aggressive,all,33,33,21,25,text_heldout_27454,long-text,32768,32790,0.9999999403953552,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,50,22,25,text_heldout_27454,long-text,32768,32791,0.9989326000213623,0.046275097876787186,0.25,1.0,0.986328125,0.93896484375
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,50,22,25,text_heldout_27454,long-text,32768,32791,0.9994878768920898,0.032004211097955704,0.125,1.0,0.986328125,0.939453125
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,50,22,25,text_heldout_27454,long-text,32768,32791,0.9995490908622742,0.030054261907935143,0.109375,1.0,0.990234375,0.943359375
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,50,22,25,text_heldout_27454,long-text,32768,32791,0.9996501803398132,0.026628531515598297,0.125,1.0,0.9921875,0.94873046875
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,50,22,25,text_heldout_27454,long-text,32768,32791,0.9997559189796448,0.022971224039793015,0.125,1.0,0.994140625,0.953125
streak2_bucket8_m-0.75_refresh8,Balanced,all,50,50,22,25,text_heldout_27454,long-text,32768,32791,0.9999998807907104,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,39,22,25,text_heldout_27454,long-text,32768,32791,0.9990456104278564,0.0436985045671463,0.21875,0.9921875,0.99609375,0.962890625
streak2_bucket8_m0,Aggressive,best1,1,39,22,25,text_heldout_27454,long-text,32768,32791,0.9995414614677429,0.030451275408267975,0.109375,0.9921875,0.99609375,0.96337890625
streak2_bucket8_m0,Aggressive,best2,2,39,22,25,text_heldout_27454,long-text,32768,32791,0.9996570944786072,0.02624635025858879,0.125,0.9921875,0.99609375,0.9638671875
streak2_bucket8_m0,Aggressive,best4,4,39,22,25,text_heldout_27454,long-text,32768,32791,0.9997499585151672,0.022795256227254868,0.125,0.9921875,0.99609375,0.96533203125
streak2_bucket8_m0,Aggressive,best8,8,39,22,25,text_heldout_27454,long-text,32768,32791,0.9997884035110474,0.02144799381494522,0.125,0.9921875,0.99609375,0.96826171875
streak2_bucket8_m0,Aggressive,all,39,39,22,25,text_heldout_27454,long-text,32768,32791,0.9999998807907104,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,65,23,25,text_heldout_27454,long-text,32768,32792,0.9999903440475464,0.004397911950945854,0.015625,1.0,0.966796875,0.91357421875
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,65,23,25,text_heldout_27454,long-text,32768,32792,0.9999945759773254,0.0032523085828870535,0.0078125,1.0,0.966796875,0.9140625
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,65,23,25,text_heldout_27454,long-text,32768,32792,0.9999953508377075,0.002989539410918951,0.0078125,1.0,0.966796875,0.91455078125
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,65,23,25,text_heldout_27454,long-text,32768,32792,0.9999963045120239,0.0026603378355503082,0.0078125,1.0,0.966796875,0.91650390625
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,65,23,25,text_heldout_27454,long-text,32768,32792,0.9999967217445374,0.0025703376159071922,0.0078125,1.0,0.966796875,0.91845703125
streak2_bucket8_m-0.75_refresh8,Balanced,all,65,65,23,25,text_heldout_27454,long-text,32768,32792,0.9999998807907104,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,50,23,25,text_heldout_27454,long-text,32768,32792,0.999945878982544,0.01045891735702753,0.0625,0.984375,0.974609375,0.9345703125
streak2_bucket8_m0,Aggressive,best1,1,50,23,25,text_heldout_27454,long-text,32768,32792,0.9999901652336121,0.004409345332533121,0.015625,0.984375,0.974609375,0.93603515625
streak2_bucket8_m0,Aggressive,best2,2,50,23,25,text_heldout_27454,long-text,32768,32792,0.9999939203262329,0.0034938938915729523,0.01171875,0.984375,0.974609375,0.9365234375
streak2_bucket8_m0,Aggressive,best4,4,50,23,25,text_heldout_27454,long-text,32768,32792,0.9999963045120239,0.0027237648610025644,0.0078125,0.984375,0.978515625,0.94140625
streak2_bucket8_m0,Aggressive,best8,8,50,23,25,text_heldout_27454,long-text,32768,32792,0.9999968409538269,0.002512340433895588,0.0078125,0.984375,0.98046875,0.94384765625
streak2_bucket8_m0,Aggressive,all,50,50,23,25,text_heldout_27454,long-text,32768,32792,0.9999998807907104,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,0,24,25,text_heldout_27454,long-text,32768,32793,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best1,0,0,24,25,text_heldout_27454,long-text,32768,32793,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best2,0,0,24,25,text_heldout_27454,long-text,32768,32793,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best4,0,0,24,25,text_heldout_27454,long-text,32768,32793,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best8,0,0,24,25,text_heldout_27454,long-text,32768,32793,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,all,0,0,24,25,text_heldout_27454,long-text,32768,32793,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,44,24,25,text_heldout_27454,long-text,32768,32793,0.9997670650482178,0.02164873667061329,0.0546875,1.0,0.986328125,0.96337890625
streak2_bucket8_m0,Aggressive,best1,1,44,24,25,text_heldout_27454,long-text,32768,32793,0.9998331069946289,0.01846841163933277,0.0390625,1.0,0.986328125,0.96484375
streak2_bucket8_m0,Aggressive,best2,2,44,24,25,text_heldout_27454,long-text,32768,32793,0.9998785257339478,0.015761982649564743,0.046875,1.0,0.986328125,0.96533203125
streak2_bucket8_m0,Aggressive,best4,4,44,24,25,text_heldout_27454,long-text,32768,32793,0.9999332427978516,0.011552163399755955,0.0625,1.0,0.986328125,0.96728515625
streak2_bucket8_m0,Aggressive,best8,8,44,24,25,text_heldout_27454,long-text,32768,32793,0.9999721646308899,0.007508492562919855,0.015625,1.0,0.9921875,0.97021484375
streak2_bucket8_m0,Aggressive,all,44,44,24,25,text_heldout_27454,long-text,32768,32793,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,26,25,25,text_heldout_27454,long-text,32768,32794,0.9999831914901733,0.0058333901688456535,0.015625,1.0,1.0,0.98291015625
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,26,25,25,text_heldout_27454,long-text,32768,32794,0.9999909400939941,0.00425336416810751,0.01171875,1.0,1.0,0.9833984375
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,26,25,25,text_heldout_27454,long-text,32768,32794,0.9999910593032837,0.004235594067722559,0.015625,1.0,1.0,0.98388671875
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,26,25,25,text_heldout_27454,long-text,32768,32794,0.9999936819076538,0.0035617377143353224,0.0078125,1.0,1.0,0.98486328125
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,26,25,25,text_heldout_27454,long-text,32768,32794,0.9999953508377075,0.003060023533180356,0.0078125,1.0,1.0,0.98828125
streak2_bucket8_m-0.75_refresh8,Balanced,all,26,26,25,25,text_heldout_27454,long-text,32768,32794,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,63,25,25,text_heldout_27454,long-text,32768,32794,0.9994894862174988,0.032226547598838806,0.07421875,1.0,0.98046875,0.93212890625
streak2_bucket8_m0,Aggressive,best1,1,63,25,25,text_heldout_27454,long-text,32768,32794,0.9996943473815918,0.02507570944726467,0.0625,1.0,0.98046875,0.9326171875
streak2_bucket8_m0,Aggressive,best2,2,63,25,25,text_heldout_27454,long-text,32768,32794,0.9997458457946777,0.022845741361379623,0.0625,1.0,0.98046875,0.935546875
streak2_bucket8_m0,Aggressive,best4,4,63,25,25,text_heldout_27454,long-text,32768,32794,0.9997754096984863,0.021358704194426537,0.0625,1.0,0.984375,0.93701171875
streak2_bucket8_m0,Aggressive,best8,8,63,25,25,text_heldout_27454,long-text,32768,32794,0.9998670816421509,0.0163044985383749,0.0625,1.0,0.984375,0.93896484375
streak2_bucket8_m0,Aggressive,all,63,63,25,25,text_heldout_27454,long-text,32768,32794,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,15,26,25,text_heldout_27454,long-text,32768,32795,0.9999903440475464,0.004384103696793318,0.015625,1.0,1.0,0.9853515625
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,15,26,25,text_heldout_27454,long-text,32768,32795,0.9999927878379822,0.0037917238660156727,0.015625,1.0,1.0,0.98828125
