split,scope,method,base_context_length,layer,workload,observations,qk_reduction,top2048_recall,top128_recall,top512_recall,weighted_recall,teacher_attention_mass_ratio
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,8192,2,long-text,127,0.044712612167748356,0.9973894254429134,1.0,0.9999846210629921,0.9998414257005578,0.9999435722785959
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,8192,5,long-code,127,0.11510856903395403,0.9894654281496063,1.0,1.0,0.9991265178227143,0.9997092537201782
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,8192,5,long-text,127,0.04734348246252615,0.9950172244094488,1.0,1.0,0.9996130264458538,0.9998569058448095
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,8192,8,long-code,127,0.046218454588924165,0.9843557763287402,1.0,1.0,0.9993540626187563,0.9998100153949872
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,8192,8,long-text,127,0.02147367202903754,0.9943559301181102,1.0,1.0,0.9996700427443524,0.999828146817557
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,8192,11,long-code,127,0.05598829227555316,0.9945443220964567,1.0,1.0,0.9994536142323172,0.999928596965828
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,8192,11,long-text,127,0.02655892864755816,0.9951748585137795,1.0,1.0,0.9995828925744457,0.9999432943682451
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,8192,14,long-code,127,0.056560449083619874,0.993160217765748,1.0,1.0,0.999024631064832,0.9999563386194165
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,8192,14,long-text,127,0.01281047382454668,0.9985236220472441,1.0,1.0,0.999768210615036,1.0000317760354438
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,8192,17,long-code,127,0.011161346429063702,0.993656188484252,1.0,1.0,0.9994269824311343,0.9994095175944465
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,8192,17,long-text,127,0.00960920204098474,0.9982468011811023,1.0,1.0,0.9998121440856015,0.9999180354767327
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,8192,21,long-code,127,0.0038968143615544545,0.9947634719488189,1.0,1.0,0.998564034825222,0.9995727443811413
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,8192,21,long-text,127,0.03456596629510322,0.9972510150098425,1.0,1.0,0.9995496923377298,0.999705791461073
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,8192,25,long-code,127,0.03839498423226674,0.994021438238189,1.0,1.0,0.9991595944247057,0.9997411123841241
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,8192,25,long-text,127,0.013517422196523013,0.9934639517716536,1.0,0.9999846210629921,0.9989363542551338,0.9996452706487154
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,16384,2,long-code,127,0.2596507568244889,0.984986312746063,0.9999384842519685,0.9989542322834646,0.9975450905296045,0.9995110969585468
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,16384,2,long-text,127,0.29540324325591616,0.9838982529527559,0.999876968503937,0.9988927165354331,0.9963619184895682,0.9991539312943599
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,16384,5,long-code,127,0.3942043303281087,0.988031342273622,1.0,0.9996616633858267,0.9960598627750495,0.9941870883694449
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,16384,5,long-text,127,0.40460048474247884,0.9890348179133859,1.0,0.9996924212598425,0.9961200740233345,0.9990528271725914
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,16384,8,long-code,127,0.4659659126699897,0.9906572957677166,1.0,0.9999692421259843,0.9974065207150172,0.9907819013651762
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,16384,8,long-text,127,0.5167977111765462,0.9934985543799213,1.0,0.9999846210629921,0.9980921930176593,0.9974706420439573
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,16384,11,long-code,127,0.3354883462619349,0.9902689776082677,1.0,0.9998923474409449,0.9968839113856608,0.9993424592320187
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,16384,11,long-text,127,0.363858822677918,0.9922413262795275,1.0,0.9999231053149606,0.9963014375392704,0.9998541178090237
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,16384,14,long-code,127,0.27579344435765074,0.989142470472441,0.9999384842519685,0.9992464320866141,0.9956978219549067,0.9995040050031183
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,16384,14,long-text,127,0.20556524347780583,0.9877852792814961,1.0,0.9996616633858267,0.9944551739066357,1.0001327741093333
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,16384,17,long-code,127,0.13541877060325969,0.9783349224901575,0.9999384842519685,0.9998154527559056,0.9952050028394932,1.0003601237141144
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,16384,17,long-text,127,0.191102178169612,0.9939483882874016,0.9999384842519685,0.9998615895669292,0.9984936959293513,1.0000422056248395
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,16384,21,long-code,127,0.040730291337902035,0.9749284879429134,1.0,1.0,0.9960103784818546,0.9975578690606947
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,16384,21,long-text,127,0.1268691509724187,0.9900728961614174,1.0,0.9999846210629921,0.9977743284418961,0.9987174345619565
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,16384,25,long-code,127,0.32648023052098574,0.9918606975885826,1.0,0.999876968503937,0.9968791876078926,0.9967392159066254
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,16384,25,long-text,127,0.3483109271555041,0.9931333046259843,1.0,0.9999384842519685,0.9973862094108705,0.9982167846139487
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,32768,2,long-code,127,0.5184317472432869,0.9578040415846457,0.9984005905511811,0.994017593503937,0.9843768577731713,0.9967179604712396
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,32768,2,long-text,127,0.5117242174433945,0.9504567544291339,0.9988312007874016,0.9929410679133859,0.9809949231406014,0.9950397948234172
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,32768,5,long-code,127,0.5658517068636052,0.9584884042814961,0.9984005905511811,0.9927718996062992,0.9757081578574486,0.9979275723119927
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,32768,5,long-text,127,0.5426628255340252,0.9563738004429134,0.99876968503937,0.9928641732283464,0.9745029221385867,0.9979443962537646
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,32768,8,long-code,127,0.5318935155354628,0.9536901759350394,0.9973548228346457,0.9880044291338582,0.9697682838269008,0.9988110552759576
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,32768,8,long-text,127,0.559721312187391,0.9376307209645669,0.9954478346456693,0.9849286417322834,0.9594811245794493,0.998514501565735
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,32768,11,long-code,127,0.4984456833232934,0.967400498277559,0.9996924212598425,0.9959092027559056,0.9804509218547385,0.9960583049903342
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,32768,11,long-text,127,0.5010540291691492,0.9681617556594488,0.999876968503937,0.9971548966535433,0.9822481559403745,1.000722886172434
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,32768,14,long-code,127,0.36164448059868787,0.9655165784940944,0.9995693897637795,0.994386687992126,0.9791801018156373,0.9978853686338971
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,32768,14,long-text,127,0.3703329724053104,0.9623831200787402,0.9987081692913385,0.9939406988188977,0.9767932677554371,0.9995935257249033
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,32768,17,long-code,127,0.33052252767931833,0.9768739234744095,0.999630905511811,0.9976624015748031,0.9897472215857418,0.9981091898035356
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,32768,17,long-text,127,0.32454170354444617,0.9637672244094488,0.9985851377952756,0.9909418061023622,0.9774257408465,0.9955340746741659
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,32768,21,long-code,127,0.19740117991725825,0.9596610482283464,1.0,0.9997385580708661,0.9851371088054413,0.9987576168194517
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,32768,21,long-text,127,0.250949038473576,0.9811877153051181,1.0,0.9992002952755905,0.9913675804525904,0.9966208781831988
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,32768,25,long-code,127,0.39367890074099454,0.974490188238189,0.9994463582677166,0.9955401082677166,0.9846520453187907,0.9971951788621538
validation,hybrid_temporal_hot_full_cold_h8,layer_affine_h8,32768,25,long-text,127,0.3553223714698054,0.953732468011811,0.9967396653543307,0.9858206200787402,0.9684607655178948,0.9833437005045286
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,8192,2,long-code,127,0.02268485834584346,0.987789124015748,1.0,1.0,0.9990046517168865,0.9996413378672313
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,8192,2,long-text,127,0.025002946066128462,0.9928065022145669,1.0,1.0,0.99968365185764,0.999851534286111
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,8192,5,long-code,127,0.05890230992259073,0.8745924581692913,1.0,1.0,0.9879954251812562,0.995576783068423
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,8192,5,long-text,127,0.02424180240699319,0.9353431040846457,1.0,1.0,0.9928163345082651,0.9965531310949312
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,8192,8,long-code,127,0.03493864859164803,0.8632966289370079,1.0,1.0,0.9945190482123051,0.9978309071682409
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,8192,8,long-text,127,0.0124437209091678,0.9501953125,1.0,1.0,0.9967979813428196,0.9987402178937573
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,8192,11,long-code,127,0.028250972820289672,0.9272614726870079,1.0,1.0,0.992068863083495,0.9981014961123613
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,8192,11,long-text,127,0.01757137610355965,0.9498339074803149,1.0,1.0,0.9960084915265778,0.9988728534237575
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,8192,14,long-code,127,0.029014633663466467,0.9152043860728346,1.0,1.0,0.986038252227668,0.9967656738231384
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,8192,14,long-text,127,0.004219489440830507,0.9879429133858267,1.0,1.0,0.998556030631648,0.9996082540508996
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,8192,17,long-code,127,0.00934655778514941,0.9581846702755905,1.0,1.0,0.994822920340156,0.997616769888432
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,8192,17,long-text,127,0.006189770687180109,0.9726062684547244,1.0,1.0,0.9955287430237856,0.9980025688660528
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,8192,21,long-code,127,0.0034179321652278794,0.9844096026082677,1.0,1.0,0.996749874449864,0.9984838841854189
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,8192,21,long-text,127,0.015061005712303958,0.9564314714566929,1.0,1.0,0.9913868344105499,0.9940243021930488
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,8192,25,long-code,127,0.028130810213790963,0.8834622600885826,1.0,1.0,0.9797565407787877,0.9932074856786904
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,8192,25,long-text,127,0.009137301878378688,0.9606299212598425,1.0,1.0,0.9928023522377301,0.9975090625174705
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,16384,2,long-code,127,0.17415398753246297,0.9805110420767716,1.0,0.999876968503937,0.9975944769488807,0.9994847232072736
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,16384,2,long-text,127,0.21422192900977705,0.9793883796751969,1.0,0.9998154527559056,0.9967979217823733,0.999240768893788
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,16384,5,long-code,127,0.21592998539191385,0.9065575787401575,1.0,1.0,0.9727276622654614,0.993645884906645
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,16384,5,long-text,127,0.19640468861841132,0.8747808501476378,1.0,1.0,0.9609057837993298,0.9973164162575701
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,16384,8,long-code,127,0.2545022579941753,0.8417891855314961,1.0,1.0,0.9644452514498381,0.9952901789325413
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,16384,8,long-text,127,0.3379065233231774,0.9023860420767716,1.0,1.0,0.9774397162157112,0.9764312227311572
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,16384,11,long-code,127,0.16316231485007024,0.9063038262795275,1.0,1.0,0.9737925930419186,0.9896244448010797
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,16384,11,long-text,127,0.16627629417867532,0.8972763902559056,1.0,1.0,0.9539578630611777,0.9967812169038921
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,16384,14,long-code,127,0.11173576054951284,0.898441344734252,1.0,0.99681656003937,0.9664850633980783,0.9901746457901843
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,16384,14,long-text,127,0.07878050882723071,0.8751268762303149,1.0,1.0,0.9559828722906744,0.988473342425756
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,16384,17,long-code,127,0.0762009820286259,0.5941037155511811,0.9950172244094488,0.9267193651574803,0.8751899281103827,0.9432339458897954
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,16384,17,long-text,127,0.07136724269346453,0.7305956262303149,1.0,0.9985697588582677,0.9359715273921252,0.974380220097125
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,16384,21,long-code,127,0.037321295241603415,0.7151397945374016,0.9961245078740157,0.9867894931102362,0.932121575217284,0.9503512768558675
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,16384,21,long-text,127,0.06559161640843714,0.7312261626476378,1.0,0.9999231053149606,0.9442650262184249,0.9515974922421079
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,16384,25,long-code,127,0.13357964991891083,0.6468380905511811,1.0,0.9918953001968503,0.8521708206801585,0.9794541770363704
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,16384,25,long-text,127,0.13556004692450435,0.628664031742126,1.0,0.99876968503937,0.8430772488800331,0.930408127330146
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,32768,2,long-code,127,0.4569657820505896,0.9661163570374016,0.9995693897637795,0.9970933809055118,0.9880497626109399,0.9974468415606947
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,32768,2,long-text,127,0.47707034085790506,0.9608529158464567,0.9993233267716536,0.9958015501968503,0.9856254078449888,0.9962123640161261
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,32768,5,long-code,127,0.32094078072853816,0.8410356176181102,1.0,1.0,0.9224886159349589,0.9942296429601262
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,32768,5,long-text,127,0.26702801771436857,0.792603500246063,1.0,0.9992464320866141,0.8970744372718663,0.9840105340591858
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,32768,8,long-code,127,0.32821578459481204,0.8741887610728346,1.0,0.9999692421259843,0.9370803368292157,0.9930805968828553
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,32768,8,long-text,127,0.34051673968986923,0.916388564222441,1.0,0.9999692421259843,0.9604905047679266,0.9912271399781457
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,32768,11,long-code,127,0.27752034488502814,0.9057348056102362,1.0,1.0,0.9543998155954067,0.9968858948255623
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,32768,11,long-text,127,0.2598615465853888,0.8667069082185039,1.0,1.0,0.9374907020654144,0.9931309297831755
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,32768,14,long-code,127,0.16839160060729413,0.8125768946850394,1.0,0.9986005167322834,0.9058173058633087,0.9952485567116486
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,32768,14,long-text,127,0.16855177864386256,0.8439076341043307,1.0,1.0,0.9176655646524017,0.9864932485913275
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,32768,17,long-code,127,0.1592834106167385,0.42300535187007876,0.9817298228346457,0.8436577263779528,0.6940460637333831,0.9482154577260717
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,32768,17,long-text,127,0.1226965683229532,0.6171452079232284,1.0,0.97923843503937,0.7898183209608923,0.95691556702372
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,32768,21,long-code,127,0.1167500274982942,0.4653781680610236,0.969242125984252,0.8650344488188977,0.746787612451484,0.9483104151555388
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,32768,21,long-text,127,0.10350294360522352,0.72607421875,1.0,0.9956477608267716,0.8725902122238011,0.9790687098361226
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,32768,25,long-code,127,0.17564368959733692,0.5063092089074803,0.9964320866141733,0.9523406742125984,0.7146461760916032,0.9797960265087493
validation,hybrid_temporal_hot_full_cold_h8,raw_h8,32768,25,long-text,127,0.13387255684792607,0.5324572465551181,1.0,0.9698880413385826,0.724143958668064,0.9586828156684304
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,8192,2,long-code,127,0.045479795267404956,0.9984044352854331,1.0,0.9999846210629921,0.9998822125424928,0.9999937430974386
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,8192,2,long-text,127,0.04947123576337282,0.9981583722933071,1.0,1.0,0.9998638542154583,0.9999788025267964
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,8192,5,long-code,127,0.12900791478843837,0.9954670583169292,1.0,0.9999846210629921,0.9997069442055242,0.9999499915543265
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,8192,5,long-text,127,0.054926777386117814,0.99634750246063,1.0,0.9999692421259843,0.9996694022980557,0.9998920083212052
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,8192,8,long-code,127,0.05733028385749546,0.9934255044291339,1.0,0.9999846210629921,0.9997866992474653,0.9999485901635249
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,8192,8,long-text,127,0.025422684661948757,0.9967204416830708,1.0,1.0,0.9998103818622541,0.9998595418827644
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,8192,11,long-code,127,0.061910968100219135,0.9966397022637795,1.0,1.0,0.9996717489791127,0.9999839311674719
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,8192,11,long-text,127,0.02869411185667769,0.9972125676673228,1.0,1.0,0.9997866892062524,0.9999547147721259
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,8192,14,long-code,127,0.06429800433874751,0.9948019192913385,1.0,1.0,0.9992283703953313,0.9999430502834914
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,8192,14,long-text,127,0.013562662000832825,0.9984659510334646,1.0,1.0,0.9997513270301126,1.000037458779
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,8192,17,long-code,127,0.014477404457315048,0.994632750984252,1.0,1.0,0.9993693040612933,0.9998180422682932
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,8192,17,long-text,127,0.01062081756384879,0.9988081323818898,1.0,1.0,0.999791972462875,0.9999581149409046
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,8192,21,long-code,127,0.004591182242395315,0.9971395177165354,1.0,1.0,0.9992149860754811,0.9997897808163405
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,8192,21,long-text,127,0.036595908743883306,0.998650498277559,1.0,1.0,0.9997461053981916,0.999894729947446
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,8192,25,long-code,127,0.04837715407287029,0.996578186515748,1.0,0.9999846210629921,0.9995507917986587,0.9999186219834668
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,8192,25,long-text,127,0.013944641998861595,0.9965205155019685,1.0,0.9999846210629921,0.9994289992165807,0.9998351747991653
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,16384,2,long-code,127,0.2270649280841132,0.9888694943405512,1.0,0.9996462844488189,0.99839757401545,0.9997965200565174
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,16384,2,long-text,127,0.26518369630777355,0.9883466104822834,1.0,0.999753937007874,0.9976507337164652,0.9996138407309633
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,16384,5,long-code,127,0.37761743181348856,0.991460845226378,1.0,0.9999077263779528,0.9972903086755366,0.9975680712174114
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,16384,5,long-text,127,0.3904311351174503,0.99267578125,1.0,0.9998923474409449,0.9974835422147157,0.9991173669629799
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,16384,8,long-code,127,0.47269628071491726,0.9911571112204725,1.0,0.9999077263779528,0.9974001948994975,0.9931860893972894
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,16384,8,long-text,127,0.5154057522251492,0.9943136380413385,1.0,0.9999846210629921,0.9983160514267371,0.9977526291149337
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,16384,11,long-code,127,0.3320586613951163,0.9915684977854331,1.0,0.9999538631889764,0.9973013981536879,0.999527267612367
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,16384,11,long-text,127,0.35272764355869907,0.9936754121555118,1.0,0.999876968503937,0.9969641035558049,0.9998827173590351
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,16384,14,long-code,127,0.26359215957179694,0.9923835814468503,1.0,0.9996770423228346,0.99704338142569,0.9995626625873552
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,16384,14,long-text,127,0.19391362037077117,0.990972563976378,1.0,0.9999231053149606,0.9960965860388563,0.9999452766462357
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,16384,17,long-code,127,0.14468215055510542,0.9831715981791339,0.999876968503937,0.9996770423228346,0.9961894817705963,0.9998231966174399
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,16384,17,long-text,127,0.1802528919490901,0.9950633612204725,1.0,0.9999538631889764,0.99884918688722,1.0000345545487637
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,16384,21,long-code,127,0.05113745385937036,0.9888618048720472,1.0,0.9999692421259843,0.9984356029632759,0.9990692021647104
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,16384,21,long-text,127,0.13777094299989812,0.9916377030019685,1.0,0.9998615895669292,0.9978185469860378,0.9985002742861935
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,16384,25,long-code,127,0.33230538058414805,0.99388687253937,1.0,0.9998923474409449,0.9975826147674439,0.9973655127967537
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,16384,25,long-text,127,0.33692478895133665,0.9944443590059056,1.0,1.0,0.9979733943360827,0.998607219680893
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,32768,2,long-code,127,0.4604103893129576,0.9756666769192913,0.9998154527559056,0.9980776328740157,0.9915000428963762,0.9986477545273789
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,32768,2,long-text,127,0.45540437185660126,0.9691075602854331,1.0,0.9978623277559056,0.9891909168555528,0.9974246720001284
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,32768,5,long-code,127,0.519154480846871,0.9773083784448819,0.9998154527559056,0.9981852854330708,0.9873942554229278,0.9990131179305953
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,32768,5,long-text,127,0.49286682313399255,0.9733521468996063,0.9993848425196851,0.997185654527559,0.985009408584482,0.9988022583740567
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,32768,8,long-code,127,0.507023192460815,0.9672197957677166,0.99876968503937,0.9928949311023622,0.9789581759825885,0.9996211772378867
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,32768,8,long-text,127,0.536831106004713,0.9526828555610236,0.9977239173228346,0.9910187007874016,0.9701680019122603,0.9996087652671275
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,32768,11,long-code,127,0.4616852910132031,0.980718657726378,1.0,0.9986620324803149,0.9889142770290925,0.9976295470281371
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,32768,11,long-text,127,0.46637136168510335,0.9786232775590551,1.0,0.9990465059055118,0.9885188172437204,1.000124086467179
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,32768,14,long-code,127,0.3289263841557712,0.9768239419291339,0.999876968503937,0.9975855068897638,0.98659197012314,0.9984638953983781
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,32768,14,long-text,127,0.3282349048848974,0.9776736281988189,0.9996924212598425,0.9978469488188977,0.9867821686847421,0.9998210904608026
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,32768,17,long-code,127,0.3056360291976393,0.9760396161417323,0.999876968503937,0.9986466535433071,0.9905897158049374,0.9998663669695355
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,32768,17,long-text,127,0.27724270168208603,0.9767662709153543,0.999753937007874,0.9973855807086615,0.9866771624046828,0.9967171726906037
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,32768,21,long-code,127,0.21227497163562226,0.9799497108759843,1.0,0.9998154527559056,0.993312392008709,1.0009570272542032
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,32768,21,long-text,127,0.24736383902823114,0.9844403604822834,1.0,0.9993233267716536,0.9927450915642738,0.9965266363141604
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,32768,25,long-code,127,0.3780799748800845,0.9802419106791339,0.9998154527559056,0.997677780511811,0.9885797051774279,0.9982385962577043
validation,hybrid_temporal_hot_full_cold_h8,t1_layer,32768,25,long-text,127,0.31397681774416,0.968500092273622,0.9982160433070866,0.9915877214566929,0.9789925421364039,0.98815868389651
validation,pure_no_h56,global_affine_h8,8192,2,long-code,127,0.875,0.7678395669291339,0.9985851377952756,0.9771930364173228,0.979328899520337,0.9924752230791252
validation,pure_no_h56,global_affine_h8,8192,2,long-text,127,0.875,0.7497270238681102,0.9963705708661418,0.9721795029527559,0.978811376965581,0.985898563989997
validation,pure_no_h56,global_affine_h8,8192,5,long-code,127,0.875,0.8323349840059056,1.0,0.9994002214566929,0.9874823154211788,0.9929792588579703
validation,pure_no_h56,global_affine_h8,8192,5,long-text,127,0.875,0.8281596026082677,0.9999384842519685,0.997185654527559,0.9805799632535448,0.9897819481830816
validation,pure_no_h56,global_affine_h8,8192,8,long-code,127,0.875,0.8073903481791339,1.0,0.9981083907480315,0.9897958838794257,0.994528394151472
validation,pure_no_h56,global_affine_h8,8192,8,long-text,127,0.875,0.8084937869094488,1.0,0.9976931594488189,0.9848012319261696,0.9921712023585144
validation,pure_no_h56,global_affine_h8,8192,11,long-code,127,0.875,0.8529927411417323,1.0,0.9997231791338582,0.9834853847137934,0.9969293852950477
validation,pure_no_h56,global_affine_h8,8192,11,long-text,127,0.875,0.842531219242126,1.0,0.9993540846456693,0.9835289287034644,0.9955206821169835
validation,pure_no_h56,global_affine_h8,8192,14,long-code,127,0.875,0.8375561331200787,0.9999384842519685,0.998046875,0.9709547280528422,0.9919743940429345
validation,pure_no_h56,global_affine_h8,8192,14,long-text,127,0.875,0.8243533156988189,0.9999384842519685,0.9990772637795275,0.9731102008781986,0.9902931389664834
validation,pure_no_h56,global_affine_h8,8192,17,long-code,127,0.875,0.7789931409940944,0.9988312007874016,0.9857283464566929,0.971372667176842,0.9843354910258528
validation,pure_no_h56,global_affine_h8,8192,17,long-text,127,0.875,0.7630528727854331,0.999261811023622,0.9809916338582677,0.956617621540368,0.982846744775754
validation,pure_no_h56,global_affine_h8,8192,21,long-code,127,0.875,0.8185093196358267,0.999630905511811,0.9947250246062992,0.9664470319889724,0.9800276717491491
validation,pure_no_h56,global_affine_h8,8192,21,long-text,127,0.875,0.8360336183562992,1.0,0.9978469488188977,0.9596755381735121,0.9871153549692512
validation,pure_no_h56,global_affine_h8,8192,25,long-code,127,0.875,0.8052757443405512,1.0,0.9946481299212598,0.9624850509175531,0.9877025133198056
validation,pure_no_h56,global_affine_h8,8192,25,long-text,127,0.875,0.7665784940944882,0.9979084645669292,0.9851285679133859,0.9459839234440888,0.9813419807290634
