policy,layer,base_context_length,workload,qk_reduction,recall,top128_recall,top512_recall,top2048_recall,index_mass_ratio,newly_hot_miss_rate
streak2_bucket8_m-0.75_age16,11,16384,long-text,0.3965255421247646,0.9749079826935696,0.9996104002624672,0.9971241387795275,0.9749079826935696,0.9959249472007632,0.0640064813375524
streak2_bucket8_m-0.75_age16,11,32768,long-code,0.5954936601088576,0.9496583312828084,0.9970267388451444,0.9884555446194224,0.9496583312828084,0.988900738878008,0.1050556650114414
streak2_bucket8_m-0.75_age16,11,32768,long-text,0.5710805213789742,0.9404591637959318,0.9952632874015748,0.984979904855643,0.9404591637959318,0.9872463479265348,0.1180162763375021
streak2_bucket8_m-0.75_age16,14,8192,long-code,0.1404878048780488,0.9889348548228346,0.9998154527559056,0.99901062171916,0.9889348548228346,0.9990944160649756,0.0335695428411166
streak2_bucket8_m-0.75_age16,14,8192,long-text,0.0617611580217128,0.9949095718503936,1.0,0.9998257053805776,0.9949095718503936,0.9996555401037518,0.017023310083831
streak2_bucket8_m-0.75_age16,14,16384,long-code,0.3682616596002422,0.9757333189796588,0.9982365485564304,0.9947762877296588,0.9757333189796588,0.9953795402616412,0.0568776458995892
streak2_bucket8_m-0.75_age16,14,16384,long-text,0.2915097777237945,0.9767739603838582,0.999528379265092,0.9964013287401576,0.9767739603838582,0.9961398957143376,0.0534157632888935
streak2_bucket8_m-0.75_age16,14,32768,long-code,0.4840500152485514,0.9300066129429134,0.9914903215223098,0.9746298802493438,0.9300066129429134,0.982569231406612,0.1209508478888824
streak2_bucket8_m-0.75_age16,14,32768,long-text,0.4539974426109724,0.9274280778379264,0.9895628280839897,0.9734251968503936,0.9274280778379264,0.9826888669738822,0.1255918797740234
streak2_bucket8_m-0.75_age16,17,8192,long-code,0.0780582997926576,0.9883504552165354,0.9998359580052494,0.998549253608924,0.9883504552165354,0.9992322927889578,0.0296467737474545
streak2_bucket8_m-0.75_age16,17,8192,long-text,0.0541193525006039,0.9921080421587928,0.9996514107611548,0.9985697588582676,0.9921080421587928,0.999403364365504,0.0192092052975906
streak2_bucket8_m-0.75_age16,17,16384,long-code,0.3311016433353622,0.969734251968504,0.996821686351706,0.9914031742125984,0.969734251968504,0.9954463705224575,0.0619565793168636
streak2_bucket8_m-0.75_age16,17,16384,long-text,0.26095423563778,0.9689614603838582,0.9982160433070866,0.9916082267060368,0.9689614603838582,0.994411917531903,0.0609228994447476
streak2_bucket8_m-0.75_age16,17,32768,long-code,0.506298302196799,0.9359069984416012,0.9915108267716536,0.975578248031496,0.9359069984416012,0.9859101065609872,0.1095229537985529
streak2_bucket8_m-0.75_age16,17,32768,long-text,0.4520627188308722,0.9255044291338582,0.986692093175853,0.9685859580052494,0.9255044291338582,0.9817396291939466,0.1209942983292906
streak2_bucket8_m-0.75_age16,21,8192,long-code,0.0389152377477806,0.995101808562992,1.0,0.9996719160104988,0.995101808562992,0.9997750150580248,0.0147740881859698
streak2_bucket8_m-0.75_age16,21,8192,long-text,0.0389294403892943,0.9979610092683728,0.9999384842519684,0.9996206528871392,0.9979610092683728,0.9998215085263162,0.0052525952929151
streak2_bucket8_m-0.75_age16,21,16384,long-code,0.2259419319496013,0.9782336778215224,0.99876968503937,0.995622129265092,0.9782336778215224,0.997299073152772,0.0473454785467796
streak2_bucket8_m-0.75_age16,21,16384,long-text,0.2802749224499726,0.9699995386318898,0.9971702755905512,0.9910289534120736,0.9699995386318898,0.9938019281127244,0.0599507415221663
streak2_bucket8_m-0.75_age16,21,32768,long-code,0.4185933317108785,0.9460699126476378,0.9935818569553806,0.9817759596456692,0.9460699126476378,0.9885796753661328,0.0961830681487524
streak2_bucket8_m-0.75_age16,21,32768,long-text,0.4206298493838429,0.9427288385826772,0.9959399606299212,0.980960875984252,0.9427288385826772,0.9879283593608188,0.0996058778313739
streak2_bucket8_m-0.75_age16,25,8192,long-code,0.1707287498484297,0.992661683891076,0.9999384842519684,0.9995898950131232,0.992661683891076,0.999486901169415,0.0235619581463068
streak2_bucket8_m-0.75_age16,25,8192,long-text,0.0622568093385214,0.9933011913549868,0.9998564632545932,0.9991182742782152,0.9933011913549868,0.999440073335073,0.0190117427077994
streak2_bucket8_m-0.75_age16,25,16384,long-code,0.4913777344464078,0.984618499835958,0.9997129265091864,0.997923843503937,0.984618499835958,0.9972144757949,0.0389923497022251
streak2_bucket8_m-0.75_age16,25,16384,long-text,0.4567803330689929,0.9817490465059056,0.9973548228346456,0.9943405511811024,0.9817490465059056,0.9957794845500708,0.0463258951934866
streak2_bucket8_m-0.75_age16,25,32768,long-code,0.510255005781754,0.9456200787401576,0.9952632874015748,0.9814837598425196,0.9456200787401576,0.9877378599006936,0.095481758138237
streak2_bucket8_m-0.75_age16,25,32768,long-text,0.4588303486988621,0.9378191129429134,0.9915518372703412,0.9752399114173228,0.9378191129429134,0.9847155143932608,0.1060552422571837
streak2_bucket8_m-0.75_age2,2,8192,long-code,0.0621510075260985,0.997784151492782,1.0,0.9999128526902888,0.997784151492782,0.999917814625525,0.0087318987502669
streak2_bucket8_m-0.75_age2,2,8192,long-text,0.0388963170049836,0.9981801591207348,1.0,0.9999384842519684,0.9981801591207348,0.9999519863229844,0.0069611158074673
streak2_bucket8_m-0.75_age2,2,16384,long-code,0.2102829327654396,0.9898281147473752,0.9999384842519684,0.9994053477690288,0.9898281147473752,0.9993360676772808,0.0332178659584403
streak2_bucket8_m-0.75_age2,2,16384,long-text,0.194257269471256,0.9916300135334646,0.9999794947506562,0.9996001476377953,0.9916300135334646,0.9993528277589174,0.0285070269200716
streak2_bucket8_m-0.75_age2,2,32768,long-code,0.3903629155230252,0.9786207144028872,0.9998154527559056,0.99732406496063,0.9786207144028872,0.9974358712687664,0.057088430635885
streak2_bucket8_m-0.75_age2,2,32768,long-text,0.3627056672760511,0.9806609867125984,0.9999179790026248,0.99780593832021,0.9806609867125984,0.997396327274884,0.0530730968442529
streak2_bucket8_m-0.75_age2,5,8192,long-code,0.1170874496889864,0.9963692892880578,1.0,0.9999641158136484,0.9963692892880578,0.999892416086658,0.0175155911430807
streak2_bucket8_m-0.75_age2,5,8192,long-text,0.0616867469879518,0.9963116182742782,0.9999794947506562,0.999779568569554,0.9963116182742782,0.999859375757033,0.0149812120570181
streak2_bucket8_m-0.75_age2,5,16384,long-code,0.3734954407294832,0.9925694102690288,0.9999794947506562,0.9996052739501312,0.9925694102690288,0.9992213941909456,0.0281510128309199
streak2_bucket8_m-0.75_age2,5,16384,long-text,0.2838913532235523,0.9917786765912072,0.9997949475065616,0.9989593585958004,0.9917786765912072,0.9987174327650188,0.0272790120519167
streak2_bucket8_m-0.75_age2,5,32768,long-code,0.495006090133983,0.9831152087434384,0.9998154527559056,0.9981545275590552,0.9831152087434384,0.9974913104994612,0.0477099188056344
streak2_bucket8_m-0.75_age2,5,32768,long-text,0.3684659437065919,0.976782931430446,0.9986671587926508,0.9949915928477692,0.976782931430446,0.9954783957241464,0.0580713207602636
streak2_bucket8_m-0.75_age2,8,8192,long-code,0.0773694390715666,0.9967204416830708,1.0,0.9999231053149606,0.9967204416830708,0.9998948098762191,0.0134817854164303
streak2_bucket8_m-0.75_age2,8,8192,long-text,0.0310943762905381,0.997444533300525,0.9999794947506562,0.9997898211942258,0.997444533300525,0.9998960828515828,0.0096219827642923
streak2_bucket8_m-0.75_age2,8,16384,long-code,0.4469816591764849,0.9932319861384514,0.9999589895013123,0.999513000328084,0.9932319861384514,0.9990681743586044,0.0258093810040299
streak2_bucket8_m-0.75_age2,8,16384,long-text,0.349578199915033,0.9904278932906824,0.999507874015748,0.998539000984252,0.9904278932906824,0.9981765861098684,0.0324459813460006
streak2_bucket8_m-0.75_age2,8,32768,long-code,0.4401570250448861,0.9798228346456692,0.9988106955380578,0.9953299294619422,0.9798228346456692,0.995708555472635,0.0478802751448961
streak2_bucket8_m-0.75_age2,8,32768,long-text,0.36290470093287,0.976818815616798,0.998031496062992,0.9944943405511812,0.976818815616798,0.9952365762346655,0.0540854662243817
streak2_bucket8_m-0.75_age2,11,8192,long-code,0.0615828722636516,0.9974470964566928,1.0,0.9999641158136484,0.9974470964566928,0.9998956327775138,0.0116077597024581
streak2_bucket8_m-0.75_age2,11,8192,long-text,0.046404833836858,0.9977354515255904,1.0,0.9999794947506562,0.9977354515255904,0.9999137795379904,0.0113792965389097
streak2_bucket8_m-0.75_age2,11,16384,long-code,0.2808557323093801,0.993284530839895,0.9999794947506562,0.9998359580052494,0.993284530839895,0.99928350455396,0.0268665463912935
streak2_bucket8_m-0.75_age2,11,16384,long-text,0.2027537468015109,0.9925143024114174,0.9999384842519684,0.9994258530183728,0.9925143024114174,0.9989815319204706,0.0264734759115788
streak2_bucket8_m-0.75_age2,11,32768,long-code,0.3774548549887517,0.9851490731627296,0.9996924212598424,0.9982006643700788,0.9851490731627296,0.9975157015695808,0.0433248123522638
streak2_bucket8_m-0.75_age2,11,32768,long-text,0.3564971235503607,0.9828332615649606,0.9997129265091864,0.997923843503937,0.9828332615649606,0.9973240827495564,0.0474420061142362
streak2_bucket8_m-0.75_age2,14,8192,long-code,0.0621585528711909,0.996806307414698,1.0,0.9998923474409448,0.996806307414698,0.999809133151756,0.0132494120408312
streak2_bucket8_m-0.75_age2,14,8192,long-text,0.0232868405093996,0.9984621062992126,1.0,0.9999589895013123,0.9984621062992126,0.9999253194796434,0.0067004865596241
streak2_bucket8_m-0.75_age2,14,16384,long-code,0.2102061918374794,0.9932640255905512,0.9998359580052494,0.9991951689632546,0.9932640255905512,0.9990212875759048,0.0215062004978365
streak2_bucket8_m-0.75_age2,14,16384,long-text,0.1667575592316548,0.992560439222441,0.9999794947506562,0.999246432086614,0.992560439222441,0.9989414156325434,0.0226617459975005
streak2_bucket8_m-0.75_age2,14,32768,long-code,0.2843319234397347,0.9812787073490814,0.9992208005249344,0.9960578658136484,0.9812787073490814,0.9964873178948342,0.0443471755414044
streak2_bucket8_m-0.75_age2,14,32768,long-text,0.2569108657969163,0.9793114849901576,0.9987081692913384,0.995340182086614,0.9793114849901576,0.9961544484172208,0.0485075149528388
streak2_bucket8_m-0.75_age2,17,8192,long-code,0.0233236151603498,0.9969652230971128,1.0,0.999764189632546,0.9969652230971128,0.999838470874773,0.0100324279719956
streak2_bucket8_m-0.75_age2,17,8192,long-text,0.0154365653642064,0.9983659879429134,1.0,0.9999128526902888,0.9983659879429134,0.9999380947318836,0.0055085677225117
streak2_bucket8_m-0.75_age2,17,16384,long-code,0.179020979020979,0.9915646530511812,0.99973343175853,0.9987286745406824,0.9915646530511812,0.999014993318456,0.0232218001673734
streak2_bucket8_m-0.75_age2,17,16384,long-text,0.1242643043504642,0.9916441108923884,0.999774442257218,0.998549253608924,0.9916441108923884,0.998782565706816,0.0225038511856786
streak2_bucket8_m-0.75_age2,17,32768,long-code,0.291970802919708,0.9808916707677166,0.9990772637795275,0.9954068241469816,0.9808916707677166,0.9966977022229174,0.0432975638846185
streak2_bucket8_m-0.75_age2,17,32768,long-text,0.2518378427843699,0.979497313812336,0.9984621062992126,0.994514845800525,0.979497313812336,0.9960770702973128,0.044700208438141
streak2_bucket8_m-0.75_age2,21,8192,long-code,0.0155226776618966,0.998303190616798,1.0,0.9999641158136484,0.998303190616798,0.9999424918729832,0.0062564320968729
streak2_bucket8_m-0.75_age2,21,8192,long-text,0.0155774613605939,0.9989465428149606,1.0,0.9999333579396326,0.9989465428149606,0.9999573637991068,0.0032423348672362
streak2_bucket8_m-0.75_age2,21,16384,long-code,0.1049562682215743,0.9940803908300524,0.9998564632545932,0.9994873687664042,0.9940803908300524,0.999459253855844,0.0184456696244087
streak2_bucket8_m-0.75_age2,21,16384,long-text,0.1365853658536585,0.9908277456528872,0.9995488845144356,0.998041748687664,0.9908277456528872,0.9983878557342312,0.0234962506907568
streak2_bucket8_m-0.75_age2,21,32768,long-code,0.2377877938847606,0.984377563156168,0.9991797900262468,0.996826812664042,0.984377563156168,0.9974820007574698,0.03863814519634
streak2_bucket8_m-0.75_age2,21,32768,long-text,0.2277025999695909,0.9812338521161418,0.9992002952755904,0.99534530839895,0.9812338521161418,0.996571568710036,0.041730123271332
streak2_bucket8_m-0.75_age2,25,8192,long-code,0.0853850818677987,0.9972676755249344,1.0,0.9999282316272966,0.9972676755249344,0.9998542415066076,0.0112336708394531
streak2_bucket8_m-0.75_age2,25,8192,long-text,0.0232924905980832,0.9981878485892388,1.0,0.9998974737532808,0.9981878485892388,0.9999063016132168,0.006827723982995
streak2_bucket8_m-0.75_age2,25,16384,long-code,0.327465432173966,0.995113342765748,0.9999179790026248,0.9996667896981628,0.995113342765748,0.9992721714551802,0.016322067932798
streak2_bucket8_m-0.75_age2,25,16384,long-text,0.3033359664580421,0.9944610195209974,0.9993438320209974,0.9988619586614174,0.9944610195209974,0.998970834411273,0.019941370206656
streak2_bucket8_m-0.75_age2,25,32768,long-code,0.3232913395411113,0.9834176611712598,0.9993028215223098,0.9960424868766404,0.9834176611712598,0.9969090547542174,0.0379497739301179
streak2_bucket8_m-0.75_age2,25,32768,long-text,0.2629896813076431,0.9822834645669292,0.9983800853018372,0.9952120242782152,0.9822834645669292,0.996347328176738,0.0403251258456864
streak2_bucket8_m-0.75_age4,2,8192,long-code,0.0853954391072294,0.9962347235892388,1.0,0.9998052001312336,0.9962347235892388,0.9998528329312172,0.0126203097849565
streak2_bucket8_m-0.75_age4,2,8192,long-text,0.0618656355727404,0.9971420808727034,1.0,0.9998359580052494,0.9971420808727034,0.9999122649953404,0.0092568016095385
streak2_bucket8_m-0.75_age4,2,16384,long-code,0.2759290745688608,0.9840904896653544,0.9998359580052494,0.9988517060367454,0.9840904896653544,0.9988372131539376,0.0462846104979215
streak2_bucket8_m-0.75_age4,2,16384,long-text,0.2558914399951536,0.9871585875984252,0.9998974737532808,0.9991131479658792,0.9871585875984252,0.9989005587817782,0.0385314499442068
streak2_bucket8_m-0.75_age4,2,32768,long-code,0.4977582578460975,0.9680963951771654,0.9994258530183728,0.9952786663385826,0.9680963951771654,0.995867663743239,0.0768990274230768
streak2_bucket8_m-0.75_age4,2,32768,long-text,0.4650088161974828,0.9706762118602362,0.9996104002624672,0.9960014763779528,0.9706762118602362,0.9957876701693232,0.0711737348810447
streak2_bucket8_m-0.75_age4,5,8192,long-code,0.1696181182990001,0.9942457144028872,1.0,0.9998718421916012,0.9942457144028872,0.999808297656462,0.0247947246820208
streak2_bucket8_m-0.75_age4,5,8192,long-text,0.0923743083954775,0.993890717273622,0.9999794947506562,0.9995898950131232,0.993890717273622,0.9997341003124672,0.0223799020188938
streak2_bucket8_m-0.75_age4,5,16384,long-code,0.4555021594987529,0.9880057107119422,0.9999384842519684,0.9992925688976378,0.9880057107119422,0.99865528555497,0.0407479155269843
streak2_bucket8_m-0.75_age4,5,16384,long-text,0.3737680983087966,0.9869471272145668,0.9997129265091864,0.9983698326771654,0.9869471272145668,0.997969619204222,0.0395875775542209
streak2_bucket8_m-0.75_age4,5,32768,long-code,0.5697387274778207,0.9725972974081364,0.9995693897637796,0.9961808973097112,0.9725972974081364,0.995529934562408,0.0690826612907259
streak2_bucket8_m-0.75_age4,5,32768,long-text,0.4930872769352579,0.9644144213418636,0.9978674540682416,0.9917415108267716,0.9644144213418636,0.9928130988466496,0.0804417104263966
streak2_bucket8_m-0.75_age4,8,8192,long-code,0.1081864283989374,0.994364901164698,1.0,0.9998205790682416,0.994364901164698,0.9998162381902492,0.0210432914358115
streak2_bucket8_m-0.75_age4,8,8192,long-text,0.0468121418993051,0.9957502870734908,0.9999794947506562,0.9997180528215224,0.9957502870734908,0.999813881308782,0.0147199528955219
streak2_bucket8_m-0.75_age4,8,16384,long-code,0.5413167822806377,0.9891040231299212,0.9999794947506562,0.999138779527559,0.9891040231299212,0.9984285535561342,0.0376890597676962
streak2_bucket8_m-0.75_age4,8,16384,long-text,0.4822850197508356,0.9850324495570866,0.9992413057742782,0.99732406496063,0.9850324495570866,0.9969310379682532,0.0461398929350389
streak2_bucket8_m-0.75_age4,8,32768,long-code,0.5222421825046433,0.966077909694882,0.9967191601049868,0.9908597851049868,0.966077909694882,0.992099480350002,0.0718485336904329
streak2_bucket8_m-0.75_age4,8,32768,long-text,0.5002128824280762,0.9640081610892388,0.9971497703412072,0.991213500656168,0.9640081610892388,0.9922816646935148,0.0768821719519714
streak2_bucket8_m-0.75_age4,11,8192,long-code,0.085188770571152,0.9956772371227034,1.0,0.999876968503937,0.9956772371227034,0.9998017677427103,0.01729074809849
streak2_bucket8_m-0.75_age4,11,8192,long-text,0.0693892302132273,0.9962911130249344,1.0,0.9999231053149606,0.9962911130249344,0.99982289769704,0.0162428977367578
streak2_bucket8_m-0.75_age4,11,16384,long-code,0.3573466043575893,0.9888246391076116,0.9999384842519684,0.9995693897637796,0.9888246391076116,0.998696353489602,0.038539060894012
streak2_bucket8_m-0.75_age4,11,16384,long-text,0.2798833819241982,0.988042876476378,0.9998154527559056,0.9989542322834646,0.988042876476378,0.9982819073924892,0.0368465376507127
streak2_bucket8_m-0.75_age4,11,32768,long-code,0.4709889307870089,0.9757602321194224,0.9994463582677166,0.996206528871391,0.9757602321194224,0.995481613853285,0.0605942800657833
streak2_bucket8_m-0.75_age4,11,32768,long-text,0.4433052605883071,0.9726331815944882,0.9994668635170604,0.9959194553805776,0.9726331815944882,0.995312845106686,0.0658979265816907
streak2_bucket8_m-0.75_age4,14,8192,long-code,0.0923409883371407,0.9950390112368768,0.9999794947506562,0.9997898211942258,0.9950390112368768,0.999671835444484,0.018280467671419
streak2_bucket8_m-0.75_age4,14,8192,long-text,0.0312195121951219,0.9976841884022308,1.0,0.9999333579396326,0.9976841884022308,0.9998590085441724,0.0093950264956579
streak2_bucket8_m-0.75_age4,14,16384,long-code,0.2799513973268529,0.9893282992946194,0.9994873687664042,0.9983852116141732,0.9893282992946194,0.9982775206411234,0.0301640500703968
streak2_bucket8_m-0.75_age4,14,16384,long-text,0.2179518365361226,0.9882094816272966,0.9998154527559056,0.9984416010498688,0.9882094816272966,0.99823276723377,0.0313436270859859
streak2_bucket8_m-0.75_age4,14,32768,long-code,0.3640124095139607,0.9688166420603674,0.9979084645669292,0.9916287319553806,0.9688166420603674,0.9934887141123612,0.064951806322576
streak2_bucket8_m-0.75_age4,14,32768,long-text,0.327465432173966,0.967033966945538,0.9971702755905512,0.9913621637139108,0.967033966945538,0.9933861404710224,0.0684422457542913
streak2_bucket8_m-0.75_age4,17,8192,long-code,0.0389626202362108,0.995113342765748,0.9999179790026248,0.9994719898293964,0.995113342765748,0.9996926047513331,0.014644261991892
streak2_bucket8_m-0.75_age4,17,8192,long-text,0.0231912066674718,0.9971190124671916,0.9999794947506562,0.9997283054461942,0.9971190124671916,0.9998455253048484,0.0085533488459981
streak2_bucket8_m-0.75_age4,17,16384,long-code,0.2380342662032802,0.9856975885826772,0.9990977690288714,0.9971446440288714,0.9856975885826772,0.9981321255733998,0.0348442703598967
streak2_bucket8_m-0.75_age4,17,16384,long-text,0.1669598980768064,0.986070527805118,0.9995898950131232,0.9972061597769027,0.986070527805118,0.9978043002476124,0.0324878890843915
streak2_bucket8_m-0.75_age4,17,32768,long-code,0.3755206274891314,0.96949203371063,0.997313812335958,0.9910597112860892,0.96949203371063,0.9942048862923912,0.0613128868484269
streak2_bucket8_m-0.75_age4,17,32768,long-text,0.3307694646277324,0.9653884206856956,0.9964115813648294,0.9887323654855644,0.9653884206856956,0.992749361806546,0.0661518908630858
streak2_bucket8_m-0.75_age4,21,8192,long-code,0.0232953166707109,0.9976188279199476,1.0,0.9999179790026248,0.9976188279199476,0.9999090298957096,0.0083422812729731
streak2_bucket8_m-0.75_age4,21,8192,long-text,0.0233661920408908,0.9986902271981628,1.0,0.9998462106299212,0.9986902271981628,0.999924692890982,0.0038445207687688
streak2_bucket8_m-0.75_age4,21,16384,long-code,0.1405220785557452,0.990249753937008,0.9998974737532808,0.9988055692257218,0.990249753937008,0.999000270653546,0.0259836889489811
streak2_bucket8_m-0.75_age4,21,16384,long-text,0.1901182176417096,0.9845005946522308,0.9989337270341208,0.9959553395669292,0.9845005946522308,0.9970445528363407,0.0346912294061596
streak2_bucket8_m-0.75_age4,21,32768,long-code,0.3095172917236974,0.9740941806102362,0.9979699803149606,0.9935562253937008,0.9740941806102362,0.9953234317924536,0.0553919285710458
streak2_bucket8_m-0.75_age4,21,32768,long-text,0.29870050637545,0.9704955093503936,0.9983595800524936,0.9916287319553806,0.9704955093503936,0.9942674354360084,0.0586411741688003
streak2_bucket8_m-0.75_age4,25,8192,long-code,0.1157602797540093,0.996102721046588,1.0,0.999887221128609,0.996102721046588,0.9997731349718952,0.0144834371656245
streak2_bucket8_m-0.75_age4,25,8192,long-text,0.038586759918003,0.9970933809055118,0.9999794947506562,0.999738558070866,0.9970933809055118,0.9998139359903578,0.0100742161462875
streak2_bucket8_m-0.75_age4,25,16384,long-code,0.4035896192093136,0.9920798474409448,0.9998564632545932,0.999246432086614,0.9920798474409448,0.9987282007100164,0.0235023350298183
streak2_bucket8_m-0.75_age4,25,16384,long-text,0.3664047749558439,0.99121734539042,0.9991797900262468,0.9979956118766404,0.99121734539042,0.9982795262577702,0.0272087875961411
streak2_bucket8_m-0.75_age4,25,32768,long-code,0.397152765103121,0.9729522945374016,0.9981750328083988,0.9922643946850394,0.9729522945374016,0.994556574051223,0.0546882386208481
streak2_bucket8_m-0.75_age4,25,32768,long-text,0.3475713937027093,0.9702609805610236,0.9963910761154856,0.99050094324147,0.9702609805610236,0.9933410784416123,0.0593196067910081
streak2_bucket8_m-0.75_age8,2,8192,long-code,0.1090024330900243,0.994390532726378,1.0,0.9995796423884514,0.994390532726378,0.9997443251339933,0.0169943985818378
streak2_bucket8_m-0.75_age8,2,8192,long-text,0.0771084337349398,0.9953094242125984,0.9999794947506562,0.9995540108267716,0.9953094242125984,0.9998483614571524,0.0133796123153899
streak2_bucket8_m-0.75_age8,2,16384,long-code,0.3390367167996103,0.9761190739829396,0.9997949475065616,0.9976931594488188,0.9761190739829396,0.9981326562624036,0.0626683013935552
streak2_bucket8_m-0.75_age8,2,16384,long-text,0.3067402778620397,0.982420593421916,0.9999179790026248,0.998544127296588,0.982420593421916,0.9983962877819844,0.0481764062758849
streak2_bucket8_m-0.75_age8,2,32768,long-code,0.5711674941366391,0.9539593073326772,0.9983390748031497,0.99146468996063,0.9539593073326772,0.9934966679750944,0.102074801523594
streak2_bucket8_m-0.75_age8,2,32768,long-text,0.5340317324968785,0.957755341617454,0.9989952427821522,0.9930538467847768,0.957755341617454,0.993512062350104,0.0933588836004464
streak2_bucket8_m-0.75_age8,5,8192,long-code,0.2080674292594823,0.991469816272966,1.0,0.9998154527559056,0.991469816272966,0.999714223936537,0.0338457750902311
streak2_bucket8_m-0.75_age8,5,8192,long-text,0.1170446232626188,0.9909097666502624,0.9999589895013123,0.9993079478346456,0.9909097666502624,0.999574269688284,0.0304311478317127
streak2_bucket8_m-0.75_age8,5,16384,long-code,0.5080904187624993,0.9826910063976378,0.9997949475065616,0.9987235482283464,0.9826910063976378,0.997949789620208,0.0544607774272014
streak2_bucket8_m-0.75_age8,5,16384,long-text,0.4396085344355966,0.982182219898294,0.9996104002624672,0.9977187910104988,0.982182219898294,0.9971619090838376,0.0505056918378603
streak2_bucket8_m-0.75_age8,5,32768,long-code,0.6339917093391856,0.958237214977034,0.9979699803149606,0.9923617946194224,0.958237214977034,0.9923322050240116,0.0954340134208777
streak2_bucket8_m-0.75_age8,5,32768,long-text,0.5583827329381366,0.9493469078083988,0.9962270341207348,0.9872611138451444,0.9493469078083988,0.9891437477653976,0.1072708920522214
streak2_bucket8_m-0.75_age8,8,8192,long-code,0.138478182473855,0.9911353243930446,1.0,0.9996667896981628,0.9911353243930446,0.9997050385942348,0.0296636286012826
streak2_bucket8_m-0.75_age8,8,8192,long-text,0.0699283719800898,0.9934921464895012,0.9999794947506562,0.9995437582020996,0.9934921464895012,0.9996911075540708,0.020312493408776
streak2_bucket8_m-0.75_age8,8,16384,long-code,0.5994404573652841,0.9839238845144356,0.999876968503937,0.9986107693569554,0.9839238845144356,0.9975174176165608,0.0503030587215796
streak2_bucket8_m-0.75_age8,8,16384,long-text,0.5508880402497424,0.9798202714895012,0.9992002952755904,0.99681656003937,0.9798202714895012,0.9960933409509224,0.0593080258295692
streak2_bucket8_m-0.75_age8,8,32768,long-code,0.6009023289842702,0.9483395874343832,0.993889435695538,0.9847133366141732,0.9483395874343832,0.9871493940976466,0.1008719986391262
streak2_bucket8_m-0.75_age8,8,32768,long-text,0.5643325705568268,0.9473553354658792,0.9943405511811024,0.985118315288714,0.9473553354658792,0.987881565029695,0.1029275016831231
streak2_bucket8_m-0.75_age8,11,8192,long-code,0.1079518072289156,0.9933268229166666,0.9999794947506562,0.9996975475721784,0.9933268229166666,0.9996620634475604,0.0237945810150888
streak2_bucket8_m-0.75_age8,11,8192,long-text,0.0926082238032075,0.9938099778543308,1.0,0.9998462106299212,0.9938099778543308,0.999682054174276,0.0234320539105869
streak2_bucket8_m-0.75_age8,11,16384,long-code,0.4053346324827964,0.9835804215879264,0.9998974737532808,0.9991182742782152,0.9835804215879264,0.997931502385788,0.0516941100106902
streak2_bucket8_m-0.75_age8,11,16384,long-text,0.3378025844809804,0.9826179564468503,0.999753937007874,0.998415969488189,0.9826179564468503,0.9973886884893308,0.0491263216695984
streak2_bucket8_m-0.75_age8,11,32768,long-code,0.5498918375430364,0.963155911663386,0.998421095800525,0.9928846784776902,0.963155911663386,0.9924960896500774,0.082474996565995
streak2_bucket8_m-0.75_age8,11,32768,long-text,0.5050425032753421,0.958016783546588,0.997436843832021,0.9911776164698164,0.958016783546588,0.9917919592520064,0.0912234603591641
streak2_bucket8_m-0.75_age8,14,8192,long-code,0.1159840521928234,0.992432281414042,0.9998974737532808,0.999513000328084,0.992432281414042,0.9994455226683636,0.0250191955088961
streak2_bucket8_m-0.75_age8,14,8192,long-text,0.0464385052606118,0.9964820681594488,1.0,0.9998923474409448,0.9964820681594488,0.9997679767566604,0.0127132786678668
streak2_bucket8_m-0.75_age8,14,16384,long-code,0.3268482490272373,0.983397155921916,0.9991592847769027,0.9970472440944882,0.983397155921916,0.9971047981062536,0.042225543016594
streak2_bucket8_m-0.75_age8,14,16384,long-text,0.2559844857887401,0.9826333353838582,0.99973343175853,0.9974676017060368,0.9826333353838582,0.997232218445395,0.0424216894991627
streak2_bucket8_m-0.75_age8,14,32768,long-code,0.4303273700864062,0.9520894849081364,0.9949557086614174,0.9845749261811024,0.9520894849081364,0.9889235941640888,0.0896976338739361
streak2_bucket8_m-0.75_age8,14,32768,long-text,0.3922429564581047,0.9484254531660103,0.994156003937008,0.9833804954068242,0.9484254531660103,0.9885898340926468,0.0963030811612779
streak2_bucket8_m-0.75_age8,17,8192,long-code,0.0620155038759689,0.9919029896653544,0.9998359580052494,0.9990413795931758,0.9919029896653544,0.9994669913855944,0.0215108612899958
streak2_bucket8_m-0.75_age8,17,8192,long-text,0.0386706948640483,0.9947955114009186,0.9997949475065616,0.9990670111548556,0.9947955114009186,0.9996262644726208,0.0138528956404065
streak2_bucket8_m-0.75_age8,17,16384,long-code,0.2884638811061031,0.9781234621062992,0.9973548228346456,0.9939868356299212,0.9781234621062992,0.996803698707182,0.0476552173050542
streak2_bucket8_m-0.75_age8,17,16384,long-text,0.2170937064631413,0.9788936905347768,0.9988722112860892,0.9949864665354332,0.9788936905347768,0.9964020158017248,0.0446863153614267
streak2_bucket8_m-0.75_age8,17,32768,long-code,0.4444850589417892,0.954363004429134,0.9952427821522308,0.984369873687664,0.954363004429134,0.9906869867285778,0.0839290634264741
