policy,selection_role,step,layer,prompt_id,workload,base_context_length,context_length,dense_teacher_mass,full_indexer_teacher_mass,approx_teacher_mass,teacher_mass_delta,teacher_mass_ratio
streak2_bucket8_m-0.75_age2,Safe,40,2,text_heldout_27454,long-text,32768,32809,0.9998915195465088,0.8086758852005005,0.8093810677528381,0.0007051825523376465,1.000872021245153
streak2_bucket8_m-0.75_age2,Safe,41,2,text_heldout_27454,long-text,32768,32810,1.0000099539756775,0.8610436916351318,0.8597996830940247,-0.0012440085411071777,0.998555231803923
streak2_bucket8_m-0.75_age2,Safe,42,2,text_heldout_27454,long-text,32768,32811,0.9999485611915588,0.8634519577026367,0.8522105813026428,-0.011241376399993896,0.9869808895564919
streak2_bucket8_m-0.75_age2,Safe,43,2,text_heldout_27454,long-text,32768,32812,0.9999797344207764,0.8545113801956177,0.8503637909889221,-0.004147589206695557,0.9951462446225747
streak2_bucket8_m-0.75_age2,Safe,44,2,text_heldout_27454,long-text,32768,32813,0.9999653100967407,0.903063952922821,0.9022088050842285,-0.0008551478385925293,0.9990530594917173
streak2_bucket8_m-0.75_age2,Safe,45,2,text_heldout_27454,long-text,32768,32814,0.9997971057891846,0.9189531803131104,0.916939914226532,-0.002013266086578369,0.9978091744718786
streak2_bucket8_m-0.75_age2,Safe,46,2,text_heldout_27454,long-text,32768,32815,0.9999977946281433,0.850356936454773,0.8504889607429504,0.00013202428817749023,1.0001552574954324
streak2_bucket8_m-0.75_age2,Safe,47,2,text_heldout_27454,long-text,32768,32816,0.9999048113822937,0.8970184326171875,0.8959436416625977,-0.0010747909545898438,0.9988018184292445
streak2_bucket8_m-0.75_age2,Safe,48,2,text_heldout_27454,long-text,32768,32817,0.9999314546585083,0.8481693267822266,0.848476231098175,0.00030690431594848633,1.00036184321486
streak2_bucket8_m-0.75_age2,Safe,49,2,text_heldout_27454,long-text,32768,32818,1.0000057816505432,0.8629229664802551,0.8596612215042114,-0.003261744976043701,0.9962201203320061
streak2_bucket8_m-0.75_age2,Safe,50,2,text_heldout_27454,long-text,32768,32819,0.9999392032623291,0.8985374569892883,0.8973310589790344,-0.0012063980102539062,0.9986573759381204
streak2_bucket8_m-0.75_age2,Safe,51,2,text_heldout_27454,long-text,32768,32820,0.9998607635498047,0.9019100069999695,0.9015812873840332,-0.0003287196159362793,0.9996355294725804
streak2_bucket8_m-0.75_age2,Safe,52,2,text_heldout_27454,long-text,32768,32821,0.9999428391456604,0.903385579586029,0.9039180874824524,0.0005325078964233398,1.000589458043671
streak2_bucket8_m-0.75_age2,Safe,53,2,text_heldout_27454,long-text,32768,32822,0.9998689889907837,0.9081742763519287,0.9082961082458496,0.00012183189392089844,1.0001341503465726
streak2_bucket8_m-0.75_age2,Safe,54,2,text_heldout_27454,long-text,32768,32823,0.9999268651008606,0.8021774291992188,0.8024414777755737,0.00026404857635498047,1.000329164804124
streak2_bucket8_m-0.75_age2,Safe,55,2,text_heldout_27454,long-text,32768,32824,0.9998708367347717,0.8723428249359131,0.8678758144378662,-0.004467010498046875,0.9948792947332661
streak2_bucket8_m-0.75_age2,Safe,56,2,text_heldout_27454,long-text,32768,32825,1.0000450611114502,0.8767268061637878,0.8739407658576965,-0.0027860403060913086,0.9968222252513507
streak2_bucket8_m-0.75_age2,Safe,57,2,text_heldout_27454,long-text,32768,32826,1.0000342726707458,0.9138142466545105,0.913524866104126,-0.0002893805503845215,0.9996833267248306
streak2_bucket8_m-0.75_age2,Safe,58,2,text_heldout_27454,long-text,32768,32827,1.0000287890434265,0.8978346586227417,0.8975856304168701,-0.00024902820587158203,0.99972263467056
streak2_bucket8_m-0.75_age2,Safe,59,2,text_heldout_27454,long-text,32768,32828,1.0000615119934082,0.9050300717353821,0.9050840735435486,5.4001808166503906e-05,1.0000596685235696
streak2_bucket8_m-0.75_age2,Safe,60,2,text_heldout_27454,long-text,32768,32829,0.9999623894691467,0.7714467644691467,0.7718125581741333,0.00036579370498657227,1.0004741658424587
streak2_bucket8_m-0.75_age2,Safe,61,2,text_heldout_27454,long-text,32768,32830,0.9999809861183167,0.8923928141593933,0.8924682140350342,7.539987564086914e-05,1.0000844918005216
streak2_bucket8_m-0.75_age2,Safe,62,2,text_heldout_27454,long-text,32768,32831,1.0000429153442383,0.7620863318443298,0.7618377208709717,-0.0002486109733581543,0.999673775840125
streak2_bucket8_m-0.75_age2,Safe,63,2,text_heldout_27454,long-text,32768,32832,0.9999783635139465,0.8396016955375671,0.8418529629707336,0.002251267433166504,1.002681351699421
streak2_bucket8_m-0.75_age2,Safe,64,2,text_heldout_27454,long-text,32768,32833,0.9999251365661621,0.8823059797286987,0.8735543489456177,-0.008751630783081055,0.9900809571915492
streak2_bucket8_m-0.75_age2,Safe,65,2,text_heldout_27454,long-text,32768,32834,0.9998716711997986,0.8964096307754517,0.8963025808334351,-0.00010704994201660156,0.9998805792147458
streak2_bucket8_m-0.75_age2,Safe,66,2,text_heldout_27454,long-text,32768,32835,1.0000122785568237,0.8764957785606384,0.8745320439338684,-0.0019637346267700195,0.9977595617973257
streak2_bucket8_m-0.75_age2,Safe,67,2,text_heldout_27454,long-text,32768,32836,0.9999727606773376,0.8652651309967041,0.8631630539894104,-0.002102077007293701,0.9975705978063946
streak2_bucket8_m-0.75_age2,Safe,68,2,text_heldout_27454,long-text,32768,32837,0.9999054670333862,0.9038189649581909,0.9038846492767334,6.568431854248047e-05,1.0000726741981405
streak2_bucket8_m-0.75_age2,Safe,69,2,text_heldout_27454,long-text,32768,32838,0.9999280571937561,0.9049419164657593,0.9043036699295044,-0.0006382465362548828,0.999294709942548
streak2_bucket8_m-0.75_age2,Safe,70,2,text_heldout_27454,long-text,32768,32839,0.99986332654953,0.9057040214538574,0.9059411287307739,0.0002371072769165039,1.0002617933356814
streak2_bucket8_m-0.75_age2,Safe,71,2,text_heldout_27454,long-text,32768,32840,0.9998871684074402,0.868226945400238,0.8675574660301208,-0.0006694793701171875,0.9992289120100868
streak2_bucket8_m-0.75_age2,Safe,72,2,text_heldout_27454,long-text,32768,32841,0.9999037981033325,0.7599110007286072,0.7590004801750183,-0.0009105205535888672,0.9988018063263779
streak2_bucket8_m-0.75_age2,Safe,73,2,text_heldout_27454,long-text,32768,32842,0.9999631643295288,0.8447228074073792,0.8449214100837708,0.00019860267639160156,1.0002351098782347
streak2_bucket8_m-0.75_age2,Safe,74,2,text_heldout_27454,long-text,32768,32843,0.9999039769172668,0.8470929265022278,0.8434988856315613,-0.003594040870666504,0.9957572059000577
streak2_bucket8_m-0.75_age2,Safe,75,2,text_heldout_27454,long-text,32768,32844,0.999983549118042,0.8659982085227966,0.8635639548301697,-0.002434253692626953,0.997189077680912
streak2_bucket8_m-0.75_age2,Safe,76,2,text_heldout_27454,long-text,32768,32845,1.00001859664917,0.9088484048843384,0.9084535241127014,-0.0003948807716369629,0.999565515250382
streak2_bucket8_m-0.75_age2,Safe,77,2,text_heldout_27454,long-text,32768,32846,1.0000013709068298,0.8991819620132446,0.8981462121009827,-0.0010357499122619629,0.9988481197844061
streak2_bucket8_m-0.75_age2,Safe,78,2,text_heldout_27454,long-text,32768,32847,0.9999502897262573,0.8706403970718384,0.86871337890625,-0.001927018165588379,0.9977866658013235
streak2_bucket8_m-0.75_age2,Safe,79,2,text_heldout_27454,long-text,32768,32848,1.000005066394806,0.7578591704368591,0.7571662664413452,-0.000692903995513916,0.9990857087668221
streak2_bucket8_m-0.75_age2,Safe,80,2,text_heldout_27454,long-text,32768,32849,1.0000041127204895,0.890659749507904,0.8901891708374023,-0.000470578670501709,0.9994716515810199
streak2_bucket8_m-0.75_age2,Safe,81,2,text_heldout_27454,long-text,32768,32850,0.9999240636825562,0.8647707104682922,0.864915668964386,0.00014495849609375,1.0001676265099395
streak2_bucket8_m-0.75_age2,Safe,82,2,text_heldout_27454,long-text,32768,32851,0.9999921321868896,0.8521190881729126,0.8503449559211731,-0.001774132251739502,0.9979179761651115
streak2_bucket8_m-0.75_age2,Safe,83,2,text_heldout_27454,long-text,32768,32852,0.9999523758888245,0.8880824446678162,0.8814222812652588,-0.006660163402557373,0.9925005122637588
streak2_bucket8_m-0.75_age2,Safe,84,2,text_heldout_27454,long-text,32768,32853,0.9998523592948914,0.8918529152870178,0.8919447660446167,9.185075759887695e-05,1.0001029886834751
streak2_bucket8_m-0.75_age2,Safe,85,2,text_heldout_27454,long-text,32768,32854,0.9999563694000244,0.8909356594085693,0.8883486390113831,-0.0025870203971862793,0.9970962881888648
streak2_bucket8_m-0.75_age2,Safe,86,2,text_heldout_27454,long-text,32768,32855,0.9999330639839172,0.8898013830184937,0.8879784941673279,-0.0018228888511657715,0.9979513530929993
streak2_bucket8_m-0.75_age2,Safe,87,2,text_heldout_27454,long-text,32768,32856,0.9998686909675598,0.8445801138877869,0.8450466394424438,0.0004665255546569824,1.0005523757272823
streak2_bucket8_m-0.75_age2,Safe,88,2,text_heldout_27454,long-text,32768,32857,0.9999208450317383,0.8568001985549927,0.8565381765365601,-0.0002620220184326172,0.9996941853901592
streak2_bucket8_m-0.75_age2,Safe,89,2,text_heldout_27454,long-text,32768,32858,0.9999799132347107,0.8596845269203186,0.8552191853523254,-0.004465341567993164,0.994805836992333
streak2_bucket8_m-0.75_age2,Safe,90,2,text_heldout_27454,long-text,32768,32859,0.9999574422836304,0.8308839201927185,0.8295077681541443,-0.0013761520385742188,0.9983437493431633
streak2_bucket8_m-0.75_age2,Safe,91,2,text_heldout_27454,long-text,32768,32860,0.9998214840888977,0.8926243782043457,0.890358567237854,-0.0022658109664916992,0.9974616299735732
streak2_bucket8_m-0.75_age2,Safe,92,2,text_heldout_27454,long-text,32768,32861,0.9999374151229858,0.7940883040428162,0.7919504046440125,-0.002137899398803711,0.9973077309060978
streak2_bucket8_m-0.75_age2,Safe,93,2,text_heldout_27454,long-text,32768,32862,0.9999294877052307,0.8550880551338196,0.8540192246437073,-0.0010688304901123047,0.998750034591531
streak2_bucket8_m-0.75_age2,Safe,94,2,text_heldout_27454,long-text,32768,32863,0.9998775720596313,0.8064294457435608,0.8063659071922302,-6.35385513305664e-05,0.9999212100306283
streak2_bucket8_m-0.75_age2,Safe,95,2,text_heldout_27454,long-text,32768,32864,0.9999966025352478,0.8416886329650879,0.8411685824394226,-0.0005200505256652832,0.9993821343127407
streak2_bucket8_m-0.75_age2,Safe,96,2,text_heldout_27454,long-text,32768,32865,0.9999591112136841,0.9025615453720093,0.9022158980369568,-0.00034564733505249023,0.9996170373789744
streak2_bucket8_m-0.75_age2,Safe,97,2,text_heldout_27454,long-text,32768,32866,1.000058352947235,0.8554930686950684,0.855194091796875,-0.0002989768981933594,0.9996505209578735
streak2_bucket8_m-0.75_age2,Safe,98,2,text_heldout_27454,long-text,32768,32867,1.0000008940696716,0.8344333171844482,0.8282424807548523,-0.006190836429595947,0.9925807894985724
streak2_bucket8_m-0.75_age2,Safe,99,2,text_heldout_27454,long-text,32768,32868,0.9999766945838928,0.8601536750793457,0.8584535121917725,-0.0017001628875732422,0.9980234196088084
streak2_bucket8_m-0.75_age2,Safe,100,2,text_heldout_27454,long-text,32768,32869,1.0000284314155579,0.8965074419975281,0.8940303325653076,-0.002477109432220459,0.9972369337763654
streak2_bucket8_m-0.75_age2,Safe,101,2,text_heldout_27454,long-text,32768,32870,0.9999334216117859,0.7955041527748108,0.7953020930290222,-0.00020205974578857422,0.9997459978743244
streak2_bucket8_m-0.75_age2,Safe,102,2,text_heldout_27454,long-text,32768,32871,1.0000249147415161,0.8589299321174622,0.8581790924072266,-0.0007508397102355957,0.9991258428864103
streak2_bucket8_m-0.75_age2,Safe,103,2,text_heldout_27454,long-text,32768,32872,1.0000506043434143,0.8604167699813843,0.8582086563110352,-0.002208113670349121,0.9974336696501198
streak2_bucket8_m-0.75_age2,Safe,104,2,text_heldout_27454,long-text,32768,32873,0.9999534487724304,0.8842548727989197,0.882876992225647,-0.001377880573272705,0.9984417608365433
streak2_bucket8_m-0.75_age2,Safe,105,2,text_heldout_27454,long-text,32768,32874,0.9999852776527405,0.8553168773651123,0.854476809501648,-0.0008400678634643555,0.9990178284964372
streak2_bucket8_m-0.75_age2,Safe,106,2,text_heldout_27454,long-text,32768,32875,0.9999446868896484,0.8411732316017151,0.8392936587333679,-0.001879572868347168,0.9977655341400151
streak2_bucket8_m-0.75_age2,Safe,107,2,text_heldout_27454,long-text,32768,32876,1.000028371810913,0.8896142244338989,0.8889579772949219,-0.0006562471389770508,0.9992623239141722
streak2_bucket8_m-0.75_age2,Safe,108,2,text_heldout_27454,long-text,32768,32877,1.0000085830688477,0.8945712447166443,0.8946332335472107,6.198883056640625e-05,1.0000692944591418
streak2_bucket8_m-0.75_age2,Safe,109,2,text_heldout_27454,long-text,32768,32878,0.9999791979789734,0.8916481733322144,0.8921293616294861,0.0004811882972717285,1.0005396616195303
streak2_bucket8_m-0.75_age2,Safe,110,2,text_heldout_27454,long-text,32768,32879,0.9999526143074036,0.8945275545120239,0.8942413926124573,-0.0002861618995666504,0.999680097166238
streak2_bucket8_m-0.75_age2,Safe,111,2,text_heldout_27454,long-text,32768,32880,0.9999082088470459,0.8326675295829773,0.8296172618865967,-0.0030502676963806152,0.9963367519592025
streak2_bucket8_m-0.75_age2,Safe,112,2,text_heldout_27454,long-text,32768,32881,0.999937117099762,0.8646418452262878,0.8631980419158936,-0.0014438033103942871,0.9983301718296823
streak2_bucket8_m-0.75_age2,Safe,113,2,text_heldout_27454,long-text,32768,32882,0.9999951124191284,0.9100356101989746,0.9086228013038635,-0.001412808895111084,0.9984475235042701
streak2_bucket8_m-0.75_age2,Safe,114,2,text_heldout_27454,long-text,32768,32883,0.9998936057090759,0.8648416996002197,0.8597750663757324,-0.005066633224487305,0.9941415484165144
streak2_bucket8_m-0.75_age2,Safe,115,2,text_heldout_27454,long-text,32768,32884,0.9999542236328125,0.8612322807312012,0.8594863414764404,-0.0017459392547607422,0.9979727429012781
streak2_bucket8_m-0.75_age2,Safe,116,2,text_heldout_27454,long-text,32768,32885,0.999932587146759,0.9018233418464661,0.9014143943786621,-0.0004089474678039551,0.9995465326202728
streak2_bucket8_m-0.75_age2,Safe,117,2,text_heldout_27454,long-text,32768,32886,0.9999066591262817,0.8999971151351929,0.8986961245536804,-0.0013009905815124512,0.9985544502758578
streak2_bucket8_m-0.75_age2,Safe,118,2,text_heldout_27454,long-text,32768,32887,0.9999788403511047,0.8997717499732971,0.8976849317550659,-0.002086818218231201,0.9976807248968496
streak2_bucket8_m-0.75_age2,Safe,119,2,text_heldout_27454,long-text,32768,32888,0.9999526143074036,0.7703230977058411,0.7659302949905396,-0.004392802715301514,0.9942974542391575
streak2_bucket8_m-0.75_age2,Safe,120,2,text_heldout_27454,long-text,32768,32889,1.0000040531158447,0.888018012046814,0.8876502513885498,-0.00036776065826416016,0.9995858635148441
streak2_bucket8_m-0.75_age2,Safe,121,2,text_heldout_27454,long-text,32768,32890,0.9999019503593445,0.9051167964935303,0.9050475358963013,-6.92605972290039e-05,0.9999234788289232
streak2_bucket8_m-0.75_age2,Safe,122,2,text_heldout_27454,long-text,32768,32891,0.9999842047691345,0.8083338141441345,0.8060625195503235,-0.002271294593811035,0.997190152689312
streak2_bucket8_m-0.75_age2,Safe,123,2,text_heldout_27454,long-text,32768,32892,0.9998570084571838,0.8724188208580017,0.8731433749198914,0.0007245540618896484,1.000830511727357
streak2_bucket8_m-0.75_age2,Safe,124,2,text_heldout_27454,long-text,32768,32893,1.0000476241111755,0.8752947449684143,0.8715479373931885,-0.00374680757522583,0.9957193761338519
streak2_bucket8_m-0.75_age2,Safe,125,2,text_heldout_27454,long-text,32768,32894,0.9999380111694336,0.8902623653411865,0.89218670129776,0.0019243359565734863,1.002161538026867
streak2_bucket8_m-0.75_age2,Safe,126,2,text_heldout_27454,long-text,32768,32895,1.000048279762268,0.8738441467285156,0.8739207983016968,7.665157318115234e-05,1.000087717670786
streak2_bucket8_m-0.75_age2,Safe,127,2,text_heldout_27454,long-text,32768,32896,0.9999218583106995,0.8617814779281616,0.8616786599159241,-0.00010281801223754883,0.9998806913180767
streak2_bucket8_m-0.75_refresh8,Balanced,1,2,text_heldout_27454,long-text,32768,32770,1.0000197291374207,0.9038190245628357,0.9038179516792297,-1.0728836059570312e-06,0.9999988129442103
streak2_bucket8_m-0.75_refresh8,Balanced,2,2,text_heldout_27454,long-text,32768,32771,1.0000140070915222,0.9155261516571045,0.915668785572052,0.00014263391494750977,1.0001557944736907
streak2_bucket8_m-0.75_refresh8,Balanced,3,2,text_heldout_27454,long-text,32768,32772,0.9998648166656494,0.8973968625068665,0.8970037698745728,-0.00039309263229370117,0.9995619634425781
streak2_bucket8_m-0.75_refresh8,Balanced,4,2,text_heldout_27454,long-text,32768,32773,0.9999679327011108,0.767479658126831,0.7648200392723083,-0.002659618854522705,0.9965346067138587
streak2_bucket8_m-0.75_refresh8,Balanced,5,2,text_heldout_27454,long-text,32768,32774,0.9999364018440247,0.9002439379692078,0.899556577205658,-0.0006873607635498047,0.99923647276637
streak2_bucket8_m-0.75_refresh8,Balanced,6,2,text_heldout_27454,long-text,32768,32775,0.9999529123306274,0.8961068391799927,0.895067036151886,-0.0010398030281066895,0.9988396439100296
streak2_bucket8_m-0.75_refresh8,Balanced,7,2,text_heldout_27454,long-text,32768,32776,0.9999527931213379,0.7885223627090454,0.7853460311889648,-0.0031763315200805664,0.9959717927223167
streak2_bucket8_m-0.75_refresh8,Balanced,8,2,text_heldout_27454,long-text,32768,32777,0.9998087286949158,0.8544890880584717,0.8544890880584717,0.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,9,2,text_heldout_27454,long-text,32768,32778,0.9999154210090637,0.87920743227005,0.8752090930938721,-0.0039983391761779785,0.9954523369236603
streak2_bucket8_m-0.75_refresh8,Balanced,10,2,text_heldout_27454,long-text,32768,32779,0.9998258948326111,0.9019858241081238,0.9023299813270569,0.00034415721893310547,1.0003815550197515
streak2_bucket8_m-0.75_refresh8,Balanced,11,2,text_heldout_27454,long-text,32768,32780,0.9999905824661255,0.8847963213920593,0.8828181624412537,-0.001978158950805664,0.9977642776049369
streak2_bucket8_m-0.75_refresh8,Balanced,12,2,text_heldout_27454,long-text,32768,32781,0.9998843669891357,0.875505805015564,0.874117374420166,-0.0013884305953979492,0.9984141389041123
streak2_bucket8_m-0.75_refresh8,Balanced,13,2,text_heldout_27454,long-text,32768,32782,0.999954104423523,0.9076511263847351,0.9066006541252136,-0.0010504722595214844,0.9988426475448715
streak2_bucket8_m-0.75_refresh8,Balanced,14,2,text_heldout_27454,long-text,32768,32783,0.9999394416809082,0.9098508358001709,0.9091384410858154,-0.0007123947143554688,0.999217020322096
streak2_bucket8_m-0.75_refresh8,Balanced,15,2,text_heldout_27454,long-text,32768,32784,0.99996018409729,0.8996425867080688,0.8991380333900452,-0.0005045533180236816,0.9994391624791019
streak2_bucket8_m-0.75_refresh8,Balanced,16,2,text_heldout_27454,long-text,32768,32785,0.9998900294303894,0.900864839553833,0.900864839553833,0.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,17,2,text_heldout_27454,long-text,32768,32786,0.9999154806137085,0.819370448589325,0.8109856247901917,-0.0083848237991333,0.9897667485890307
streak2_bucket8_m-0.75_refresh8,Balanced,18,2,text_heldout_27454,long-text,32768,32787,1.0000091791152954,0.8548578023910522,0.8488209843635559,-0.006036818027496338,0.9929382196540626
streak2_bucket8_m-0.75_refresh8,Balanced,19,2,text_heldout_27454,long-text,32768,32788,0.9999608993530273,0.87473064661026,0.8723235130310059,-0.0024071335792541504,0.9972481430842943
streak2_bucket8_m-0.75_refresh8,Balanced,20,2,text_heldout_27454,long-text,32768,32789,0.9999389052391052,0.9143938422203064,0.9136661887168884,-0.0007276535034179688,0.9992042230931355
streak2_bucket8_m-0.75_refresh8,Balanced,21,2,text_heldout_27454,long-text,32768,32790,1.000084638595581,0.9003021717071533,0.9013315439224243,0.001029372215270996,1.001143363025904
streak2_bucket8_m-0.75_refresh8,Balanced,22,2,text_heldout_27454,long-text,32768,32791,0.9998508095741272,0.8800514340400696,0.8786159157752991,-0.0014355182647705078,0.9983688245831491
streak2_bucket8_m-0.75_refresh8,Balanced,23,2,text_heldout_27454,long-text,32768,32792,0.9999663829803467,0.7952719330787659,0.7928822040557861,-0.0023897290229797363,0.9969950793890987
streak2_bucket8_m-0.75_refresh8,Balanced,24,2,text_heldout_27454,long-text,32768,32793,1.0000197291374207,0.8698984384536743,0.8698984384536743,0.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,25,2,text_heldout_27454,long-text,32768,32794,0.99994295835495,0.8453323841094971,0.8421590924263,-0.0031732916831970215,0.9962461018377524
streak2_bucket8_m-0.75_refresh8,Balanced,26,2,text_heldout_27454,long-text,32768,32795,0.999917209148407,0.7997447848320007,0.7926432490348816,-0.007101535797119141,0.9911202474441757
streak2_bucket8_m-0.75_refresh8,Balanced,27,2,text_heldout_27454,long-text,32768,32796,0.9999176859855652,0.9037598967552185,0.8986051082611084,-0.005154788494110107,0.994296285426453
streak2_bucket8_m-0.75_refresh8,Balanced,28,2,text_heldout_27454,long-text,32768,32797,0.99995356798172,0.8840198516845703,0.8810189366340637,-0.003000915050506592,0.9966053759485286
streak2_bucket8_m-0.75_refresh8,Balanced,29,2,text_heldout_27454,long-text,32768,32798,0.9998784065246582,0.8701919317245483,0.8652061820030212,-0.0049857497215271,0.9942705171815989
streak2_bucket8_m-0.75_refresh8,Balanced,30,2,text_heldout_27454,long-text,32768,32799,0.9998562335968018,0.9183624982833862,0.9176226258277893,-0.0007398724555969238,0.9991943568503941
streak2_bucket8_m-0.75_refresh8,Balanced,31,2,text_heldout_27454,long-text,32768,32800,0.9999080896377563,0.8574996590614319,0.8531354069709778,-0.0043642520904541016,0.9949104911654064
streak2_bucket8_m-0.75_refresh8,Balanced,32,2,text_heldout_27454,long-text,32768,32801,0.9999051094055176,0.9007917642593384,0.9007917642593384,0.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,33,2,text_heldout_27454,long-text,32768,32802,0.999912440776825,0.808215856552124,0.8067152500152588,-0.0015006065368652344,0.998143309705322
streak2_bucket8_m-0.75_refresh8,Balanced,34,2,text_heldout_27454,long-text,32768,32803,0.9999074339866638,0.8557313084602356,0.8543075323104858,-0.0014237761497497559,0.9983361878481324
streak2_bucket8_m-0.75_refresh8,Balanced,35,2,text_heldout_27454,long-text,32768,32804,1.000026524066925,0.8645899891853333,0.8549465537071228,-0.00964343547821045,0.9888462327822034
streak2_bucket8_m-0.75_refresh8,Balanced,36,2,text_heldout_27454,long-text,32768,32805,0.9999340772628784,0.8855255842208862,0.8827271461486816,-0.00279843807220459,0.9968397998634148
streak2_bucket8_m-0.75_refresh8,Balanced,37,2,text_heldout_27454,long-text,32768,32806,0.9999867677688599,0.8620060682296753,0.8609268665313721,-0.0010792016983032227,0.9987480346855103
streak2_bucket8_m-0.75_refresh8,Balanced,38,2,text_heldout_27454,long-text,32768,32807,0.9998789429664612,0.88287752866745,0.8770512342453003,-0.005826294422149658,0.9934007897664544
streak2_bucket8_m-0.75_refresh8,Balanced,39,2,text_heldout_27454,long-text,32768,32808,0.9999591112136841,0.8778180480003357,0.8756449222564697,-0.002173125743865967,0.9975244007014707
streak2_bucket8_m-0.75_refresh8,Balanced,40,2,text_heldout_27454,long-text,32768,32809,0.9998915195465088,0.8086758852005005,0.8086758852005005,0.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,41,2,text_heldout_27454,long-text,32768,32810,1.0000099539756775,0.8610436916351318,0.8589677214622498,-0.00207597017288208,0.9975890071629934
streak2_bucket8_m-0.75_refresh8,Balanced,42,2,text_heldout_27454,long-text,32768,32811,0.9999485611915588,0.8634519577026367,0.8493627905845642,-0.01408916711807251,0.9836827434434694
streak2_bucket8_m-0.75_refresh8,Balanced,43,2,text_heldout_27454,long-text,32768,32812,0.9999797344207764,0.8545113801956177,0.8437814116477966,-0.010729968547821045,0.9874431531323027
streak2_bucket8_m-0.75_refresh8,Balanced,44,2,text_heldout_27454,long-text,32768,32813,0.9999653100967407,0.903063952922821,0.8876280188560486,-0.015435934066772461,0.9829071529022799
streak2_bucket8_m-0.75_refresh8,Balanced,45,2,text_heldout_27454,long-text,32768,32814,0.9997971057891846,0.9189531803131104,0.9113857746124268,-0.007567405700683594,0.9917651890620748
streak2_bucket8_m-0.75_refresh8,Balanced,46,2,text_heldout_27454,long-text,32768,32815,0.9999977946281433,0.850356936454773,0.8416394591331482,-0.008717477321624756,0.9897484492124344
streak2_bucket8_m-0.75_refresh8,Balanced,47,2,text_heldout_27454,long-text,32768,32816,0.9999048113822937,0.8970184326171875,0.8861821889877319,-0.010836243629455566,0.9879197090768367
streak2_bucket8_m-0.75_refresh8,Balanced,48,2,text_heldout_27454,long-text,32768,32817,0.9999314546585083,0.8481693267822266,0.8481693267822266,0.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,49,2,text_heldout_27454,long-text,32768,32818,1.0000057816505432,0.8629229664802551,0.8593539595603943,-0.00356900691986084,0.9958640492158665
streak2_bucket8_m-0.75_refresh8,Balanced,50,2,text_heldout_27454,long-text,32768,32819,0.9999392032623291,0.8985374569892883,0.8967223167419434,-0.0018151402473449707,0.9979798947353548
streak2_bucket8_m-0.75_refresh8,Balanced,51,2,text_heldout_27454,long-text,32768,32820,0.9998607635498047,0.9019100069999695,0.9010133147239685,-0.0008966922760009766,0.9990057852013599
streak2_bucket8_m-0.75_refresh8,Balanced,52,2,text_heldout_27454,long-text,32768,32821,0.9999428391456604,0.903385579586029,0.9013268947601318,-0.002058684825897217,0.9977211449104151
streak2_bucket8_m-0.75_refresh8,Balanced,53,2,text_heldout_27454,long-text,32768,32822,0.9998689889907837,0.9081742763519287,0.9065093994140625,-0.001664876937866211,0.9981667869469351
streak2_bucket8_m-0.75_refresh8,Balanced,54,2,text_heldout_27454,long-text,32768,32823,0.9999268651008606,0.8021774291992188,0.8007953763008118,-0.0013820528984069824,0.9982771231798598
streak2_bucket8_m-0.75_refresh8,Balanced,55,2,text_heldout_27454,long-text,32768,32824,0.9998708367347717,0.8723428249359131,0.8659669160842896,-0.006375908851623535,0.9926910514199598
streak2_bucket8_m-0.75_refresh8,Balanced,56,2,text_heldout_27454,long-text,32768,32825,1.0000450611114502,0.8767268061637878,0.8767268061637878,0.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,57,2,text_heldout_27454,long-text,32768,32826,1.0000342726707458,0.9138142466545105,0.913283109664917,-0.0005311369895935059,0.9994187691956675
streak2_bucket8_m-0.75_refresh8,Balanced,58,2,text_heldout_27454,long-text,32768,32827,1.0000287890434265,0.8978346586227417,0.8981009125709534,0.0002662539482116699,1.0002965512031137
streak2_bucket8_m-0.75_refresh8,Balanced,59,2,text_heldout_27454,long-text,32768,32828,1.0000615119934082,0.9050300717353821,0.9047321081161499,-0.00029796361923217773,0.9996707693716068
streak2_bucket8_m-0.75_refresh8,Balanced,60,2,text_heldout_27454,long-text,32768,32829,0.9999623894691467,0.7714467644691467,0.7679941654205322,-0.003452599048614502,0.9955245141886229
streak2_bucket8_m-0.75_refresh8,Balanced,61,2,text_heldout_27454,long-text,32768,32830,0.9999809861183167,0.8923928141593933,0.8903482556343079,-0.0020445585250854492,0.9977089029711524
streak2_bucket8_m-0.75_refresh8,Balanced,62,2,text_heldout_27454,long-text,32768,32831,1.0000429153442383,0.7620863318443298,0.7607503533363342,-0.0013359785079956055,0.998246945979516
streak2_bucket8_m-0.75_refresh8,Balanced,63,2,text_heldout_27454,long-text,32768,32832,0.9999783635139465,0.8396016955375671,0.8407948017120361,0.0011931061744689941,1.0014210383099633
