comparison,policy,selection_role,prompt_id,workload,context_length,step,logit_kl,top1_agreement,top5_overlap,baseline_nll,approx_nll,final_hidden_cosine,final_hidden_relative_l2,selected_hidden_cosine_mean,selected_hidden_cosine_worst,selected_hidden_relative_l2_mean,selected_hidden_relative_l2_worst,baseline_decode_seconds,approx_decode_seconds
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,11,0.03604425489902496,False,1.0,0.9728161692619324,0.8021604418754578,0.9918020367622375,0.13077601790428162,0.9958689212799072,0.9918555617332458,0.08798898011445999,0.1274162381887436,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,12,0.002913333009928465,True,1.0,6.606850624084473,7.602713584899902,0.9904990196228027,0.1421871781349182,0.9950374364852905,0.9892638921737671,0.09499648213386536,0.1462123543024063,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,13,0.0008677593432366848,True,0.8,0.00195443257689476,0.004331967327743769,0.9860037565231323,0.16874782741069794,0.9932651519775391,0.9834470152854919,0.10948130488395691,0.1812017560005188,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,14,0.00017849961295723915,True,1.0,0.023294713348150253,0.020624814555048943,0.9961397051811218,0.09086686372756958,0.9962475299835205,0.9912145137786865,0.08422836661338806,0.13439792394638062,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,15,0.0036918502300977707,True,0.8,0.07494441419839859,0.08726565539836884,0.9969759583473206,0.07817214727401733,0.9940648674964905,0.9879412651062012,0.0989595502614975,0.15609322488307953,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,16,0.02474122866988182,True,0.8,1.5255863666534424,1.1625380516052246,0.9957931637763977,0.09254959970712662,0.9955595135688782,0.9895268678665161,0.08849047124385834,0.1443764716386795,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,17,0.09373709559440613,False,0.8,0.4743706285953522,0.8986340165138245,0.991149365901947,0.1327543556690216,0.9921734929084778,0.9834377765655518,0.12286099791526794,0.18275606632232666,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,18,0.009765979833900928,True,0.8,2.622159719467163,2.967742919921875,0.9969310760498047,0.08073055744171143,0.9924658536911011,0.9888941049575806,0.11904577165842056,0.16082683205604553,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,19,0.00012744984996970743,True,1.0,0.000534868217073381,0.0003644755925051868,0.9918408393859863,0.12788115441799164,0.9948685765266418,0.9927941560745239,0.0975518673658371,0.12005218863487244,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,20,0.00018969952361658216,True,0.8,0.0031414704862982035,0.004152604844421148,0.995308518409729,0.10748373717069626,0.9938823580741882,0.9904459714889526,0.10795904695987701,0.14409315586090088,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,21,8.7981708929874e-05,True,0.8,8.4638240878121e-06,0.00011634149996098131,0.971542239189148,0.23693685233592987,0.9899860620498657,0.9747325778007507,0.13285425305366516,0.2344270646572113,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,22,5.565757419390138e-06,True,0.2,3.3378546504536644e-06,3.576278118089249e-07,0.993040144443512,0.11823222041130066,0.982984185218811,0.9654912948608398,0.17033882439136505,0.26051831245422363,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,23,0.027737237513065338,True,0.6,3.168004274368286,2.237830638885498,0.9722148180007935,0.23428083956241608,0.9918948411941528,0.9824654459953308,0.1203838437795639,0.1870555281639099,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,24,-8.456427558201085e-09,True,0.8,1.1920928244535389e-07,1.1920928244535389e-07,0.9789748191833496,0.2046642154455185,0.9906678795814514,0.980210542678833,0.1299045979976654,0.1980160027742386,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,25,2.4387713892792817e-06,True,1.0,3.288045883178711,3.288050413131714,0.9875418543815613,0.15812468528747559,0.9896512627601624,0.9823617935180664,0.1378077119588852,0.19149461388587952,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,26,0.031063731759786606,True,1.0,0.0618247464299202,0.144320547580719,0.9911553263664246,0.13468427956104279,0.9940237402915955,0.9876684546470642,0.10492830723524094,0.15714694559574127,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,27,0.01505209133028984,True,0.8,0.0037330954801291227,0.0003762729174923152,0.9841504096984863,0.17881737649440765,0.9899895787239075,0.9708912372589111,0.12821894884109497,0.24041196703910828,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,28,0.0042119440622627735,True,1.0,0.03026706725358963,0.04907470569014549,0.9823377132415771,0.18739745020866394,0.9917352795600891,0.9796119928359985,0.11749716848134995,0.2009611576795578,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,29,2.1185216610319912e-05,True,0.8,7.819823804311454e-05,0.00014935807848814875,0.9868592023849487,0.16316676139831543,0.9921947717666626,0.9820342063903809,0.11661939322948456,0.1895291954278946,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,30,0.011524512432515621,True,1.0,0.07958069443702698,0.043768927454948425,0.9914754629135132,0.13053594529628754,0.99418705701828,0.990486741065979,0.10523931682109833,0.137776181101799,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,31,0.01619173213839531,True,1.0,4.322126865386963,4.754034996032715,0.9972033500671387,0.07519479095935822,0.9950076341629028,0.9904518723487854,0.09306410700082779,0.1404910832643509,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,32,0.0637826919555664,True,0.6,0.5155081748962402,0.6676373481750488,0.9940879940986633,0.10994771122932434,0.9935381412506104,0.9855208396911621,0.10502958297729492,0.17025083303451538,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,33,0.03392207622528076,True,0.8,1.6038165092468262,1.2449451684951782,0.989978551864624,0.1439092755317688,0.9899492263793945,0.978060781955719,0.13390283286571503,0.21020513772964478,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,34,0.047969430685043335,True,1.0,4.656506061553955,2.7133712768554688,0.9879950284957886,0.16014623641967773,0.9933372735977173,0.9861431121826172,0.10948251187801361,0.16668516397476196,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,35,0.016507023945450783,True,1.0,2.017810106277466,1.60097336769104,0.9835198521614075,0.1820298135280609,0.9788777828216553,0.9647291898727417,0.20308484137058258,0.2664749324321747,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,36,0.08664299547672272,True,1.0,8.046714782714844,7.839028358459473,0.9886969923973083,0.15060454607009888,0.9857417345046997,0.9764280319213867,0.1626233607530594,0.22116830945014954,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,37,0.011306561529636383,True,0.8,0.049339354038238525,0.08923792093992233,0.9622591733932495,0.2741454839706421,0.9788668155670166,0.9660302400588989,0.20198744535446167,0.2618924677371979,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,38,0.05186789855360985,True,0.6,0.027822716161608696,0.020040415227413177,0.9770112633705139,0.21324852108955383,0.9857696294784546,0.9722950458526611,0.1687852293252945,0.23715169727802277,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,39,0.6117043495178223,False,0.8,0.10171157866716385,0.9747675061225891,0.9606887102127075,0.27855634689331055,0.9868300557136536,0.9755518436431885,0.15901495516300201,0.22571152448654175,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,40,0.21828368306159973,True,1.0,0.22643260657787323,0.09167204052209854,0.9529790878295898,0.3043132424354553,0.9824457168579102,0.9710843563079834,0.18066981434822083,0.24546438455581665,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,41,0.00362495519220829,True,0.6,2.812131881713867,3.1680798530578613,0.9855664372444153,0.17439059913158417,0.9892935752868652,0.9799990057945251,0.13904881477355957,0.20452147722244263,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,42,0.0021041668951511383,True,0.8,0.005888969171792269,0.0028398206923156977,0.9708556532859802,0.24290090799331665,0.9889826774597168,0.9832242727279663,0.1446414291858673,0.1847388595342636,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,43,1.7915506759891286e-05,True,0.8,0.0001389883691444993,8.785339014139026e-05,0.9870887994766235,0.17237630486488342,0.989995002746582,0.9859001040458679,0.13830499351024628,0.1704109013080597,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,44,1.4718749523162842,True,0.8,0.9251660108566284,0.03678630292415619,0.94008469581604,0.3473782241344452,0.9845268726348877,0.9690737128257751,0.16930747032165527,0.2558051645755768,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,45,0.0010180604876950383,True,1.0,0.005433197133243084,0.0047686658799648285,0.9916039705276489,0.13005252182483673,0.9898276329040527,0.9837285280227661,0.13874001801013947,0.18513821065425873,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,46,0.00746296439319849,True,1.0,0.11441386491060257,0.16195452213287354,0.9981277585029602,0.07793642580509186,0.9957540035247803,0.9933215379714966,0.08942687511444092,0.11588386446237564,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,47,7.999569788808003e-06,True,1.0,1.6569954823353328e-05,3.659658250398934e-05,0.9876757860183716,0.1565263569355011,0.9909534454345703,0.9832452535629272,0.12570443749427795,0.18249844014644623,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,48,0.0009986816439777613,True,0.8,0.004097044467926025,0.007612386718392372,0.9949765205383301,0.10012707859277725,0.9860264658927917,0.9775987863540649,0.1596071720123291,0.21247823536396027,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,49,0.004119168967008591,True,0.8,0.016131946817040443,0.02860649861395359,0.9888669848442078,0.15022434294223785,0.9942660331726074,0.9872255325317383,0.10090728104114532,0.1600867360830307,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,50,9.989757018047385e-06,True,1.0,2.3841574147809297e-05,5.245071224635467e-05,0.9840055108070374,0.1781541109085083,0.9890091419219971,0.9732853174209595,0.13754339516162872,0.23558980226516724,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,51,0.00016229333414230496,True,1.0,0.005410906858742237,0.004288049414753914,0.9871715307235718,0.16082054376602173,0.9932948350906372,0.9909396171569824,0.11544141918420792,0.14579139649868011,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,52,0.016988668590784073,True,0.8,0.09134307503700256,0.056769855320453644,0.99525386095047,0.09732136875391006,0.9930588603019714,0.9849677681922913,0.10659436136484146,0.17365987598896027,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,53,0.0003391862555872649,True,1.0,0.0007421599584631622,0.0015778008382767439,0.9867565631866455,0.16771875321865082,0.990925669670105,0.9808194041252136,0.12411104887723923,0.19492152333259583,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,54,0.002556817140430212,True,1.0,0.006355668883770704,0.01376834325492382,0.9973099827766418,0.07972747087478638,0.9915238618850708,0.986225426197052,0.1273476928472519,0.16645148396492004,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,55,0.000288996787276119,True,1.0,0.0022192392498254776,0.003173793200403452,0.9796525239944458,0.20088325440883636,0.9915522336959839,0.9821518659591675,0.12181629240512848,0.1887645721435547,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,56,0.003328177146613598,True,0.8,0.011435557156801224,0.004763327073305845,0.9918550848960876,0.12762826681137085,0.9848082661628723,0.9649267196655273,0.1594940423965454,0.2670336067676544,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,57,0.0002151059452444315,True,0.8,0.009591212496161461,0.010468806140124798,0.9874691963195801,0.16038794815540314,0.9904080033302307,0.9805833101272583,0.1305747926235199,0.20161563158035278,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,58,0.002741639968007803,True,0.8,0.00203473842702806,0.007045188918709755,0.9944136142730713,0.11219333112239838,0.9900890588760376,0.9800979495048523,0.1293443739414215,0.2027515023946762,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,59,0.0018269938882440329,True,1.0,0.013161920942366123,0.01498043816536665,0.9905634522438049,0.1382201761007309,0.9895161986351013,0.9796234369277954,0.1336098164319992,0.20247989892959595,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,60,7.819438906153664e-05,True,0.6,0.0001294529065489769,0.0003044141922146082,0.9813543558120728,0.1926656812429428,0.986090898513794,0.9692694544792175,0.1548212468624115,0.24635469913482666,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,61,0.11291302740573883,False,0.8,0.6606358289718628,1.198869228363037,0.9852844476699829,0.17247627675533295,0.9919931888580322,0.9808775782585144,0.11815425753593445,0.19748066365718842,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,62,0.021467668935656548,True,1.0,2.9138896465301514,2.507187604904175,0.9964442849159241,0.0866149440407753,0.9954597353935242,0.9905756115913391,0.08945711702108383,0.1378171145915985,7.377660880796611,8.206334955058992
dense_vs_full_indexer,full-indexer-sparse,Baseline,code_heldout_4,long-code,32768,63,0.00019804741896223277,True,0.8,0.0008642514003440738,0.0005747812101617455,0.9710108041763306,0.2504056692123413,0.9775087833404541,0.9526916742324829,0.20229700207710266,0.3215669095516205,7.377660880796611,8.206334955058992
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,0,0.0,True,1.0,2.8230347633361816,2.8230347633361816,1.000000238418579,0.0,1.0000004768371582,1.0,0.0,0.0,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,1,0.0,True,1.0,2.3245540432981215e-05,2.3245540432981215e-05,1.0000003576278687,0.0,1.0000004768371582,1.000000238418579,0.0,0.0,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,2,0.0023495331406593323,True,1.0,4.125001430511475,4.169602870941162,0.9999147057533264,0.013101351447403431,0.9999119639396667,0.9998568296432495,0.012915903702378273,0.017170170322060585,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,3,0.0010614722268655896,True,1.0,0.09261102229356766,0.0798133984208107,0.9996276497840881,0.027369311079382896,0.9998714923858643,0.9997564554214478,0.014966405928134918,0.022395506501197815,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,4,0.0009143948554992676,True,1.0,0.041371237486600876,0.03419635817408562,0.999403715133667,0.034528933465480804,0.9994463920593262,0.9985491633415222,0.029589761048555374,0.05388612672686577,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,5,1.4618891327700112e-05,True,1.0,0.0017891604220494628,0.0016213617054745555,0.9996650815010071,0.02589862234890461,0.9997541308403015,0.9994683265686035,0.02080126665532589,0.03272605687379837,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,6,3.341192496009171e-06,True,1.0,0.0004027270770166069,0.00035386974923312664,0.9995264410972595,0.031177543103694916,0.9996815919876099,0.9988878965377808,0.022375106811523438,0.04715660586953163,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,7,6.003265298204497e-07,True,1.0,0.005347353406250477,0.0053557720966637135,0.9996793270111084,0.02586730569601059,0.9998681545257568,0.9997588992118835,0.016353119164705276,0.023572850972414017,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,8,0.0030242805369198322,True,1.0,3.0072383880615234,2.9254045486450195,0.9998807311058044,0.015472493134438992,0.9998272061347961,0.9995899796485901,0.017129821702837944,0.02876242808997631,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,9,1.4013633062859299e-06,True,1.0,0.00768762594088912,0.007677925750613213,0.9994959831237793,0.03183967247605324,0.9989326596260071,0.9976575374603271,0.0421578586101532,0.06957457959651947,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,10,0.0009269978618249297,True,1.0,3.6819448471069336,3.5509696006774902,0.9998917579650879,0.014756185933947563,0.9997599124908447,0.9993465542793274,0.019848063588142395,0.0361817292869091,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,11,0.012347915209829807,True,1.0,0.8021604418754578,0.6479998230934143,0.999403715133667,0.034658465534448624,0.999563455581665,0.9986932277679443,0.025662245228886604,0.051150448620319366,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,12,0.0019402457401156425,True,1.0,7.602713584899902,7.710859298706055,0.9992867708206177,0.0401640348136425,0.9996247291564941,0.9991674423217773,0.02430335432291031,0.040940579026937485,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,13,0.00011577963596209884,True,1.0,0.004331967327743769,0.003462155582383275,0.9987790584564209,0.05075281858444214,0.9994168281555176,0.9986617565155029,0.03055400401353836,0.051731858402490616,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,14,0.00016313392552547157,True,0.8,0.020624814555048943,0.02332243137061596,0.9991792440414429,0.040519990026950836,0.999570369720459,0.9989391565322876,0.02629639208316803,0.0465768501162529,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,15,0.0005982862785458565,True,1.0,0.08726565539836884,0.09327539801597595,0.999739408493042,0.023121260106563568,0.9996858835220337,0.999343752861023,0.02280079945921898,0.0362730473279953,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,16,0.00021280680084601045,True,1.0,1.1625380516052246,1.161920189857483,0.9993824362754822,0.03609955683350563,0.9995079040527344,0.9979916214942932,0.025785572826862335,0.06362221390008926,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,17,0.007413096725940704,True,1.0,0.8986340165138245,1.0542641878128052,0.9984006881713867,0.056540317833423615,0.999091386795044,0.9972278475761414,0.03491607680916786,0.07448423653841019,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,18,0.004338404163718224,True,1.0,2.967742919921875,2.6194071769714355,0.9996423125267029,0.028569674119353294,0.999627947807312,0.9993727803230286,0.02599393203854561,0.035495780408382416,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,19,1.648449688218534e-05,True,1.0,0.0003644755925051868,0.0004577780782710761,0.9960184693336487,0.09032370895147324,0.9993957877159119,0.9982202649116516,0.029990455135703087,0.059876617044210434,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,20,0.00011868099682033062,True,1.0,0.004152604844421148,0.005107924807816744,0.9993331432342529,0.039047032594680786,0.9992161989212036,0.9986168742179871,0.035795219242572784,0.052671339362859726,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,21,1.0058321322503616e-06,True,1.0,0.00011634149996098131,0.00010263393050990999,0.999395489692688,0.03482531011104584,0.9996691942214966,0.9994232058525085,0.024543073028326035,0.034838639199733734,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,22,1.1457075999032895e-07,True,0.8,3.576278118089249e-07,5.960462772236497e-07,0.9990631937980652,0.04540145769715309,0.9988068342208862,0.9979448914527893,0.04324926808476448,0.06408949196338654,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,23,0.002791164442896843,True,1.0,2.237830638885498,2.46394419670105,0.9975656867027283,0.07161466032266617,0.999652624130249,0.998902440071106,0.023400552570819855,0.046890947967767715,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,24,6.201237567893259e-08,True,1.0,1.1920928244535389e-07,2.3841855067985307e-07,0.9956145286560059,0.09377747774124146,0.9966174960136414,0.994637131690979,0.07796920835971832,0.10442276298999786,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,25,0.001044570468366146,True,1.0,3.288050413131714,3.5297555923461914,0.9971978068351746,0.07665687054395676,0.9988635182380676,0.997221827507019,0.04084285348653793,0.07449794560670853,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,26,0.00013414316345006227,True,1.0,0.144320547580719,0.1458606868982315,0.9991795420646667,0.04054536297917366,0.9995464086532593,0.9989473819732666,0.027303282171487808,0.045996472239494324,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,27,1.167615846497938e-05,True,1.0,0.0003762729174923152,0.0004319211875554174,0.9983692169189453,0.05743509158492088,0.9987354278564453,0.9971548318862915,0.045991621911525726,0.0755404606461525,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,28,0.0013219505781307817,True,1.0,0.04907470569014549,0.03853590413928032,0.9960853457450867,0.08925274759531021,0.999111533164978,0.9970311522483826,0.03411310911178589,0.07705845683813095,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,29,1.2496257113525644e-06,True,1.0,0.00014935807848814875,0.0001308832288486883,0.9992488622665405,0.03894501551985741,0.9994271397590637,0.9983769655227661,0.030863307416439056,0.05811632424592972,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,30,0.0003369774203747511,True,1.0,0.043768927454948425,0.049325283616781235,0.9980443716049194,0.06253131479024887,0.9987164735794067,0.9981340169906616,0.04804307594895363,0.06275641918182373,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,31,0.0009754837374202907,True,1.0,4.754034996032715,4.639797210693359,0.9997259378433228,0.02451036311686039,0.9996128678321838,0.9991447925567627,0.025153877213597298,0.04136602208018303,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,32,0.005824012216180563,True,0.8,0.6676373481750488,0.5956069827079773,0.9997051358222961,0.02601296827197075,0.9996553063392639,0.999306321144104,0.02401198074221611,0.03742581605911255,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,33,0.0021238215267658234,True,1.0,1.2449451684951782,1.1633343696594238,0.998388409614563,0.05686736851930618,0.9987989664077759,0.9957306981086731,0.04061349481344223,0.09298726916313171,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,34,0.004660444334149361,True,1.0,2.7133712768554688,3.071899175643921,0.9990676641464233,0.04420110210776329,0.9993365406990051,0.9985123872756958,0.031953852623701096,0.05481773614883423,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,35,1.9407564195716986e-06,True,1.0,1.60097336769104,1.6010042428970337,0.9995977878570557,0.02840481698513031,0.9996402263641357,0.9990808963775635,0.024314124137163162,0.04289526119828224,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,36,0.014883659780025482,True,0.8,7.839028358459473,8.208113670349121,0.9994406700134277,0.03354005888104439,0.9992144107818604,0.9985207319259644,0.03639322146773338,0.054402586072683334,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,37,0.005542036145925522,True,0.8,0.08923792093992233,0.0632069781422615,0.980644941329956,0.1970466822385788,0.9965066909790039,0.9937235116958618,0.07557696104049683,0.11441262811422348,8.206334955058992,12.829628529027104
full_indexer_vs_approx,streak2_bucket8_m-0.75_age2,Safe,code_heldout_4,long-code,32768,38,0.0034015744458884,True,1.0,0.020040415227413177,0.013516927137970924,0.9968863129615784,0.07923532277345657,0.9989500641822815,0.9974952936172485,0.040517911314964294,0.0731372982263565,8.206334955058992,12.829628529027104
