policy,selection_role,step,layer,prompt_id,workload,base_context_length,context_length,qk_reduction,recall,output_cosine,output_relative_l2,output_max_abs,preprojection_cosine,preprojection_relative_l2,attention_js,attention_kl_eps1e8
streak2_bucket8_m-0.75_refresh8,Balanced,24,17,code_heldout_3,long-code,16384,16409,0.0,0.99951171875,0.9999984502792358,0.0017609979258850217,0.001953125,0.9999997615814209,0.0007302872836589813,1.565964521432761e-05,0.00031444127671420574
streak2_bucket8_m0,Aggressive,24,17,code_heldout_3,long-code,16384,16409,0.37052836857821925,0.97509765625,0.9999880790710449,0.00486805010586977,0.00244140625,0.999993085861206,0.0037122198846191168,0.0006916881538927555,0.01135195791721344
streak2_bucket8_m-0.75_age2,Safe,25,17,code_heldout_3,long-code,16384,16410,0.20280316879951255,0.99169921875,0.9999581575393677,0.009150753729045391,0.00390625,0.999976396560669,0.00688601890578866,0.00047875387826934457,0.0035706942435353994
streak2_bucket8_m-0.75_refresh8,Balanced,25,17,code_heldout_3,long-code,16384,16410,0.27690432663010356,0.99267578125,0.9999954700469971,0.002982324454933405,0.001953125,0.9999986290931702,0.0016773302340880036,0.00012614538718480617,0.0017110666958615184
streak2_bucket8_m0,Aggressive,25,17,code_heldout_3,long-code,16384,16410,0.3705057891529555,0.982421875,0.9999513626098633,0.009860354475677013,0.00390625,0.9999715685844421,0.0075556132942438126,0.0007725695031695068,0.009849309921264648
streak2_bucket8_m-0.75_age2,Safe,26,17,code_heldout_3,long-code,16384,16411,0.28078727682651883,0.98828125,0.9999913573265076,0.0041772304102778435,0.00390625,0.9999952912330627,0.0030442967545241117,0.0003099959867540747,0.004009916912764311
streak2_bucket8_m-0.75_refresh8,Balanced,26,17,code_heldout_3,long-code,16384,16411,0.2924867466942904,0.986328125,0.999990701675415,0.00432515237480402,0.00390625,0.9999948143959045,0.003234228817746043,0.000416173308622092,0.004733439534902573
streak2_bucket8_m0,Aggressive,26,17,code_heldout_3,long-code,16384,16411,0.3899823289257206,0.97900390625,0.9997485876083374,0.02252574823796749,0.0107421875,0.9998335838317871,0.018331384286284447,0.0013437188463285565,0.01023206114768982
streak2_bucket8_m-0.75_age2,Safe,27,17,code_heldout_3,long-code,16384,16412,0.17938094077504263,0.99365234375,0.9999933242797852,0.0036443104036152363,0.001953125,0.9999971985816956,0.002376080024987459,0.00023002260422799736,0.002173871733248234
streak2_bucket8_m-0.75_refresh8,Balanced,27,17,code_heldout_3,long-code,16384,16412,0.35486229588106266,0.97509765625,0.9999788403511047,0.006506340112537146,0.00390625,0.9999884366989136,0.004806257784366608,0.0006234011380001903,0.007514316122978926
streak2_bucket8_m0,Aggressive,27,17,code_heldout_3,long-code,16384,16412,0.3899585669022666,0.9658203125,0.9999760389328003,0.006919743027538061,0.00390625,0.999986469745636,0.005193715449422598,0.0008587907068431377,0.010466148145496845
streak2_bucket8_m-0.75_age2,Safe,28,17,code_heldout_3,long-code,16384,16413,0.1793700115761896,0.998046875,0.999998927116394,0.00151266367174685,0.001953125,0.9999997615814209,0.0005655456334352493,1.8362095943302847e-05,0.00024099324946291745
streak2_bucket8_m-0.75_refresh8,Balanced,28,17,code_heldout_3,long-code,16384,16413,0.36263937123012246,0.99267578125,0.9999979734420776,0.002024005865678191,0.001953125,0.999999463558197,0.0010241203708574176,0.00010790926171466708,0.001406464958563447
streak2_bucket8_m0,Aggressive,28,17,code_heldout_3,long-code,16384,16413,0.3743374154633522,0.9921875,0.999997079372406,0.0024059878196567297,0.001953125,0.9999990463256836,0.0012920026201754808,0.00017802929505705833,0.003335361834615469
streak2_bucket8_m-0.75_age2,Safe,29,17,code_heldout_3,long-code,16384,16414,0.11697331546241019,0.99755859375,0.9999986886978149,0.001616377616301179,0.001953125,0.9999996423721313,0.0007872029091231525,3.981540794484317e-05,0.00023400747159030288
streak2_bucket8_m-0.75_refresh8,Balanced,29,17,code_heldout_3,long-code,16384,16414,0.1052759839161691,0.998046875,0.9999986886978149,0.0015985521022230387,0.001953125,0.9999996423721313,0.0007685685995966196,3.2845135137904435e-05,0.00015651837748009712
streak2_bucket8_m0,Aggressive,29,17,code_heldout_3,long-code,16384,16414,0.3236261727793347,0.99609375,0.9999966025352478,0.0026373909786343575,0.001953125,0.9999988079071045,0.0015634779119864106,0.00013028059038333595,0.0025248664896935225
streak2_bucket8_m-0.75_age2,Safe,30,17,code_heldout_3,long-code,16384,16415,0.33530307645446233,0.9951171875,0.9999917149543762,0.004071053583174944,0.00390625,0.9999939203262329,0.003479659091681242,0.0002467371232341975,0.003722162451595068
streak2_bucket8_m-0.75_refresh8,Balanced,30,17,code_heldout_3,long-code,16384,16415,0.33530307645446233,0.99365234375,0.9997501373291016,0.022410018369555473,0.01220703125,0.999722421169281,0.0236021988093853,0.0011146024335175753,0.0077415527775883675
streak2_bucket8_m0,Aggressive,30,17,code_heldout_3,long-code,16384,16415,0.3664940603106914,0.9892578125,0.9997483491897583,0.022491060197353363,0.01220703125,0.9997261762619019,0.023429738357663155,0.0015044303145259619,0.017796944826841354
streak2_bucket8_m-0.75_age2,Safe,31,17,code_heldout_3,long-code,16384,16416,0.2378167641325536,0.9912109375,0.9999895095825195,0.004997594282031059,0.00390625,0.9999939203262329,0.003832420101389289,0.0003403621958568692,0.00797373428940773
streak2_bucket8_m-0.75_refresh8,Balanced,31,17,code_heldout_3,long-code,16384,16416,0.35477582846003897,0.9892578125,0.9999895691871643,0.0050022779032588005,0.00390625,0.9999939799308777,0.003832008922472596,0.00034806455369107425,0.008079816587269306
streak2_bucket8_m0,Aggressive,31,17,code_heldout_3,long-code,16384,16416,0.3742690058479532,0.986328125,0.9999871253967285,0.005442219320684671,0.00390625,0.9999925494194031,0.004185867495834827,0.0005475000943988562,0.01335236243903637
streak2_bucket8_m-0.75_age2,Safe,32,17,code_heldout_3,long-code,16384,16417,0.12864713406834383,0.99365234375,0.9999910593032837,0.004390015732496977,0.00390625,0.9999942779541016,0.0034759461414068937,0.0003951154067181051,0.0031310042832046747
streak2_bucket8_m-0.75_refresh8,Balanced,32,17,code_heldout_3,long-code,16384,16417,0.0,1.0,0.9999998807907104,0.0,0.0,1.0,0.0,0.0,8.953998644756211e-07
streak2_bucket8_m0,Aggressive,32,17,code_heldout_3,long-code,16384,16417,0.38204300420296033,0.9716796875,0.99998539686203,0.005472675897181034,0.00390625,0.9999892115592957,0.004703030921518803,0.0012572630075737834,0.020221030339598656
streak2_bucket8_m-0.75_age2,Safe,33,17,code_heldout_3,long-code,16384,16418,0.26117675721768785,0.99755859375,0.9999980926513672,0.0019270835909992456,0.001953125,0.9999997615814209,0.0006831506616435945,3.5405741073191166e-05,0.00038152304477989674
streak2_bucket8_m-0.75_refresh8,Balanced,33,17,code_heldout_3,long-code,16384,16418,0.2650749177731758,0.998046875,0.9999980926513672,0.001977468840777874,0.001953125,0.9999995827674866,0.0008423880208283663,3.324206409160979e-05,0.0003679995716083795
streak2_bucket8_m0,Aggressive,33,17,code_heldout_3,long-code,16384,16418,0.3937142161042758,0.9833984375,0.9999911785125732,0.004201087635010481,0.0029296875,0.9999960660934448,0.002827458782121539,0.00044735282426699996,0.006092105992138386
streak2_bucket8_m-0.75_age2,Safe,34,17,code_heldout_3,long-code,16384,16419,0.18320238747792195,0.9951171875,0.9999956488609314,0.002995853079482913,0.00390625,0.9999979138374329,0.0020868845749646425,0.0001176272562588565,0.0007218182436190546
streak2_bucket8_m-0.75_refresh8,Balanced,34,17,code_heldout_3,long-code,16384,16419,0.27285461964796887,0.994140625,0.999996542930603,0.002641478553414345,0.00390625,0.9999984502792358,0.0018381269183009863,0.00013183316332288086,0.0008968253387138247
streak2_bucket8_m0,Aggressive,34,17,code_heldout_3,long-code,16384,16419,0.39758816005846886,0.98486328125,0.9574937224388123,0.28883451223373413,0.177001953125,0.9642098546028137,0.2655395269393921,0.01853792369365692,0.7043300271034241
streak2_bucket8_m-0.75_age2,Safe,35,17,code_heldout_3,long-code,16384,16420,0.17149817295980507,0.99560546875,0.999995231628418,0.0030984084587544203,0.001953125,0.9999974370002747,0.002276271115988493,0.00016763716121204197,0.002813252154737711
streak2_bucket8_m-0.75_refresh8,Balanced,35,17,code_heldout_3,long-code,16384,16420,0.3235079171741778,0.9931640625,0.999991238117218,0.00420079892501235,0.001953125,0.9999933838844299,0.0036537053529173136,0.0002982006990350783,0.003499262034893036
streak2_bucket8_m0,Aggressive,35,17,code_heldout_3,long-code,16384,16420,0.3702801461632156,0.990234375,0.9999924302101135,0.00390703184530139,0.001953125,0.9999942779541016,0.0033860132098197937,0.0003375497180968523,0.003782926592975855
streak2_bucket8_m-0.75_age2,Safe,36,17,code_heldout_3,long-code,16384,16421,0.3001035259728396,0.98583984375,0.9999707937240601,0.007700239773839712,0.00341796875,0.9999817609786987,0.006037571933120489,0.0006468031788244843,0.005434718914330006
streak2_bucket8_m-0.75_refresh8,Balanced,36,17,code_heldout_3,long-code,16384,16421,0.34687290664393156,0.982421875,0.9999647736549377,0.008457492105662823,0.00390625,0.9999770522117615,0.006785968318581581,0.0008461329853162169,0.009337196126580238
streak2_bucket8_m0,Aggressive,36,17,code_heldout_3,long-code,16384,16421,0.3936422873150235,0.97509765625,0.9999621510505676,0.008733942173421383,0.00390625,0.9999755620956421,0.006996008567512035,0.001083129784092307,0.012420712038874626
streak2_bucket8_m-0.75_age2,Safe,37,17,code_heldout_3,long-code,16384,16422,0.19096334185848252,0.99853515625,0.999998927116394,0.0014953339705243707,0.001953125,0.9999998807907104,0.0005667710211127996,1.0446330634295009e-05,0.00021876324899494648
streak2_bucket8_m-0.75_refresh8,Balanced,37,17,code_heldout_3,long-code,16384,16422,0.35464620630861043,0.9951171875,0.9999634027481079,0.008562672883272171,0.00439453125,0.9999760389328003,0.006944440770894289,0.00033600759343244135,0.0011870128801092505
streak2_bucket8_m0,Aggressive,37,17,code_heldout_3,long-code,16384,16422,0.39361831689197413,0.9931640625,0.9999630451202393,0.008597947657108307,0.00439453125,0.9999756217002869,0.006988826207816601,0.00038325556670315564,0.002221275819465518
streak2_bucket8_m-0.75_age2,Safe,38,17,code_heldout_3,long-code,16384,16423,0.20264263532850268,0.9951171875,0.9999988675117493,0.0014832413289695978,0.001953125,0.9999998807907104,0.0005879435339011252,2.104161467286758e-05,0.0002667073276825249
streak2_bucket8_m-0.75_refresh8,Balanced,38,17,code_heldout_3,long-code,16384,16423,0.38580040187541864,0.99072265625,0.9999985098838806,0.0017244821647182107,0.001953125,0.9999998211860657,0.0007157499785535038,5.0527833082014695e-05,0.0007120476802811027
streak2_bucket8_m0,Aggressive,38,17,code_heldout_3,long-code,16384,16423,0.4130792181696401,0.9892578125,0.9999978542327881,0.0020597672555595636,0.001953125,0.999999463558197,0.0011086256708949804,7.672174251638353e-05,0.0009974774438887835
streak2_bucket8_m-0.75_age2,Safe,39,17,code_heldout_3,long-code,16384,16424,0.36629322942036047,0.98681640625,0.9999904632568359,0.00437434297055006,0.001953125,0.9999960660934448,0.002829445991665125,0.00029639175045304,0.0050308904610574245
streak2_bucket8_m-0.75_refresh8,Balanced,39,17,code_heldout_3,long-code,16384,16424,0.4247442766682903,0.984375,0.9999900460243225,0.00447109155356884,0.001953125,0.9999956488609314,0.00295540364459157,0.00033856628579087555,0.005289019551128149
streak2_bucket8_m0,Aggressive,39,17,code_heldout_3,long-code,16384,16424,0.4403312226010716,0.982421875,0.9999915957450867,0.004128360655158758,0.001953125,0.9999963045120239,0.0027322322130203247,0.0003580425982363522,0.005697221960872412
streak2_bucket8_m-0.75_age2,Safe,40,17,code_heldout_3,long-code,16384,16425,0.24937595129375956,0.99072265625,0.9999974966049194,0.0022384317126125097,0.001953125,0.9999992847442627,0.0012018757406622171,0.00012272383901290596,0.0011468888260424137
streak2_bucket8_m-0.75_refresh8,Balanced,40,17,code_heldout_3,long-code,16384,16425,0.0,1.0,1.0000001192092896,0.0,0.0,1.0,0.0,0.0,2.0098182176297996e-06
streak2_bucket8_m0,Aggressive,40,17,code_heldout_3,long-code,16384,16425,0.45589041095890415,0.97900390625,0.9999964237213135,0.002688104286789894,0.001953125,0.9999985694885254,0.0017135250382125378,0.0002458848466631025,0.002325900364667177
streak2_bucket8_m-0.75_age2,Safe,41,17,code_heldout_3,long-code,16384,16426,0.20650188725191765,0.99072265625,0.9999966025352478,0.0026233738753944635,0.001953125,0.9999988079071045,0.0015175077132880688,0.00012901068839710206,0.002235769759863615
streak2_bucket8_m-0.75_refresh8,Balanced,41,17,code_heldout_3,long-code,16384,16426,0.36624863022038234,0.98291015625,0.9999851584434509,0.005494394339621067,0.0025634765625,0.9999927878379822,0.0038241695147007704,0.0003547845408320427,0.004094331059604883
streak2_bucket8_m0,Aggressive,41,17,code_heldout_3,long-code,16384,16426,0.4441738706928041,0.9658203125,0.9999804496765137,0.00627203518524766,0.0029296875,0.9999892115592957,0.0046486989594995975,0.0007073567248880863,0.008811723440885544
streak2_bucket8_m-0.75_age2,Safe,42,17,code_heldout_3,long-code,16384,16427,0.28440981311255864,0.9921875,0.9998254776000977,0.01868937723338604,0.015625,0.9998759031295776,0.0158005990087986,0.0012493164977058768,0.004553462844341993
streak2_bucket8_m-0.75_refresh8,Balanced,42,17,code_heldout_3,long-code,16384,16427,0.3662263346928837,0.98681640625,0.9998232126235962,0.01880721189081669,0.015625,0.9998748898506165,0.015869464725255966,0.0014212566893547773,0.006695961579680443
streak2_bucket8_m0,Aggressive,42,17,code_heldout_3,long-code,16384,16427,0.45193888111036706,0.95361328125,0.998974084854126,0.045328326523303986,0.02197265625,0.9992644786834717,0.03853916749358177,0.005179629195481539,0.06699961423873901
streak2_bucket8_m-0.75_age2,Safe,43,17,code_heldout_3,long-code,16384,16428,0.15972729486242998,0.9970703125,0.9999973177909851,0.0023047830909490585,0.001953125,0.9999993443489075,0.0010841762414202094,3.6276105674915016e-05,0.000558229221496731
streak2_bucket8_m-0.75_refresh8,Balanced,43,17,code_heldout_3,long-code,16384,16428,0.370099829559289,0.98876953125,0.9999839067459106,0.0056646764278411865,0.002197265625,0.9999923706054688,0.003907423000782728,0.00020987841708119959,0.0013183422852307558
streak2_bucket8_m0,Aggressive,43,17,code_heldout_3,long-code,16384,16428,0.45191137083028976,0.97412109375,0.9999691247940063,0.007852508686482906,0.00390625,0.9999836087226868,0.005729213822633028,0.0004516925837378949,0.0034802844747900963
streak2_bucket8_m-0.75_age2,Safe,44,17,code_heldout_3,long-code,16384,16429,0.18309087589019413,0.99658203125,0.999998152256012,0.0019747300539165735,0.001953125,0.9999995231628418,0.001021973672322929,4.764155892189592e-05,0.0006323789129965007
streak2_bucket8_m-0.75_refresh8,Balanced,44,17,code_heldout_3,long-code,16384,16429,0.3739728528820987,0.9912109375,0.9999964237213135,0.0026848847046494484,0.001953125,0.9999985694885254,0.0016596440691500902,8.585077011957765e-05,0.0008689395035617054
streak2_bucket8_m0,Aggressive,44,17,code_heldout_3,long-code,16384,16429,0.44798831334834743,0.9814453125,0.9999794363975525,0.006614642217755318,0.00390625,0.9999887943267822,0.0050769224762916565,0.00039722496876493096,0.0078080687671899796
streak2_bucket8_m-0.75_age2,Safe,45,17,code_heldout_3,long-code,16384,16430,0.3388922702373707,0.93603515625,0.9999545812606812,0.009522825479507446,0.005859375,0.9999604821205139,0.008909960277378559,0.001461587380617857,0.026455294340848923
streak2_bucket8_m-0.75_refresh8,Balanced,45,17,code_heldout_3,long-code,16384,16430,0.4090079123554473,0.91162109375,0.9999366998672485,0.011256738565862179,0.005859375,0.9999435544013977,0.010674580931663513,0.00215910910628736,0.038822002708911896
streak2_bucket8_m0,Aggressive,45,17,code_heldout_3,long-code,16384,16430,0.4596469872185027,0.88427734375,0.9998946785926819,0.014564546756446362,0.01171875,0.9999096393585205,0.013549990952014923,0.002953815273940563,0.050126973539590836
streak2_bucket8_m-0.75_age2,Safe,46,17,code_heldout_3,long-code,16384,16431,0.19864889538068287,0.9970703125,0.9999990463256836,0.0013340733712539077,0.001953125,0.9999998807907104,0.00047024936066009104,2.5687942979857326e-05,0.00024356413632631302
streak2_bucket8_m-0.75_refresh8,Balanced,46,17,code_heldout_3,long-code,16384,16431,0.40508794352139244,0.9833984375,0.999992847442627,0.0037779936101287603,0.001953125,0.9999964237213135,0.0026957520749419928,0.00041540764505043626,0.007671659346669912
streak2_bucket8_m0,Aggressive,46,17,code_heldout_3,long-code,16384,16431,0.4440387073215264,0.97607421875,0.9999792575836182,0.006455430760979652,0.00341796875,0.9999849796295166,0.005490638315677643,0.0007784064509905875,0.017020050436258316
streak2_bucket8_m-0.75_age2,Safe,47,17,code_heldout_3,long-code,16384,16432,0.14800389483933785,0.99853515625,0.9999975562095642,0.002247764728963375,0.001953125,0.9999995827674866,0.0011070704786106944,3.117104643024504e-05,0.00030909295310266316
streak2_bucket8_m-0.75_refresh8,Balanced,47,17,code_heldout_3,long-code,16384,16432,0.4089581304771178,0.98291015625,0.999993085861206,0.0037167705595493317,0.0078125,0.9999972581863403,0.0023525443393737078,0.0003252604801673442,0.005737224593758583
streak2_bucket8_m0,Aggressive,47,17,code_heldout_3,long-code,16384,16432,0.44401168451801365,0.9765625,0.9999773502349854,0.006735845934599638,0.00341796875,0.9999852180480957,0.005448909942060709,0.0004974205512553453,0.004951892886310816
streak2_bucket8_m-0.75_age2,Safe,48,17,code_heldout_3,long-code,16384,16433,0.3349357999148056,0.99072265625,0.9999967813491821,0.002589582931250334,0.00390625,0.9999988079071045,0.0015196142485365272,0.00022005176288075745,0.0022846045903861523
streak2_bucket8_m-0.75_refresh8,Balanced,48,17,code_heldout_3,long-code,16384,16433,0.0,0.9990234375,0.9999992847442627,0.0011879932135343552,0.001953125,0.9999998807907104,0.00034112672437913716,1.5418838302139193e-05,0.00021786103025078773
streak2_bucket8_m0,Aggressive,48,17,code_heldout_3,long-code,16384,16433,0.4478792673279377,0.974609375,0.9999898672103882,0.004561314824968576,0.00390625,0.9999945163726807,0.0033537941053509712,0.0007505601970478892,0.014184935949742794
streak2_bucket8_m-0.75_age2,Safe,49,17,code_heldout_3,long-code,16384,16434,0.22197882438846295,0.96142578125,0.9999926686286926,0.003829396329820156,0.00390625,0.9999967217445374,0.002556702820584178,0.00047667959006503224,0.005641502793878317
streak2_bucket8_m-0.75_refresh8,Balanced,49,17,code_heldout_3,long-code,16384,16434,0.34659851527321406,0.96240234375,0.9999927282333374,0.003818044438958168,0.001953125,0.9999967813491821,0.0025369066279381514,0.00043738455860875547,0.005026871804147959
streak2_bucket8_m0,Aggressive,49,17,code_heldout_3,long-code,16384,16434,0.45564074479737127,0.9453125,0.9999884963035583,0.0048024458810687065,0.0078125,0.9999945163726807,0.00327005865983665,0.0007409074460156262,0.008764907717704773
streak2_bucket8_m-0.75_age2,Safe,50,17,code_heldout_3,long-code,16384,16435,0.1479768786127168,0.97216796875,0.9999966025352478,0.0026101793628185987,0.00390625,0.999998927116394,0.0014831303851678967,0.00011080266995122656,0.0017713936977088451
streak2_bucket8_m-0.75_refresh8,Balanced,50,17,code_heldout_3,long-code,16384,16435,0.350471554609066,0.9306640625,0.9999902248382568,0.004733738489449024,0.00390625,0.9999939203262329,0.0040625822730362415,0.0003471123054623604,0.0036158913280814886
streak2_bucket8_m0,Aggressive,50,17,code_heldout_3,long-code,16384,16435,0.4556130209917858,0.8837890625,0.9999892115592957,0.005020675715059042,0.00390625,0.9999933242797852,0.004232106730341911,0.0005425907438620925,0.005881722085177898
streak2_bucket8_m-0.75_age2,Safe,51,17,code_heldout_3,long-code,16384,16436,0.12849841810659524,0.99853515625,0.9999988675117493,0.0015089885564520955,0.001953125,0.9999998807907104,0.0006549793179146945,3.0415982109843753e-05,0.00047577012446708977
streak2_bucket8_m-0.75_refresh8,Balanced,51,17,code_heldout_3,long-code,16384,16436,0.35045023119980534,0.98681640625,0.999995231628418,0.00309963570907712,0.001953125,0.999997615814209,0.0021614639554172754,0.00017580378334969282,0.0034090671688318253
streak2_bucket8_m0,Aggressive,51,17,code_heldout_3,long-code,16384,16436,0.4555853005597469,0.96923828125,0.9999644160270691,0.008430561050772667,0.005859375,0.9999685287475586,0.007931968197226524,0.0006821660208515823,0.016114311292767525
streak2_bucket8_m-0.75_age2,Safe,52,17,code_heldout_3,long-code,16384,16437,0.09734136399586302,0.998046875,0.9999969005584717,0.00248621660284698,0.00390625,0.9999988079071045,0.0015776362270116806,7.420650945277885e-05,0.001344517688266933
streak2_bucket8_m-0.75_refresh8,Balanced,52,17,code_heldout_3,long-code,16384,16437,0.36210987406461037,0.98193359375,0.9999910593032837,0.004242131486535072,0.00390625,0.999994695186615,0.0032555731013417244,0.00039791862946003675,0.005788743030279875
streak2_bucket8_m0,Aggressive,52,17,code_heldout_3,long-code,16384,16437,0.4555575835006388,0.9619140625,0.9999804496765137,0.0062491875141859055,0.0078125,0.9999845623970032,0.005573800299316645,0.000987189938314259,0.014868618920445442
streak2_bucket8_m-0.75_age2,Safe,53,17,code_heldout_3,long-code,16384,16438,0.3348339214016304,0.99462890625,0.9999974966049194,0.0022072517313063145,0.00390625,0.9999992251396179,0.0012427526526153088,8.013652404770255e-05,0.0008397768251597881
streak2_bucket8_m-0.75_refresh8,Balanced,53,17,code_heldout_3,long-code,16384,16438,0.41270227521596303,0.98681640625,0.999996542930603,0.002621219726279378,0.00390625,0.9999987483024597,0.0015363760758191347,0.0001606473815627396,0.0013112056767567992
streak2_bucket8_m0,Aggressive,53,17,code_heldout_3,long-code,16384,16438,0.4555298698138459,0.97900390625,0.9999902248382568,0.004442164208739996,0.00390625,0.9999934434890747,0.003663646290078759,0.0005744058871641755,0.005309839732944965
streak2_bucket8_m-0.75_age2,Safe,54,17,code_heldout_3,long-code,16384,16439,0.27252265952916843,0.99072265625,0.9999885559082031,0.004784916527569294,0.002197265625,0.9999917149543762,0.004070715978741646,0.0002067426685243845,0.004281478933990002
streak2_bucket8_m-0.75_refresh8,Balanced,54,17,code_heldout_3,long-code,16384,16439,0.43214307439625277,0.984375,0.9999880790710449,0.004892981611192226,0.00390625,0.9999917149543762,0.004071901086717844,0.00028267010929994285,0.005432048346847296
streak2_bucket8_m0,Aggressive,54,17,code_heldout_3,long-code,16384,16439,0.4671817020500031,0.98046875,0.9999958872795105,0.002890855073928833,0.00390625,0.9999982714653015,0.0018817293457686901,0.0002741833741310984,0.0038753366097807884
streak2_bucket8_m-0.75_age2,Safe,55,17,code_heldout_3,long-code,16384,16440,0.17128953771289535,0.99609375,0.999996542930603,0.0026620670687407255,0.00390625,0.9999987483024597,0.0016133814351633191,0.00015642835933249444,0.0017357340548187494
streak2_bucket8_m-0.75_refresh8,Balanced,55,17,code_heldout_3,long-code,16384,16440,0.45158150851581513,0.986328125,0.9999942779541016,0.0033834746573120356,0.00390625,0.9999973773956299,0.0023292957339435816,0.00045522747677750885,0.005822291597723961
streak2_bucket8_m0,Aggressive,55,17,code_heldout_3,long-code,16384,16440,0.459367396593674,0.978515625,0.9999904036521912,0.004394423216581345,0.00390625,0.9999955296516418,0.0030515394173562527,0.000677487114444375,0.010679640807211399
streak2_bucket8_m-0.75_age2,Safe,56,17,code_heldout_3,long-code,16384,16441,0.3425582385499666,0.97900390625,0.9999959468841553,0.002860000357031822,0.001953125,0.9999982118606567,0.001927263685502112,0.00023813509324099869,0.0030026009771972895
streak2_bucket8_m-0.75_refresh8,Balanced,56,17,code_heldout_3,long-code,16384,16441,0.0,0.99951171875,0.9999995231628418,0.0009193097939714789,0.001953125,1.0,0.00026318454183638096,1.5795848185007344e-06,2.9668131901416928e-05
streak2_bucket8_m0,Aggressive,56,17,code_heldout_3,long-code,16384,16441,0.4749102852624536,0.94140625,0.999944269657135,0.01057754922658205,0.0068359375,0.999956488609314,0.009329313412308693,0.001328747719526291,0.01638098806142807
streak2_bucket8_m-0.75_age2,Safe,57,17,code_heldout_3,long-code,16384,16442,0.2452256416494344,0.98681640625,0.999995231628418,0.0031326364260166883,0.0047607421875,0.9999980926513672,0.0020138854160904884,0.0001466921530663967,0.0007965146796777844
streak2_bucket8_m-0.75_refresh8,Balanced,57,17,code_heldout_3,long-code,16384,16442,0.31529011069212987,0.98681640625,0.9999961853027344,0.0027359016239643097,0.00543212890625,0.9999986290931702,0.0016538354102522135,0.00016014106222428381,0.0010918356711044908
streak2_bucket8_m0,Aggressive,57,17,code_heldout_3,long-code,16384,16442,0.47488140128938083,0.94970703125,0.9999891519546509,0.004697011783719063,0.007080078125,0.9999933838844299,0.003633328014984727,0.0007413919665850699,0.011426238343119621
streak2_bucket8_m-0.75_age2,Safe,58,17,code_heldout_3,long-code,16384,16443,0.15179711731435874,0.99658203125,0.9999972581863403,0.002322489395737648,0.00390625,0.9999992847442627,0.001157207996584475,4.886106762569398e-05,0.0006815510569140315
streak2_bucket8_m-0.75_refresh8,Balanced,58,17,code_heldout_3,long-code,16384,16443,0.3269476372924649,0.99365234375,0.9999960660934448,0.0028068767860531807,0.00390625,0.999998927116394,0.0014709634706377983,0.00012292840983718634,0.0017683093901723623
streak2_bucket8_m0,Aggressive,58,17,code_heldout_3,long-code,16384,16443,0.47874475460682353,0.96533203125,0.9999504685401917,0.009962894022464752,0.005859375,0.9999669194221497,0.008127323351800442,0.0012330363970249891,0.028502875939011574
streak2_bucket8_m-0.75_age2,Safe,59,17,code_heldout_3,long-code,16384,16444,0.307467769399173,0.9912109375,0.9999881982803345,0.0048821414820849895,0.00390625,0.9999935626983643,0.003595302114263177,0.0003067407524213195,0.005399730056524277
streak2_bucket8_m-0.75_refresh8,Balanced,59,17,code_heldout_3,long-code,16384,16444,0.36973972269520794,0.9873046875,0.9999866485595703,0.00516994995996356,0.00390625,0.9999921917915344,0.003979390487074852,0.0003898950235452503,0.006628149654716253
streak2_bucket8_m0,Aggressive,59,17,code_heldout_3,long-code,16384,16444,0.4826076380442714,0.9560546875,0.99944669008255,0.03332527354359627,0.0166015625,0.9996324777603149,0.027125708758831024,0.0021279742941260338,0.04949686676263809
streak2_bucket8_m-0.75_age2,Safe,60,17,code_heldout_3,long-code,16384,16445,0.25685618729096993,0.99462890625,0.9999980330467224,0.0019291458884254098,0.001953125,0.9999995827674866,0.0009869018103927374,4.505342440097593e-05,0.0008524617878720164
streak2_bucket8_m-0.75_refresh8,Balanced,60,17,code_heldout_3,long-code,16384,16445,0.3346913955609607,0.98779296875,0.9999954700469971,0.003029334358870983,0.001953125,0.999998152256012,0.001991937169805169,0.00013516534818336368,0.002224530326202512
streak2_bucket8_m0,Aggressive,60,17,code_heldout_3,long-code,16384,16445,0.45922772879294615,0.98046875,0.9999955296516418,0.002962799509987235,0.001953125,0.9999977946281433,0.0021151129622012377,0.00026405754033476114,0.004447326995432377
streak2_bucket8_m-0.75_age2,Safe,61,17,code_heldout_3,long-code,16384,16446,0.1790100936397908,0.99462890625,0.999987781047821,0.004968572407960892,0.001953125,0.9999916553497314,0.004094989970326424,0.00011160365829709917,0.0023829203564673662
streak2_bucket8_m-0.75_refresh8,Balanced,61,17,code_heldout_3,long-code,16384,16446,0.4047184725769184,0.98779296875,0.9999462366104126,0.010388239286839962,0.0029296875,0.9999561309814453,0.009389369748532772,0.0004501190851442516,0.008528954349458218
streak2_bucket8_m0,Aggressive,61,17,code_heldout_3,long-code,16384,16446,0.47476590052292356,0.978515625,0.9999819397926331,0.00600404804572463,0.00390625,0.9999856948852539,0.005359251983463764,0.0004978653742000461,0.0063520148396492004
streak2_bucket8_m-0.75_age2,Safe,62,17,code_heldout_3,long-code,16384,16447,0.33854198334042684,0.99365234375,0.9999984502792358,0.0017647265922278166,0.001953125,0.9999996423721313,0.0008033271296881139,9.213558223564178e-05,0.0010150413727387786
