policy_role,policy,verifier,path,width,rescue_fraction,observations,net_qk_reduction_mean,net_qk_reduction_median,physical_key_byte_reduction_median,exact_match,recall_mean,top128_recall,top256_recall,top512_recall,top1024_recall,top2048_recall,index_mass_ratio_mean,newly_active_token_recall,newly_active_block_recall,tail_critical_block_recall,detector_ap_mean,rescue_precision_mean,rescue_block_fraction_mean,verifier_key_bytes,sketch_bytes,rescue_reread_key_bytes
Balanced,streak2_bucket8_m-0.75_refresh8,dim_had_random_w4_b64_r0.05,dim,4,0.05,1152,0.3604937267635306,0.37753919496312527,0.9654115894217075,0.140625,0.9688661363389757,0.9975992838541666,0.9956868489583334,0.9916907416449653,0.9837934705946181,0.9688661363389757,0.9935376966184037,0.04814109292591585,0.04904666973368093,,0.3021146398465191,0.2806042957218662,0.02042829538032535,0.0,118874112.0,197804032.0
Aggressive,streak2_bucket8_m0,dim_had_random_w4_b64_r0.05,dim,4,0.05,1152,0.42375745323431047,0.40735605573730554,0.9624574337517406,0.019965277777777776,0.9542312622070312,0.9951646592881944,0.9916551378038194,0.9851955837673612,0.974029541015625,0.9542312622070312,0.9894585899540304,0.03779940119760479,0.041261108760050784,,0.21345266459638687,0.1695615927964233,0.02400193572185166,0.0,139737088.0,232407040.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_had_random_w4_b64_r0.1,dim,4,0.1,1152,0.3350876953497163,0.34906697024871836,0.9462223257313522,0.140625,0.9718670315212674,0.9978434244791666,0.9961208767361112,0.9925808376736112,0.9854710896809896,0.9718670315212674,0.9942045848088455,0.08989441930618401,0.09222049105463923,,0.29445299540894054,0.2720562503441724,0.039392954920016106,0.0,116869632.0,381435904.0
Aggressive,streak2_bucket8_m0,dim_had_random_w4_b64_r0.1,dim,4,0.1,1152,0.38378868245357833,0.3675306250950678,0.9435549228713355,0.019965277777777776,0.9608514573838975,0.9959174262152778,0.9930487738715278,0.9876844618055556,0.9781841701931424,0.9608514573838975,0.9910959953130207,0.06904337133238587,0.07757805108798486,,0.19717711021784684,0.15474532944908173,0.045107056924435784,0.0,133855744.0,436764672.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_had_even_w4_b64_r0.01,dim,4,0.01,1152,0.3812257005345272,0.40045111097365255,0.9807968901688224,0.140625,0.9665273030598959,0.9973483615451388,0.9953511555989584,0.9909735785590278,0.9825083414713541,0.9665273030598959,0.9929989171052868,0.016929741572474233,0.016438221325393115,,0.3352956409280686,0.3467881944444444,0.00487314592026315,0.0,120484864.0,47185920.0
Aggressive,streak2_bucket8_m0,dim_had_even_w4_b64_r0.01,dim,4,0.01,1152,0.4635577048420021,0.45152343677032,0.9791487249659332,0.019965277777777776,0.9467557271321615,0.9939982096354166,0.9899156358506944,0.982391357421875,0.9693866305881076,0.9467557271321615,0.9876002450463606,0.012863833532407117,0.013474790202633554,,0.26014381813579895,0.24450231481481483,0.005890076718206953,0.0,146501120.0,57032704.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_had_even_w4_b64_r0.02,dim,4,0.02,1152,0.37544156381680577,0.39452155710550835,0.9769644376296653,0.140625,0.9675038655598959,0.9974229600694444,0.995513916015625,0.9912685818142362,0.9830322265625,0.9675038655598959,0.9932242659881187,0.02901505844805532,0.027357217808424525,,0.33112997219648127,0.3287130042989418,0.008773354721029317,0.0,119898112.0,84951040.0
Aggressive,streak2_bucket8_m0,dim_had_even_w4_b64_r0.02,dim,4,0.02,1152,0.4517293310558621,0.43989395903397066,0.9755000265720128,0.019965277777777776,0.9496896531846788,0.9944729275173612,0.990570068359375,0.9835035536024306,0.9712312486436632,0.9496896531846788,0.9883864587954057,0.02215247227851647,0.022803094832481545,,0.2508423125080057,0.22692522321428577,0.010467111341231891,0.0,144239104.0,101351424.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_had_even_w4_b64_r0.05,dim,4,0.05,1152,0.35874687465249,0.373415410239261,0.9655651013394688,0.140625,0.9700821770562066,0.9976806640625,0.9958665635850694,0.9919959174262153,0.9844148423936632,0.9700821770562066,0.9937933011544788,0.06297707390248111,0.06059581110966567,,0.3221286039748386,0.3138054474432385,0.02032338737787524,0.0,118296064.0,196788224.0
Aggressive,streak2_bucket8_m0,dim_had_even_w4_b64_r0.05,dim,4,0.05,1152,0.42109336670927777,0.40364515650888133,0.9625730474819936,0.019965277777777776,0.9560958014594184,0.9952189127604166,0.9917331271701388,0.9857330322265625,0.9750264485677084,0.9560958014594184,0.9899309455963016,0.04819531738155622,0.04970307508378574,,0.2312383089740725,0.19845244872254028,0.023856418170066025,0.0,138860032.0,230998016.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_had_even_w4_b64_r0.1,dim,4,0.1,1152,0.33264616011706855,0.3448128606447866,0.946321954567164,0.14149305555555555,0.9735090467664931,0.9979519314236112,0.9963955349392362,0.9929690890842013,0.9862687852647569,0.9735090467664931,0.9945488940917081,0.11211501306966701,0.11074056720778326,,0.3127344838969407,0.29565301060276417,0.03910022775188919,0.0,116016128.0,378601472.0
Aggressive,streak2_bucket8_m0,dim_had_even_w4_b64_r0.1,dim,4,0.1,1152,0.37910398074140517,0.36153025487031193,0.9437885801946806,0.019965277777777776,0.9642969767252604,0.9963311089409722,0.9935811360677084,0.9886593288845487,0.9799669053819444,0.9642969767252604,0.9920029982232472,0.09022767529269451,0.09393219122791281,,0.21177523821324898,0.17680058064067972,0.044585901041296526,0.0,132230656.0,431718400.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_random_w8_b64_r0.01,dim,8,0.01,1152,0.3684199754866808,0.3873150364350178,0.9676927926960526,0.140625,0.9667837354871962,0.9973958333333334,0.99542236328125,0.9910990397135416,0.9826770358615451,0.9667837354871962,0.9930731925561661,0.0200450168813305,0.018254575994862042,,0.3512673325475686,0.36906828703703703,0.004871453855707503,0.0,240742400.0,47169536.0
Aggressive,streak2_bucket8_m0,dim_random_w8_b64_r0.01,dim,8,0.01,1152,0.4466661755203137,0.4312165684721121,0.9647658262006895,0.019965277777777776,0.9472486707899306,0.9939778645833334,0.9898952907986112,0.9823896620008681,0.9695019192165799,0.9472486707899306,0.9875791332063925,0.014709375049479868,0.015068516822478357,,0.27615477462139065,0.2688802083333333,0.0058917687827626,0.0,291875840.0,57049088.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_random_w8_b64_r0.02,dim,8,0.02,1152,0.36257136086937636,0.3799707302206878,0.9640151365406845,0.140625,0.9677899678548177,0.9974772135416666,0.9956156412760416,0.9914025200737847,0.9832305908203125,0.9677899678548177,0.9932959810571612,0.032614092037426004,0.031450013804874374,,0.3464766014883803,0.3582992311507936,0.008741205494472024,0.0,239468544.0,84639744.0
Aggressive,streak2_bucket8_m0,dim_random_w8_b64_r0.02,dim,8,0.02,1152,0.4352942049749841,0.4165396422771827,0.9615778581477921,0.020833333333333332,0.950005849202474,0.9943915473090278,0.9904446072048612,0.9833306206597222,0.9711481730143229,0.950005849202474,0.9882490912707907,0.02393995564529476,0.02555399920985526,,0.26551450479014627,0.25088562334656084,0.010434962114674599,0.0,287473664.0,101040128.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_random_w8_b64_r0.05,dim,8,0.05,1152,0.3457442853523396,0.3607326894900039,0.952820223067016,0.140625,0.9705043368869357,0.9977688259548612,0.9960801866319444,0.9922129313151041,0.9847395155164931,0.9705043368869357,0.9939016092115315,0.06680881307746979,0.06614908461417406,,0.33551735461583626,0.32986956045894467,0.020308158796874417,0.0,236083200.0,196640768.0
Aggressive,streak2_bucket8_m0,dim_random_w8_b64_r0.05,dim,8,0.05,1152,0.406104281573988,0.3808826963996201,0.9494028795773795,0.020833333333333332,0.9559618631998698,0.9951714409722222,0.9917263454861112,0.9855906168619791,0.9748280843098959,0.9559618631998698,0.9897236278559066,0.048961994727592266,0.053629874995070784,,0.2444328865005928,0.21567976618205592,0.023829345137175672,0.0,277293056.0,230735872.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_random_w8_b64_r0.1,dim,8,0.1,1152,0.3196346174413805,0.3294557555104456,0.9340838945139261,0.140625,0.9740596347384982,0.9980197482638888,0.9966159396701388,0.9932607014973959,0.9866722954644097,0.9740596347384982,0.9946624911828431,0.11747995616311933,0.11905426529700759,,0.3227399911334699,0.31009352069560453,0.0389851673621052,0.0,231301120.0,377487360.0
Aggressive,streak2_bucket8_m0,dim_random_w8_b64_r0.1,dim,8,0.1,1152,0.36741402394272094,0.34104513044852236,0.9333501184126893,0.021701388888888888,0.9623858133951823,0.9959852430555556,0.9931776258680556,0.9879150390625,0.9787953694661459,0.9623858133951823,0.9912990915179442,0.08414176023778071,0.0953335683440557,,0.2232842397374442,0.18685099199664185,0.04479233291708545,0.0,265871360.0,433717248.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_had_random_w8_b64_r0.01,dim,8,0.01,1152,0.3690788018403667,0.38956521775396025,0.9675357551185196,0.140625,0.9661678738064237,0.9973212348090278,0.9952256944444444,0.9908006456163194,0.9822514851888021,0.9661678738064237,0.9929225371198167,0.016013511014682135,0.015351843690318789,,0.32833947138565345,0.32255497685185186,0.004871453855707503,0.0,241167360.0,47169536.0
Aggressive,streak2_bucket8_m0,dim_had_random_w8_b64_r0.01,dim,8,0.01,1152,0.44874525564418516,0.4377304277489868,0.9643298878900642,0.019965277777777776,0.9463653564453125,0.9940660264756944,0.9898478190104166,0.9822065565321181,0.9690950181749132,0.9463653564453125,0.9875603229051685,0.012817612319886412,0.01277065466587416,,0.25770363489822584,0.2230902777777778,0.005900229105540835,0.0,293222400.0,57131008.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_had_random_w8_b64_r0.02,dim,8,0.02,1152,0.36342391862698586,0.3819110956213229,0.9638826913277543,0.140625,0.9670558505588107,0.9974297417534722,0.9953986273871528,0.9910939534505209,0.9827651977539062,0.9670558505588107,0.9931387981170727,0.02725805038609314,0.026133095308935834,,0.32500409736905744,0.31154513888888885,0.00879365949569708,0.0,240052224.0,85147648.0
Aggressive,streak2_bucket8_m0,dim_had_random_w8_b64_r0.02,dim,8,0.02,1152,0.4380214944533217,0.4289805654021444,0.9607575517713568,0.019965277777777776,0.9487482706705729,0.9943915473090278,0.9904140896267362,0.9831017388237847,0.9705318874782987,0.9487482706705729,0.9882052711987281,0.020391299064284846,0.021330009480004214,,0.24904772881082624,0.20664889219576718,0.0104891081804553,0.0,289267712.0,101564416.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_had_random_w8_b64_r0.05,dim,8,0.05,1152,0.347001686016665,0.3654040176930385,0.9525024358560271,0.140625,0.9693531460232205,0.9976264105902778,0.9957241482204862,0.9917500813802084,0.9839901394314237,0.9693531460232205,0.9936692708768542,0.057338044144296836,0.05722372314421716,,0.31633845118372744,0.2975405896017109,0.02038937789554547,0.0,236946432.0,197427200.0
Aggressive,streak2_bucket8_m0,dim_had_random_w8_b64_r0.05,dim,8,0.05,1152,0.40875481148408466,0.39897604829142613,0.9481923681564177,0.019965277777777776,0.9554222954644097,0.9955376519097222,0.9921468098958334,0.9857991536458334,0.9747026231553819,0.9554222954644097,0.9900540221505472,0.04562613430127042,0.04767020276621458,,0.22898746975154413,0.18509332010605875,0.02397317062440566,0.0,279095296.0,232128512.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_had_random_w8_b64_r0.1,dim,8,0.1,1152,0.32151832615428916,0.3377962234553153,0.9335138095703703,0.140625,0.9726782904730903,0.9979654947916666,0.9963480631510416,0.9927147759331597,0.9857898288302951,0.9726782904730903,0.9944580051305579,0.10624904676732803,0.10608771073887353,,0.30725804468579754,0.2837847606930948,0.03921021194800624,0.0,232660992.0,379666432.0
Aggressive,streak2_bucket8_m0,dim_had_random_w8_b64_r0.1,dim,8,0.1,1152,0.36933152246375367,0.3613407207488693,0.9277801761747059,0.020833333333333332,0.9623582628038194,0.9964260525173612,0.99371337890625,0.9883524576822916,0.9789657592773438,0.9623582628038194,0.9918399319009159,0.08184111492494107,0.08628606821725295,,0.21208577081763444,0.1622563974976752,0.04501568543843085,0.0,267251712.0,435879936.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_had_even_w8_b64_r0.01,dim,8,0.01,1152,0.36948515304155616,0.3889599721987623,0.9675861929887963,0.140625,0.9660101996527778,0.9972941080729166,0.9951816134982638,0.9907887776692709,0.9822116427951388,0.9660101996527778,0.9928888318917232,0.012936499144541683,0.012855606608661647,,0.310261273675876,0.29940682870370366,0.00487314592026315,0.0,241430528.0,47185920.0
Aggressive,streak2_bucket8_m0,dim_had_even_w8_b64_r0.01,dim,8,0.01,1152,0.45052212753247034,0.440528100767987,0.9641425851498666,0.019965277777777776,0.9451734754774306,0.99371337890625,0.9893934461805556,0.9815538194444444,0.9682659573025174,0.9451734754774306,0.9871445294304902,0.009533143946645022,0.010328984875415004,,0.23571959429282538,0.1878616898148148,0.005890076718206953,0.0,294362112.0,57032704.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_had_even_w8_b64_r0.02,dim,8,0.02,1152,0.3641315161044615,0.3832561540336339,0.9638064944857422,0.140625,0.9667065938313802,0.9973212348090278,0.9952969021267362,0.9910176595052084,0.9826032850477431,0.9667065938313802,0.9930544977028859,0.021915351953081225,0.021728395061728394,,0.30774297324275046,0.2878782242063492,0.008800427753919668,0.0,240513024.0,85213184.0
Aggressive,streak2_bucket8_m0,dim_had_even_w8_b64_r0.02,dim,8,0.02,1152,0.4397574202953857,0.4307758213584539,0.9606384401250392,0.019965277777777776,0.9472609625922309,0.9940388997395834,0.9898206922743056,0.9823235405815972,0.9695476955837674,0.9472609625922309,0.987677166306301,0.01657393063766558,0.0180598644643569,,0.2281203237370954,0.18209118716931216,0.010521257407012593,0.0,290408448.0,101875712.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_had_even_w8_b64_r0.05,dim,8,0.05,1152,0.3484009660975346,0.36358597949535365,0.9526229378347487,0.140625,0.968642340766059,0.99749755859375,0.9956190321180556,0.9915652804904513,0.983656989203559,0.968642340766059,0.993491316768648,0.04625499548794637,0.0478045055364643,,0.30196093305342936,0.277159921156934,0.020451984284104406,0.0,237889536.0,198033408.0
Aggressive,streak2_bucket8_m0,dim_had_even_w8_b64_r0.05,dim,8,0.05,1152,0.41148575063259,0.39992642053486827,0.948126455870213,0.019965277777777776,0.9521208869086372,0.9947577582465278,0.99102783203125,0.9842495388454862,0.9725850423177084,0.9521208869086372,0.9889503306257595,0.03476886268478168,0.03991450908340989,,0.2136939102711755,0.1664444119560541,0.024137300886303413,0.0,280963072.0,233717760.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_had_even_w8_b64_r0.1,dim,8,0.1,1152,0.32334015004674327,0.3374925954260765,0.9335735706617325,0.140625,0.9714346991644965,0.9977010091145834,0.9960191514756944,0.9923943413628472,0.9852066040039062,0.9714346991644965,0.9941134608283687,0.08716087174416558,0.09165311508624137,,0.29476927221139565,0.27065873359440784,0.039418335888350815,0.0,233970688.0,381681664.0
Aggressive,streak2_bucket8_m0,dim_had_even_w8_b64_r0.1,dim,8,0.1,1152,0.37232254014366123,0.359325234977605,0.9289745140225164,0.019097222222222224,0.9584859212239584,0.9955308702256944,0.9924485948350694,0.9866417778862847,0.9765413072374132,0.9584859212239584,0.9905464936386418,0.06416075062823073,0.07529739043783346,,0.19693949917642073,0.15288722906686367,0.045406552350785286,0.0,269433856.0,439664640.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_random_w16_b64_r0.01,dim,16,0.01,1152,0.34296334038903403,0.3595395991383673,0.9417023972728296,0.140625,0.9671143425835503,0.9974229600694444,0.995361328125,0.9911075168185763,0.9827804565429688,0.9671143425835503,0.9931209217760733,0.026621836931839567,0.023499082841703437,,0.4160196684936718,0.43236400462962954,0.004856225274706681,0.0,480675840.0,47022080.0
Aggressive,streak2_bucket8_m0,dim_random_w16_b64_r0.01,dim,16,0.01,1152,0.41410012009199965,0.40014621998606587,0.9359078944019967,0.019965277777777776,0.9482917785644531,0.993896484375,0.9897935655381944,0.9825575086805556,0.9699384901258681,0.9482917785644531,0.9878029964695809,0.020639660902654015,0.019870796057353944,,0.35040273631939406,0.3423032407407407,0.005873156072650484,0.0,580415488.0,56868864.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_random_w16_b64_r0.02,dim,16,0.02,1152,0.3364380155198046,0.3520073269804916,0.9383251099443387,0.140625,0.9686160617404513,0.9975314670138888,0.9955647786458334,0.9915364583333334,0.9835798475477431,0.9686160617404513,0.9934486803837894,0.045271097930500936,0.04152082382184345,,0.40994223984098876,0.4222118882275132,0.008720900719804262,0.0,477003776.0,84443136.0
Aggressive,streak2_bucket8_m0,dim_random_w16_b64_r0.02,dim,16,0.02,1152,0.40132671791191676,0.38611779905116783,0.9334527062643339,0.019965277777777776,0.9518809848361545,0.9942423502604166,0.9905768500434028,0.9838748508029513,0.9721815321180556,0.9518809848361545,0.9887132378319756,0.034018293980004256,0.03339736958770504,,0.33664549065904725,0.3124751984126984,0.010365587467893076,0.0,568975360.0,100368384.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_random_w16_b64_r0.05,dim,16,0.05,1152,0.3187719148604391,0.3318803963135408,0.9278198049135142,0.140625,0.9720225863986545,0.9977959526909722,0.9961005316840278,0.9925248887803819,0.9854083591037326,0.9720225863986545,0.9941882515774254,0.0930986631493618,0.0885261719064083,,0.395893437192353,0.38694757111193995,0.02012541582486455,0.0,468365312.0,194871296.0
Aggressive,streak2_bucket8_m0,dim_random_w16_b64_r0.05,dim,16,0.05,1152,0.36943160576734285,0.35089217630013725,0.9250872159524173,0.019965277777777776,0.9605433146158854,0.99554443359375,0.9925367567274306,0.9870317247178819,0.9774848090277778,0.9605433146158854,0.9909000995547687,0.07378663960360575,0.07378395451674037,,0.3099807138001023,0.27179326179866364,0.0233471067388163,0.0,542849024.0,226066432.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_random_w16_b64_r0.1,dim,16,0.1,1152,0.29157306405839634,0.3019373708175203,0.9119494008850402,0.140625,0.976662105984158,0.9983249240451388,0.9968905978732638,0.9938930935329862,0.9880108303493924,0.976662105984158,0.9952196396322913,0.17003059947845223,0.16444328189031301,,0.38087299131554364,0.36168029666180546,0.03845385909163206,0.0,456130560.0,372342784.0
Aggressive,streak2_bucket8_m0,dim_random_w16_b64_r0.1,dim,16,0.1,1152,0.32697447139677815,0.3072140580535176,0.9090544097766514,0.019965277777777776,0.9707048204210069,0.9969753689236112,0.9947340223524306,0.9907667371961806,0.9837782118055556,0.9707048204210069,0.9933934418660451,0.14608351865579441,0.14600703164239076,,0.28131018287095155,0.24550539972341318,0.043139185846218404,0.0,511547392.0,417710080.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_had_random_w16_b64_r0.01,dim,16,0.01,1152,0.3435018750563503,0.36142336387158325,0.9414299032854911,0.140625,0.9668566385904948,0.9975111219618056,0.9955308702256944,0.9911566840277778,0.9827228122287326,0.9668566385904948,0.9931261035195573,0.022269180754226268,0.0187830557065889,,0.3437136208239916,0.36255787037037035,0.004874837984818797,0.0,481445888.0,47202304.0
Aggressive,streak2_bucket8_m0,dim_had_random_w16_b64_r0.01,dim,16,0.01,1152,0.416254129302501,0.40560984092635916,0.9351214612789345,0.019965277777777776,0.9485855102539062,0.9944254557291666,0.9905056423611112,0.9832882351345487,0.9706225925021701,0.9485855102539062,0.9882083037723525,0.016858212705256843,0.014753358558683653,,0.2721934340561816,0.25535300925925924,0.005900229105540835,0.0,583430144.0,57131008.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_had_random_w16_b64_r0.02,dim,16,0.02,1152,0.33769404529307295,0.3541021613623682,0.9380133421145243,0.140625,0.967911614312066,0.9975992838541666,0.9956868489583334,0.9914584689670138,0.9832882351345487,0.967911614312066,0.9933677189728313,0.035235947037759174,0.03158185424145809,,0.3383567626691504,0.34856874173280417,0.00877166265647367,0.0,478810112.0,84934656.0
Aggressive,streak2_bucket8_m0,dim_had_random_w16_b64_r0.02,dim,16,0.02,1152,0.40535564407406727,0.3947035632167807,0.9322246068686462,0.019965277777777776,0.9513689676920573,0.9948052300347222,0.9911939832899306,0.9843631320529513,0.9723527696397569,0.9513689676920573,0.9889254368177439,0.026762235982695733,0.024958012027522437,,0.26046432525485474,0.23546110284391533,0.010424809727340717,0.0,574625792.0,100941824.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_had_random_w16_b64_r0.05,dim,16,0.05,1152,0.32126445961733174,0.3370783091988973,0.9270715826291296,0.140625,0.9705060323079427,0.9977349175347222,0.996002197265625,0.9921976725260416,0.9847242567274306,0.9705060323079427,0.9939473740135979,0.07014191410321512,0.06608194789893965,,0.3274432517153991,0.3220167784257092,0.020303082603207477,0.0,472055808.0,196591616.0
Aggressive,streak2_bucket8_m0,dim_had_random_w16_b64_r0.05,dim,16,0.05,1152,0.37639047303633344,0.3615077653735772,0.921357579732722,0.020833333333333332,0.9582171969943576,0.9959377712673612,0.9929436577690972,0.9870639377170138,0.9766760932074653,0.9582171969943576,0.990776759235175,0.054489300683873816,0.05359571234301256,,0.23585094869309042,0.2043875730850665,0.023741357780282035,0.0,553013248.0,229883904.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_had_random_w16_b64_r0.1,dim,16,0.1,1152,0.2959046636794207,0.30981621256105607,0.9086761985919041,0.14149305555555555,0.9739816453721788,0.9981418185763888,0.9966295030381944,0.9933132595486112,0.9867265489366319,0.9739816453721788,0.9947636337526244,0.12279573580268084,0.11886949293433084,,0.3167452616945996,0.3028209502934649,0.038998703878550374,0.0,462870528.0,377618432.0
Aggressive,streak2_bucket8_m0,dim_had_random_w16_b64_r0.1,dim,16,0.1,1152,0.3381488751686639,0.32405742447219843,0.9044159944937855,0.020833333333333332,0.9652659098307291,0.9967787000868056,0.9943440755208334,0.9895765516493056,0.9809231228298612,0.9652659098307291,0.9925440690743882,0.09482730054234367,0.09752586594691857,,0.21500513863148987,0.17926160441827554,0.044574056589406996,0.0,528977920.0,431603712.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_had_even_w16_b64_r0.01,dim,16,0.01,1152,0.3428261407318185,0.35952863706390337,0.9417041747200527,0.140625,0.9674614800347222,0.9975111219618056,0.9955206976996528,0.9912601047092013,0.9830449422200521,0.9674614800347222,0.9932498512268089,0.02916255659255887,0.023499539468771004,,0.37095021759725255,0.4210069444444444,0.0048528411455953865,0.0,480481280.0,46989312.0
Aggressive,streak2_bucket8_m0,dim_had_even_w16_b64_r0.01,dim,16,0.01,1152,0.4129682626589203,0.3984160843296658,0.9361554787456959,0.019965277777777776,0.9505424499511719,0.9947238498263888,0.9908447265625,0.9838155110677084,0.9717542860243056,0.9505424499511719,0.9886396696655377,0.022624093277268692,0.019415050232873536,,0.29682123247779013,0.3248697916666667,0.005868079878983543,0.0,578842624.0,56819712.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_had_even_w16_b64_r0.02,dim,16,0.02,1152,0.33660242091581866,0.35364367535949304,0.9380936014806239,0.140625,0.9689585367838541,0.9976399739583334,0.9957851833767362,0.9918145073784722,0.9838858710394965,0.9689585367838541,0.993596693566002,0.04689025104439152,0.03898218829516539,,0.3647956637156608,0.39750744047619047,0.008746281688138966,0.0,477265920.0,84688896.0
Aggressive,streak2_bucket8_m0,dim_had_even_w16_b64_r0.02,dim,16,0.02,1152,0.4004749978908101,0.38434705792707546,0.9337075774039238,0.019965277777777776,0.9548068576388888,0.9953070746527778,0.9919467502170138,0.9856380886501737,0.9745237562391493,0.9548068576388888,0.9897862513927795,0.03776769035006182,0.032380270275364234,,0.28244346935834863,0.29587363591269844,0.010348666822336606,0.0,567773184.0,100204544.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_had_even_w16_b64_r0.05,dim,16,0.05,1152,0.3193637048893815,0.3334348915410056,0.9276090540733178,0.140625,0.9723485310872396,0.9980197482638888,0.9963921440972222,0.9928470187717013,0.9858347574869791,0.9723485310872396,0.9943872021750653,0.09129150880320927,0.08094380693880841,,0.35218844278935624,0.36157746815298897,0.020194790471646074,0.0,469278720.0,195543040.0
Aggressive,streak2_bucket8_m0,dim_had_even_w16_b64_r0.05,dim,16,0.05,1152,0.37064966746962935,0.35224572404573523,0.9249187744041409,0.019965277777777776,0.9621882968478732,0.9963107638888888,0.99365234375,0.9884219699435763,0.9790751139322916,0.9621882968478732,0.9916566133886948,0.07496007797756071,0.06739580254212238,,0.25699438883208425,0.24656714064951457,0.02341309725648653,0.0,544622592.0,226705408.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_had_even_w16_b64_r0.1,dim,16,0.1,1152,0.2934098948653108,0.30391633770802146,0.9095075803561212,0.140625,0.9763615926106771,0.9984334309895834,0.9970533582899306,0.9940745035807291,0.9880989922417535,0.9763615926106771,0.9952901989556973,0.15604854574619412,0.1435066616788006,,0.3397370350549792,0.33320574435760425,0.03868736400031134,0.0,458991616.0,374603776.0
Aggressive,streak2_bucket8_m0,dim_had_even_w16_b64_r0.1,dim,16,0.1,1152,0.33114545289975217,0.3139453445369149,0.9081071365955606,0.021701388888888888,0.9699796040852865,0.9973958333333334,0.9953070746527778,0.9912245008680556,0.9837714301215278,0.9699796040852865,0.99357183811207,0.12739167395616446,0.12054135484498008,,0.234152883816139,0.20908120915116574,0.04367726237491413,0.0,518055936.0,422920192.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_random_w32_b64_r0.01,dim,32,0.01,1152,0.29346765048229195,0.3072749251885351,0.8895268720184566,0.140625,0.967018551296658,0.9976060655381944,0.9955986870659722,0.9912990993923612,0.9829321967230903,0.967018551296658,0.9931969909149134,0.025961670860089877,0.022615803814713897,,0.3731884968818138,0.4254195601851851,0.004854533210151034,0.0,961970176.0,47005696.0
Aggressive,streak2_bucket8_m0,dim_random_w32_b64_r0.01,dim,32,0.01,1152,0.35519902672926973,0.34538691512052333,0.8768212805651957,0.019965277777777776,0.9490030076768663,0.9946153428819444,0.9908209906684028,0.9836968315972222,0.9711515638563368,0.9490030076768663,0.9883794528179608,0.02070632666183736,0.01858040135066571,,0.3074302526530464,0.3263888888888889,0.005859619556205308,0.0,1164320768.0,56737792.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_random_w32_b64_r0.02,dim,32,0.02,1152,0.28762110392491747,0.3002955525237438,0.8866574525663216,0.140625,0.9683189392089844,0.9977688259548612,0.9958530002170138,0.9917517768012153,0.9837163289388021,0.9683189392089844,0.9935193600566475,0.04278615885049817,0.03775492153344621,,0.3669929228198703,0.39963314318783066,0.008731053107138143,0.0,955629568.0,84541440.0
Aggressive,streak2_bucket8_m0,dim_random_w32_b64_r0.02,dim,32,0.02,1152,0.34447314559520886,0.33570699774927265,0.8748413186605328,0.019965277777777776,0.9524345397949219,0.9953477647569444,0.9917534722222222,0.9851040310329862,0.9733827379014757,0.9524345397949219,0.9893272996541387,0.03475770243071683,0.031095393410781692,,0.2949645208237277,0.3002449156746032,0.010407889081784248,0.0,1144410112.0,100777984.0
Balanced,streak2_bucket8_m-0.75_refresh8,dim_random_w32_b64_r0.05,dim,32,0.05,1152,0.27159068268728187,0.28277595854002885,0.8768944729659409,0.140625,0.9714652167426215,0.9981282552083334,0.9964124891493056,0.9927741156684028,0.9855236477322049,0.9714652167426215,0.9942795449630353,0.08630447469496885,0.07681293914887975,,0.3542249032647126,0.35921349828174276,0.020264165118427598,0.0,941162496.0,196214784.0
