cycles_per_decode_step,full_dsa_cycles_per_decode_step,speedup_over_full_dsa,effective_hbm_utilization,verifier_utilization,full_rerank_utilization,rescue_fifo_occupancy_tokens,physical_key_and_sketch_bytes,full_key_bytes,sketch_bytes,metadata_bytes,candidate_sram_bytes,sketch_sram_bytes,total_sram_bytes,normalized_energy_proxy,net_qk_reduction_model,physical_byte_reduction_model,selector_cycles,model_is_optimistic_streaming,policy_role,verifier,path,width,measured_rescue_fraction,rescue_rate_scale,modeled_rescue_fraction,context_length,rate_source_context,full_k_bandwidth_gbps,sketch_memory,verifier_compute_ratio,clock_hz,full_engine_macs_per_cycle
16986.00778,16448,0.9683264138,0.9945833255,0.03473877997,0.7167174127,510.7530443,4325889.992,4324864.027,0,1025.964853,130752.7793,0,130752.7793,0.9809115218,0.2209325722,-0.03137254529,24,True,Balanced,head_dynamic_abs_w8_b64_r0.1,head,8,0.1,1,0.1,16384,16384,256,full_k_hbm,1,1000000000,8192
17241.3843,16448,0.9539837237,0.9946635564,0.03422423492,0.7209133473,766.1295665,4391266.382,4390240.417,0,1025.964853,196129.169,0,196129.169,0.9964984677,0.2053456263,-0.04695949123,24,True,Balanced,head_dynamic_abs_w8_b64_r0.1,head,8,0.1,1.5,0.15,16384,16384,256,full_k_hbm,1,1000000000,8192
17496.76083,16448,0.9400597152,0.9947414452,0.03372471012,0.7249867972,1021.506089,4456642.772,4455616.807,0,1025.964853,261505.5587,0,261505.5587,1.012085414,0.1897586804,-0.06254643716,24,True,Balanced,head_dynamic_abs_w8_b64_r0.1,head,8,0.1,2,0.2,16384,16384,256,full_k_hbm,1,1000000000,8192
16730.63126,16448,0.9831069578,0.9945006453,0.01763451653,0.7123933845,255.3765222,4260513.603,4259487.638,0,1025.964853,65376.38967,0,65376.38967,0.9653245759,0.2365195182,-0.01578559936,24,True,Balanced,head_dynamic_abs_w8_b64_r0.1,head,8,0.1,0.5,0.05,16384,16384,256,full_k_hbm,2,1000000000,8192
16986.00778,16448,0.9683264138,0.9945833255,0.01736938998,0.7167174127,510.7530443,4325889.992,4324864.027,0,1025.964853,130752.7793,0,130752.7793,0.9809115218,0.2209325722,-0.03137254529,24,True,Balanced,head_dynamic_abs_w8_b64_r0.1,head,8,0.1,1,0.1,16384,16384,256,full_k_hbm,2,1000000000,8192
17241.3843,16448,0.9539837237,0.9946635564,0.01711211746,0.7209133473,766.1295665,4391266.382,4390240.417,0,1025.964853,196129.169,0,196129.169,0.9964984677,0.2053456263,-0.04695949123,24,True,Balanced,head_dynamic_abs_w8_b64_r0.1,head,8,0.1,1.5,0.15,16384,16384,256,full_k_hbm,2,1000000000,8192
17496.76083,16448,0.9400597152,0.9947414452,0.01686235506,0.7249867972,1021.506089,4456642.772,4455616.807,0,1025.964853,261505.5587,0,261505.5587,1.012085414,0.1897586804,-0.06254643716,24,True,Balanced,head_dynamic_abs_w8_b64_r0.1,head,8,0.1,2,0.2,16384,16384,256,full_k_hbm,2,1000000000,8192
16730.63126,16448,0.9831069578,0.9945006453,0.008817258263,0.7123933845,255.3765222,4260513.603,4259487.638,0,1025.964853,65376.38967,0,65376.38967,0.9653245759,0.2365195182,-0.01578559936,24,True,Balanced,head_dynamic_abs_w8_b64_r0.1,head,8,0.1,0.5,0.05,16384,16384,256,full_k_hbm,4,1000000000,8192
16986.00778,16448,0.9683264138,0.9945833255,0.008684694992,0.7167174127,510.7530443,4325889.992,4324864.027,0,1025.964853,130752.7793,0,130752.7793,0.9809115218,0.2209325722,-0.03137254529,24,True,Balanced,head_dynamic_abs_w8_b64_r0.1,head,8,0.1,1,0.1,16384,16384,256,full_k_hbm,4,1000000000,8192
17241.3843,16448,0.9539837237,0.9946635564,0.008556058731,0.7209133473,766.1295665,4391266.382,4390240.417,0,1025.964853,196129.169,0,196129.169,0.9964984677,0.2053456263,-0.04695949123,24,True,Balanced,head_dynamic_abs_w8_b64_r0.1,head,8,0.1,1.5,0.15,16384,16384,256,full_k_hbm,4,1000000000,8192
