policy_role,verifier,step,layer,prompt_id,workload,base_context_length,context_length,output_cosine,output_relative_l2,output_max_abs,output_norm_ratio,preprojection_cosine,preprojection_relative_l2,per_head_relative_l2_mean,per_head_relative_l2_worst,attention_js,attention_kl_eps1e8,net_qk_reduction,physical_key_byte_reduction,top128_recall,top512_recall,top2048_recall,tail_critical_block_recall
Aggressive,dim_had_even_w16_b64_r0.1,24,17,text_heldout_27454,long-text,32768,32793,0.999979555606842,0.0065729329362511635,0.00390625,1.0014976263046265,0.9999911785125732,0.004312962759286165,0.005251283757388592,0.023377675563097,0.0008873416809365153,0.0183710940182209,0.2602994541518006,0.259746112786306,1.0,0.994140625,0.978515625,0.0
Aggressive,dim_had_random_w32_b64_r0.05,24,17,text_heldout_27454,long-text,32768,32793,0.9996881484985352,0.025236142799258232,0.01318359375,1.0033332109451294,0.999872624874115,0.016129765659570694,0.01906358078122139,0.1631852388381958,0.0026549366302788258,0.07049289345741272,0.2459061385051687,0.2453698944627192,0.9921875,0.990234375,0.96435546875,0.0
Aggressive,dim_had_random_w32_b64_r0.1,24,17,text_heldout_27454,long-text,32768,32793,0.9997048377990723,0.02452688291668892,0.013671875,1.0030852556228638,0.9998780488967896,0.01576833799481392,0.018377821892499924,0.16138948500156403,0.002198105212301016,0.0625351220369339,0.2195590522367578,0.2190541049890351,0.9921875,0.994140625,0.9736328125,0.0
Aggressive,head_dynamic_abs_w16_b64_r0.05,24,17,text_heldout_27454,long-text,32768,32793,0.9999786615371704,0.006698996759951115,0.0078125,1.0014550685882568,0.9999915361404419,0.004264943301677704,0.005101083777844906,0.0236381683498621,0.0007491230498999357,0.01648179441690445,0.2195590522367578,-0.0177880002741228,1.0,1.0,0.9873046875,0.0
Aggressive,head_dynamic_abs_w16_b64_r0.1,24,17,text_heldout_27454,long-text,32768,32793,0.9999912977218628,0.0042219990864396095,0.00390625,1.0006649494171143,0.9999972581863403,0.002411885419860482,0.002738074865192175,0.011122958734631538,0.0003234767937101424,0.007896238006651402,0.1912603299484646,-0.0314332244456627,1.0,1.0,0.99365234375,0.0
Aggressive,head_dynamic_abs_w8_b64_r0.05,24,17,text_heldout_27454,long-text,32768,32793,0.9999569654464722,0.009746739640831947,0.0048828125,1.0029672384262085,0.9999775290489197,0.007018556818366051,0.009406255558133125,0.03423076122999191,0.0015406036982312799,0.039932332932949066,0.2676180892263593,-0.0177880002741228,1.0,1.0,0.97705078125,0.0
Aggressive,head_dynamic_abs_w8_b64_r0.1,24,17,text_heldout_27454,long-text,32768,32793,0.9999580979347229,0.009648822247982025,0.0048828125,1.0029966831207275,0.9999778270721436,0.00695867370814085,0.009281233884394169,0.03390875458717346,0.0014000493101775646,0.038092028349637985,0.2334644588784191,-0.0314332244456627,1.0,1.0,0.98681640625,0.0
Balanced,dim_had_even_w16_b64_r0.05,24,17,text_heldout_27454,long-text,32768,32793,1.0,0.0,0.0,1.0,1.0000001192092896,0.0,0.0,0.0,0.0,3.3563946999493055e-06,0.0,-0.000244140625,1.0,1.0,1.0,1.0
Balanced,dim_had_even_w16_b64_r0.1,24,17,text_heldout_27454,long-text,32768,32793,1.0,0.0,0.0,1.0,1.0000001192092896,0.0,0.0,0.0,0.0,3.3563946999493055e-06,0.0,-0.000244140625,1.0,1.0,1.0,1.0
Balanced,dim_had_random_w32_b64_r0.05,24,17,text_heldout_27454,long-text,32768,32793,1.0,0.0,0.0,1.0,1.0000001192092896,0.0,0.0,0.0,0.0,3.3563946999493055e-06,0.0,-0.000244140625,1.0,1.0,1.0,1.0
Balanced,dim_had_random_w32_b64_r0.1,24,17,text_heldout_27454,long-text,32768,32793,1.0,0.0,0.0,1.0,1.0000001192092896,0.0,0.0,0.0,0.0,3.3563946999493055e-06,0.0,-0.000244140625,1.0,1.0,1.0,1.0
Balanced,head_dynamic_abs_w16_b64_r0.05,24,17,text_heldout_27454,long-text,32768,32793,1.0,0.0,0.0,1.0,1.0000001192092896,0.0,0.0,0.0,0.0,3.3563946999493055e-06,0.0,-0.000244140625,1.0,1.0,1.0,1.0
Balanced,head_dynamic_abs_w16_b64_r0.1,24,17,text_heldout_27454,long-text,32768,32793,1.0,0.0,0.0,1.0,1.0000001192092896,0.0,0.0,0.0,0.0,3.3563946999493055e-06,0.0,-0.000244140625,1.0,1.0,1.0,1.0
Balanced,head_dynamic_abs_w8_b64_r0.05,24,17,text_heldout_27454,long-text,32768,32793,1.0,0.0,0.0,1.0,1.0000001192092896,0.0,0.0,0.0,0.0,3.3563946999493055e-06,0.0,-0.000244140625,1.0,1.0,1.0,1.0
Balanced,head_dynamic_abs_w8_b64_r0.1,24,17,text_heldout_27454,long-text,32768,32793,1.0,0.0,0.0,1.0,1.0000001192092896,0.0,0.0,0.0,0.0,3.3563946999493055e-06,0.0,-0.000244140625,1.0,1.0,1.0,1.0
Aggressive,dim_had_even_w16_b64_r0.05,25,17,text_heldout_27454,long-text,32768,32794,0.9998414516448975,0.017808694392442703,0.0087890625,0.9993384480476379,0.9998753666877747,0.015790976583957672,0.008478526026010513,0.060312554240226746,0.0009427144541405141,0.00835980661213398,0.289565164359334,0.2889858788681774,1.0,0.994140625,0.98486328125,0.0
Aggressive,dim_had_even_w16_b64_r0.1,25,17,text_heldout_27454,long-text,32768,32794,0.9998414516448975,0.01781497709453106,0.0086669921875,0.9993981122970581,0.9998748302459717,0.015827113762497902,0.008488554507493973,0.06043024733662605,0.0008698616293258965,0.00737333670258522,0.2519973165823016,0.2514615123964425,1.0,0.994140625,0.99169921875,0.0
Aggressive,dim_had_random_w32_b64_r0.05,25,17,text_heldout_27454,long-text,32768,32794,0.9997067451477051,0.02423577755689621,0.01025390625,0.9987127780914307,0.9997641444206238,0.021723277866840363,0.013966662809252739,0.0831482782959938,0.00181796052493155,0.04097507894039154,0.2444349576141977,0.2439079061586256,1.0,0.9921875,0.97802734375,0.0
Aggressive,dim_had_random_w32_b64_r0.1,25,17,text_heldout_27454,long-text,32768,32794,0.9997063279151917,0.02424732781946659,0.01025390625,0.9988654851913452,0.9997645616531372,0.0217085313051939,0.014089934527873993,0.08304893225431442,0.0017507177544757724,0.04004320502281189,0.2166249923766542,0.216130128380848,1.0,0.994140625,0.98486328125,0.0
Aggressive,head_dynamic_abs_w16_b64_r0.05,25,17,text_heldout_27454,long-text,32768,32794,0.9999964833259583,0.0026962494011968374,0.00390625,0.9997349381446838,0.9999989867210388,0.001473710173740983,0.0012644599191844463,0.005841497331857681,7.147355063352734e-05,0.0017808604752644897,0.2112581569799353,-0.0158386825353313,1.0,1.0,0.99609375,0.0
Aggressive,head_dynamic_abs_w16_b64_r0.1,25,17,text_heldout_27454,long-text,32768,32794,0.9999973177909851,0.0023041609674692154,0.001953125,0.9998334646224976,0.9999992847442627,0.0012536027934402227,0.0009316129144281149,0.00536611070856452,4.430405533639714e-05,0.0012080436572432518,0.1775934622186985,-0.02753458896808,1.0,1.0,0.9990234375,0.0
Aggressive,head_dynamic_abs_w8_b64_r0.05,25,17,text_heldout_27454,long-text,32768,32794,0.9997093081474304,0.024118106812238693,0.01025390625,0.999015748500824,0.9997676014900208,0.021565796807408333,0.013858339749276638,0.08265133947134018,0.0016773208044469357,0.03882613778114319,0.2573641519790205,-0.0177880002741228,1.0,0.998046875,0.99169921875,0.0
Aggressive,head_dynamic_abs_w8_b64_r0.1,25,17,text_heldout_27454,long-text,32768,32794,0.9997023344039917,0.0243969913572073,0.01171875,0.999515175819397,0.9998036623001099,0.019821595400571823,0.012625508941709995,0.07629343867301941,0.0009875514078885317,0.03663424402475357,0.2183326218210648,-0.0294839067068712,1.0,1.0,0.998046875,0.0
Balanced,dim_had_even_w16_b64_r0.05,25,17,text_heldout_27454,long-text,32768,32794,0.9998334050178528,0.01824851892888546,0.01171875,0.9995791912078857,0.9998708963394165,0.016067566350102425,0.009902768768370152,0.06056210398674011,0.0008773321751505136,0.00829210877418518,0.2456546929316339,0.2451262297453703,1.0,1.0,0.99169921875,0.0
Balanced,dim_had_even_w16_b64_r0.1,25,17,text_heldout_27454,long-text,32768,32794,0.999832808971405,0.018283123150467873,0.01171875,0.9995803833007812,0.9998703598976135,0.016102951020002365,0.009960128925740719,0.06056614965200424,0.0008601866429671645,0.007980041205883026,0.2217478807098859,0.2212470874451754,1.0,1.0,0.994140625,0.25
Balanced,dim_had_random_w32_b64_r0.05,25,17,text_heldout_27454,long-text,32768,32794,0.999833345413208,0.018253659829497337,0.01171875,0.999599277973175,0.9998708367347717,0.016073599457740784,0.009924478828907013,0.06056210398674011,0.0008809720166027546,0.008342115208506584,0.2127218393608586,0.2122314929032651,1.0,1.0,0.990234375,0.0
Balanced,dim_had_random_w32_b64_r0.1,25,17,text_heldout_27454,long-text,32768,32794,0.999833345413208,0.018253659829497337,0.01171875,0.999599277973175,0.9998708367347717,0.016073599457740784,0.009924478828907013,0.06056210398674011,0.0008809720166027546,0.008342115208506584,0.191254497773983,0.1907889977765594,1.0,1.0,0.990234375,0.0
Balanced,head_dynamic_abs_w16_b64_r0.05,25,17,text_heldout_27454,long-text,32768,32794,0.9999990463256836,0.0013769962824881077,0.001953125,0.9999771118164062,0.9999998807907104,0.0005240614409558475,0.00036297127371653914,0.0029023438692092896,1.547515785205178e-05,0.0003204531967639923,0.2024760626943953,-0.0158386825353313,1.0,1.0,0.99609375,0.5
Balanced,head_dynamic_abs_w16_b64_r0.1,25,17,text_heldout_27454,long-text,32768,32794,0.9999999403953552,0.00020551706256810576,0.0009765625,0.9999938011169434,1.0,8.995258212962653e-06,3.763774884646409e-06,6.015947656123899e-05,1.9814100937765033e-07,7.295643627003301e-06,0.1761297798377752,-0.02753458896808,1.0,1.0,0.99951171875,0.5
Balanced,head_dynamic_abs_w8_b64_r0.05,25,17,text_heldout_27454,long-text,32768,32794,0.9998328685760498,0.018275069072842598,0.01171875,0.9996383190155029,0.9998704195022583,0.016098961234092712,0.009957943111658096,0.06056210398674011,0.0008604099857620895,0.008000960573554039,0.237116545709581,-0.0158386825353313,1.0,1.0,0.99462890625,0.5
Balanced,head_dynamic_abs_w8_b64_r0.1,25,17,text_heldout_27454,long-text,32768,32794,1.0,0.0003758831589948386,0.0009765625,1.0000017881393433,1.0,3.462000677245669e-05,3.167132308590226e-05,0.00037176665500737727,3.8298895788102527e-07,8.053009878494777e-06,0.2100384216624992,-0.02753458896808,1.0,1.0,0.99853515625,0.5
Aggressive,dim_had_even_w16_b64_r0.05,26,17,text_heldout_27454,long-text,32768,32795,0.9993233680725098,0.03685782849788666,0.0185546875,1.0017797946929932,0.9995968341827393,0.028390582650899887,0.022945396602153778,0.09142252057790756,0.0023290475364774466,0.06905478984117508,0.3083396859277328,0.3077480621040448,0.9921875,0.986328125,0.962890625,0.0
Aggressive,dim_had_even_w16_b64_r0.1,26,17,text_heldout_27454,long-text,32768,32795,0.9993431568145752,0.036237526684999466,0.01953125,0.9995275139808655,0.9996145963668823,0.02779669687151909,0.022151395678520203,0.09050612151622772,0.0020122260320931673,0.06165537238121033,0.2705290440615947,0.269980030914961,0.9921875,0.9921875,0.97265625,0.0
Aggressive,dim_had_random_w32_b64_r0.05,26,17,text_heldout_27454,long-text,32768,32795,0.987841010093689,0.15563452243804932,0.046905517578125,0.9950612783432007,0.9926524758338928,0.12104938924312592,0.05860328674316406,0.4764809012413025,0.004458167590200901,0.15916860103607178,0.2658941911876811,0.2653504012853314,1.0,0.994140625,0.96728515625,0.0
Aggressive,dim_had_random_w32_b64_r0.1,26,17,text_heldout_27454,long-text,32768,32795,0.9878798723220825,0.1553633213043213,0.047149658203125,0.9945603013038635,0.9926899075508118,0.12076312303543091,0.05688413232564926,0.47597700357437134,0.004124111495912075,0.1507561206817627,0.232230522945571,0.2317246702911793,1.0,0.994140625,0.97509765625,0.0
Aggressive,head_dynamic_abs_w16_b64_r0.05,26,17,text_heldout_27454,long-text,32768,32795,0.999485969543457,0.03206343203783035,0.013671875,0.9988459944725037,0.9997093081474304,0.0241310503333807,0.01914977841079235,0.08917438238859177,0.0012644301168620586,0.04341724142432213,0.2312547644457996,-0.0177880002741228,1.0,1.0,0.98828125,0.5
Aggressive,head_dynamic_abs_w16_b64_r0.1,26,17,text_heldout_27454,long-text,32768,32795,0.9999954104423523,0.002998468466103077,0.001953125,0.9999301433563232,0.9999985694885254,0.0016950295539572835,0.0016200890531763434,0.004057031590491533,8.274886931758374e-05,0.001292896457016468,0.2000304924531178,-0.0314332244456627,1.0,1.0,0.99365234375,0.5
Aggressive,head_dynamic_abs_w8_b64_r0.05,26,17,text_heldout_27454,long-text,32768,32795,0.9879016876220703,0.15525533258914948,0.046173095703125,0.9952709078788757,0.992698609828949,0.12068525701761246,0.0577564537525177,0.4761422872543335,0.004006099887192249,0.14907146990299225,0.2863851196828785,-0.0177880002741228,1.0,1.0,0.98193359375,0.0
Aggressive,head_dynamic_abs_w8_b64_r0.1,26,17,text_heldout_27454,long-text,32768,32795,0.9886714816093445,0.15033863484859467,0.05120849609375,0.9972196817398071,0.993004560470581,0.11810006946325302,0.04852699488401413,0.4751071631908417,0.0029168114997446537,0.11079530417919159,0.243451745692941,-0.0333825421844542,1.0,1.0,0.9921875,0.0
Balanced,dim_had_even_w16_b64_r0.05,26,17,text_heldout_27454,long-text,32768,32795,0.9999746084213257,0.007301778066903353,0.00390625,1.00165593624115,0.9999856352806091,0.0053726015612483025,0.005185360088944435,0.030603235587477684,0.00048277113819494843,0.009676202200353146,0.2590638816892818,0.2585277891995614,1.0,0.998046875,0.978515625,0.0
Balanced,dim_had_even_w16_b64_r0.1,26,17,text_heldout_27454,long-text,32768,32795,0.9999752044677734,0.007205476053059101,0.00390625,1.0015403032302856,0.9999862909317017,0.005258266814053059,0.00488497968763113,0.030334921553730965,0.0004455816524568945,0.008804306387901306,0.2385729531940844,0.2380599529422514,1.0,0.998046875,0.98095703125,0.25
Balanced,dim_had_random_w32_b64_r0.05,26,17,text_heldout_27454,long-text,32768,32795,0.9999754428863525,0.007178474683314562,0.00390625,1.0015727281570435,0.9999863505363464,0.005240971222519875,0.0048605334013700485,0.030379969626665115,0.0004478867631405592,0.00886162556707859,0.2210093001982009,0.2205160932931286,1.0,1.0,0.98046875,0.25
Balanced,dim_had_random_w32_b64_r0.1,26,17,text_heldout_27454,long-text,32768,32795,0.9999780058860779,0.006899453699588776,0.0029296875,1.001910924911499,0.9999879598617554,0.004898257553577423,0.004540121648460627,0.027374131605029106,0.0003713465412147343,0.008395031094551086,0.20539716420186,0.2049215513827972,1.0,1.0,0.98291015625,0.25
Balanced,head_dynamic_abs_w16_b64_r0.05,26,17,text_heldout_27454,long-text,32768,32795,0.9999775886535645,0.0069450209848582745,0.0029296875,1.0018607378005981,0.9999879598617554,0.004936418030411005,0.0046460614539682865,0.02738003619015217,0.0003337901143822819,0.008063871413469315,0.2127153529501448,-0.0158386825353313,1.0,1.0,0.98681640625,0.25
Balanced,head_dynamic_abs_w16_b64_r0.1,26,17,text_heldout_27454,long-text,32768,32795,0.9999972581863403,0.0023229809012264013,0.001953125,0.999839186668396,0.9999992847442627,0.0011903295526281,0.0013052134308964014,0.002947253407910466,6.489931547548622e-05,0.0008856264175847173,0.1897850282055191,-0.0314332244456627,1.0,1.0,0.99365234375,0.75
Balanced,head_dynamic_abs_w8_b64_r0.05,26,17,text_heldout_27454,long-text,32768,32795,0.9999819993972778,0.00601855618879199,0.0029296875,1.0007468461990356,0.9999895095825195,0.004593874793499708,0.0044710892252624035,0.027394026517868042,0.00029606587486341596,0.007082744501531124,0.2524775118158255,-0.0158386825353313,1.0,1.0,0.98681640625,0.5
Balanced,head_dynamic_abs_w8_b64_r0.1,26,17,text_heldout_27454,long-text,32768,32795,0.9999821782112122,0.006009094417095184,0.0029296875,1.0008113384246826,0.9999895095825195,0.00459606247022748,0.004425584338605404,0.027448223903775215,0.0002684671781025827,0.006661275401711464,0.2283274889464857,-0.0314332244456627,1.0,1.0,0.9921875,0.5
Aggressive,dim_had_even_w16_b64_r0.05,27,17,text_heldout_27454,long-text,32768,32796,0.9994882345199585,0.032000500708818436,0.015625,0.9986554384231567,0.9997349381446838,0.023036489263176918,0.027433715760707855,0.17893534898757935,0.0031799296848475933,0.07035195082426071,0.3032077082571045,0.3026311030397173,1.0,0.990234375,0.9638671875,0.25
Aggressive,dim_had_even_w16_b64_r0.1,27,17,text_heldout_27454,long-text,32768,32796,0.9995253086090088,0.030810818076133728,0.0166015625,0.9992977380752563,0.999760627746582,0.02189287357032299,0.025596806779503822,0.16923388838768005,0.002577595878392458,0.058240003883838654,0.256860592755214,0.256334806743421,1.0,0.99609375,0.9755859375,0.25
Aggressive,dim_had_random_w32_b64_r0.05,27,17,text_heldout_27454,long-text,32768,32796,0.9716625213623047,0.23990179598331451,0.12744140625,1.0126605033874512,0.981577455997467,0.1911182850599289,0.17138957977294922,0.8867217302322388,0.01728283427655697,0.6288955807685852,0.2571045249420661,0.2565784714607699,1.0,0.998046875,0.96044921875,0.0
Aggressive,dim_had_random_w32_b64_r0.1,27,17,text_heldout_27454,long-text,32768,32796,0.9726988077163696,0.23542441427707672,0.12548828125,1.0122908353805542,0.9818825721740723,0.18954232335090637,0.1658710092306137,0.8812088966369629,0.016445495188236237,0.6100718975067139,0.2166117819246249,0.216130128380848,1.0,0.998046875,0.9697265625,0.25
Aggressive,head_dynamic_abs_w16_b64_r0.05,27,17,text_heldout_27454,long-text,32768,32796,0.9755634069442749,0.22298555076122284,0.11376953125,1.0135964155197144,0.9842648506164551,0.1767559051513672,0.14076538383960724,0.8715572953224182,0.012451171875,0.49462956190109253,0.2239297475301865,-0.0177880002741228,1.0,1.0,0.98583984375,0.0
Aggressive,head_dynamic_abs_w16_b64_r0.1,27,17,text_heldout_27454,long-text,32768,32796,0.9999799728393555,0.0063343713991343975,0.0029296875,0.9997710585594177,0.9999918937683105,0.004030545242130756,0.0034656270872801542,0.03783370181918144,0.00019795451953541487,0.006294300779700279,0.1844127332601537,-0.0294839067068712,1.0,1.0,0.99658203125,0.25
Aggressive,head_dynamic_abs_w8_b64_r0.05,27,17,text_heldout_27454,long-text,32768,32796,0.9745471477508545,0.22763678431510925,0.11572265625,1.0140513181686401,0.9840455651283264,0.17797303199768066,0.14619816839694977,0.8758028745651245,0.012989765033125877,0.5103354454040527,0.2778387608244907,-0.0177880002741228,1.0,1.0,0.98193359375,0.0
Aggressive,head_dynamic_abs_w8_b64_r0.1,27,17,text_heldout_27454,long-text,32768,32796,0.9747294187545776,0.22675882279872894,0.115234375,1.0136771202087402,0.9841084480285645,0.17762359976768494,0.14441059529781342,0.8748890161514282,0.012400898151099682,0.49937689304351807,0.2234418831564825,-0.0294839067068712,1.0,1.0,0.99169921875,0.0
Balanced,dim_had_even_w16_b64_r0.05,27,17,text_heldout_27454,long-text,32768,32796,0.9746102094650269,0.2272455245256424,0.11572265625,1.013409972190857,0.9841141700744629,0.17759670317173004,0.14478498697280884,0.874868631362915,0.012731054797768593,0.5042183995246887,0.2997926576411758,0.2992197969968323,1.0,0.998046875,0.97314453125,0.0
Balanced,dim_had_even_w16_b64_r0.1,27,17,text_heldout_27454,long-text,32768,32796,0.9999028444290161,0.013944866135716438,0.00634765625,0.9994989037513733,0.99996018409729,0.008924199268221855,0.010825825855135918,0.09555160999298096,0.0007998672081157565,0.02026505582034588,0.2719843883400414,0.2714420192190545,1.0,0.998046875,0.97705078125,0.5
Balanced,dim_had_random_w32_b64_r0.05,27,17,text_heldout_27454,long-text,32768,32796,0.974592924118042,0.22730647027492523,0.11572265625,1.0133169889450073,0.9841119647026062,0.17760895192623138,0.14482481777668,0.8748945593833923,0.012726017273962498,0.5041236877441406,0.2541773386998415,0.2536544948525828,1.0,0.998046875,0.97314453125,0.0
Balanced,dim_had_random_w32_b64_r0.1,27,17,text_heldout_27454,long-text,32768,32796,0.9745906591415405,0.2273264229297638,0.11572265625,1.0133745670318604,0.9841126799583435,0.17760448157787323,0.1447623372077942,0.8748853206634521,0.01270415261387825,0.5037263035774231,0.2307598487620441,0.2302626819870857,1.0,0.998046875,0.9765625,0.0
Balanced,head_dynamic_abs_w16_b64_r0.05,27,17,text_heldout_27454,long-text,32768,32796,0.9755645990371704,0.22286958992481232,0.11279296875,1.0129432678222656,0.9843593835830688,0.1762697547674179,0.13959696888923645,0.8704966306686401,0.01234222762286663,0.4894979000091553,0.2371020856201976,-0.0177880002741228,1.0,0.998046875,0.982421875,0.25
Balanced,head_dynamic_abs_w16_b64_r0.1,27,17,text_heldout_27454,long-text,32768,32796,0.999977171421051,0.006758040748536587,0.0029296875,0.9996859431266785,0.999991238117218,0.004188915248960257,0.0035626711323857307,0.039784178137779236,0.00022122829977888614,0.00685760285705328,0.2053909013294304,-0.0333825421844542,1.0,1.0,0.9951171875,0.25
Balanced,head_dynamic_abs_w8_b64_r0.05,27,17,text_heldout_27454,long-text,32768,32796,0.9746203422546387,0.22722139954566956,0.1142578125,1.0135334730148315,0.9841197729110718,0.17760241031646729,0.14470981061458588,0.8748717308044434,0.012720298022031784,0.5022032260894775,0.2812538114404196,-0.0177880002741228,1.0,0.998046875,0.98095703125,0.0
Balanced,head_dynamic_abs_w8_b64_r0.1,27,17,text_heldout_27454,long-text,32768,32796,0.9746712446212769,0.22704418003559113,0.115234375,1.0138249397277832,0.984093189239502,0.1777142882347107,0.14472199976444244,0.874702513217926,0.012604471296072006,0.5007147192955017,0.2502744237102086,-0.0333825421844542,1.0,0.998046875,0.986328125,0.0
Aggressive,dim_had_even_w16_b64_r0.05,28,17,text_heldout_27454,long-text,32768,32797,0.9999616146087646,0.008839981630444527,0.0068359375,1.0010892152786255,0.9999692440032959,0.007874622009694576,0.005342027172446251,0.02889605239033699,0.00042561336886137724,0.014853224158287048,0.06415220904351,0.063839680037768,1.0,1.0,0.99853515625,0.25
Aggressive,dim_had_even_w16_b64_r0.1,28,17,text_heldout_27454,long-text,32768,32797,0.9999613761901855,0.008864212781190872,0.005859375,1.001060962677002,0.9999690055847168,0.00790747907012701,0.005464627873152494,0.028978528454899788,0.00044099256047047675,0.015247980132699013,0.0636643595450803,0.0633523506030702,1.0,1.0,0.9990234375,0.0
Aggressive,dim_had_random_w32_b64_r0.05,28,17,text_heldout_27454,long-text,32768,32797,0.9999578595161438,0.00924175325781107,0.005859375,1.001075029373169,0.9999673962593079,0.008109146729111671,0.006883281748741865,0.05254402756690979,0.0004671892384067178,0.016242599114775658,0.0517120468335517,0.0514127794529727,1.0,1.0,0.99853515625,0.0
Aggressive,dim_had_random_w32_b64_r0.1,28,17,text_heldout_27454,long-text,32768,32797,0.9999578595161438,0.00924175325781107,0.005859375,1.001075029373169,0.9999673962593079,0.008109146729111671,0.006883281748741865,0.05254402756690979,0.0004671892384067178,0.016242599114775658,0.0507363478366923,0.0504381205835769,1.0,1.0,0.99853515625,0.0
Aggressive,head_dynamic_abs_w16_b64_r0.05,28,17,text_heldout_27454,long-text,32768,32797,0.9999617338180542,0.008821221068501472,0.0068359375,1.0010782480239868,0.9999690651893616,0.007886086590588093,0.005303628742694855,0.028958799317479134,0.0004263790906406939,0.01488021481782198,0.0570783913162789,-0.0060920938413742,1.0,1.0,0.9990234375,0.0
Aggressive,head_dynamic_abs_w16_b64_r0.1,28,17,text_heldout_27454,long-text,32768,32797,0.9999991655349731,0.001274552778340876,0.001953125,0.9999287724494934,0.9999998807907104,0.0004295271064620465,0.0006760978722013533,0.00517240958288312,1.3918803233536892e-05,0.0002601674059405923,0.0434186053602463,-0.0080414115801656,1.0,1.0,0.99951171875,0.0
Aggressive,head_dynamic_abs_w8_b64_r0.05,28,17,text_heldout_27454,long-text,32768,32797,0.9999616742134094,0.008819207549095154,0.0068359375,1.0010472536087036,0.9999692440032959,0.007873477414250374,0.005377497989684343,0.0288969986140728,0.00042322452645748854,0.01478329673409462,0.06415220904351,-0.0060920938413742,1.0,1.0,0.99853515625,0.0
Aggressive,head_dynamic_abs_w8_b64_r0.1,28,17,text_heldout_27454,long-text,32768,32797,0.9999615550041199,0.00883588194847107,0.0068359375,1.0010687112808228,0.9999692440032959,0.007866039872169495,0.005319133400917053,0.028872374445199966,0.000415636197431013,0.014621815644204617,0.060493337805287,-0.0080414115801656,1.0,1.0,0.99951171875,0.0
Balanced,dim_had_even_w16_b64_r0.05,28,17,text_heldout_27454,long-text,32768,32797,0.9998972415924072,0.0144488625228405,0.00927734375,1.00167977809906,0.999916136264801,0.013031305745244026,0.010503677651286125,0.058413442224264145,0.00110157101880759,0.03343285620212555,0.2895386773180474,0.2889858788681774,1.0,0.994140625,0.9765625,0.0
Balanced,dim_had_even_w16_b64_r0.1,28,17,text_heldout_27454,long-text,32768,32797,0.999839186668396,0.018075358122587204,0.01171875,1.002083420753479,0.9998630285263062,0.016659798100590706,0.011762164533138275,0.06242026388645172,0.0012297790963202715,0.038870323449373245,0.2688050736347837,0.2682743778935185,1.0,0.99609375,0.98388671875,0.0
Balanced,dim_had_random_w32_b64_r0.05,28,17,text_heldout_27454,long-text,32768,32797,0.99989253282547,0.014782094396650791,0.00927734375,1.0017868280410767,0.9999126195907593,0.013332006521522999,0.010490823537111282,0.058046694844961166,0.0010663238354027271,0.03258858621120453,0.2453882977101564,0.2448825650280214,1.0,0.998046875,0.97998046875,0.0
Balanced,dim_had_random_w32_b64_r0.1,28,17,text_heldout_27454,long-text,32768,32797,0.9998923540115356,0.014787675812840462,0.00927734375,1.0016897916793823,0.9999127388000488,0.013319361954927444,0.010373266413807869,0.056207649409770966,0.0010537956841289997,0.03226456418633461,0.2224593712839588,0.2219780815972222,1.0,0.998046875,0.98046875,0.0
Balanced,head_dynamic_abs_w16_b64_r0.05,28,17,text_heldout_27454,long-text,32768,32797,0.9999121427536011,0.013369779102504253,0.00927734375,1.0016465187072754,0.9999284744262695,0.012042343616485596,0.009093338623642921,0.04936675727367401,0.0008740838384255767,0.028253264725208282,0.2327042107509833,-0.0177880002741228,1.0,1.0,0.9921875,0.25
Balanced,head_dynamic_abs_w16_b64_r0.1,28,17,text_heldout_27454,long-text,32768,32797,0.9999155402183533,0.013111716136336327,0.00927734375,1.0016491413116455,0.9999312162399292,0.011814748868346214,0.008787142112851143,0.04653717949986458,0.0008097547106444836,0.02706214413046837,0.1985547458609019,-0.0314332244456627,1.0,1.0,0.99658203125,0.25
Balanced,head_dynamic_abs_w8_b64_r0.05,28,17,text_heldout_27454,long-text,32768,32797,0.9998968839645386,0.014505628496408463,0.01025390625,1.0019402503967285,0.999914288520813,0.013156365603208542,0.00955314189195633,0.05481285974383354,0.0009511584648862481,0.029403304681181908,0.2761228161112297,-0.0177880002741228,1.0,1.0,0.98486328125,0.0
Balanced,head_dynamic_abs_w8_b64_r0.1,28,17,text_heldout_27454,long-text,32768,32797,0.9998974204063416,0.0144871911033988,0.01025390625,1.0020437240600586,0.9999140501022339,0.013174768537282944,0.009179286658763885,0.05282258242368698,0.0008702878840267658,0.028095101937651634,0.2451443729609416,-0.0333825421844542,1.0,1.0,0.98876953125,0.0
Aggressive,dim_had_even_w16_b64_r0.05,29,17,text_heldout_27454,long-text,32768,32798,0.9999985694885254,0.001731873257085681,0.00390625,0.9999484419822693,0.9999997615814209,0.00068757712142542,0.0007709882920607924,0.00428393017500639,3.078775625908747e-05,0.0007062510121613741,0.2692847124824684,0.2687617073282163,1.0,0.998046875,0.99609375,0.25
Aggressive,dim_had_even_w16_b64_r0.1,29,17,text_heldout_27454,long-text,32768,32798,0.9999982714653015,0.0018655441235750914,0.001953125,0.9999839067459106,0.9999994039535522,0.0009961490286514163,0.0011592766968533397,0.004248476587235928,6.432966620195657e-05,0.0015867488691583276,0.2502591621440332,0.249755859375,1.0,0.998046875,0.99560546875,0.25
